time	V(vout)
4.116922927353546e-08	1.260884e-01
4.136114155988658e-08	1.260898e-01
4.140911963147436e-08	1.260901e-01
4.150507577464991e-08	1.260908e-01
4.169698806100103e-08	1.260922e-01
4.174496613258881e-08	1.260925e-01
4.184092227576437e-08	1.260932e-01
4.203283456211549e-08	1.260946e-01
4.208081263370326e-08	1.260950e-01
4.217676877687882e-08	1.260956e-01
4.236868106322994e-08	1.260970e-01
4.241665913481772e-08	1.260974e-01
4.251261527799327e-08	1.260981e-01
4.270452756434439e-08	1.260995e-01
4.275250563593217e-08	1.260998e-01
4.284846177910773e-08	1.261005e-01
4.287245081490162e-08	1.261007e-01
4.292042888648940e-08	1.261011e-01
4.293242340438634e-08	1.261012e-01
4.295641244018024e-08	1.261013e-01
4.300439051176801e-08	1.261017e-01
4.301638502966496e-08	1.261018e-01
4.304037406545885e-08	1.261019e-01
4.308835213704663e-08	1.261023e-01
4.310034665494358e-08	1.261024e-01
4.310334528441781e-08	1.261024e-01
4.310934254336628e-08	1.261024e-01
4.312133706126323e-08	1.261025e-01
4.314532609705712e-08	1.261027e-01
4.319330416864490e-08	1.261031e-01
4.320529868654185e-08	1.261032e-01
4.322928772233574e-08	1.261033e-01
4.327726579392352e-08	1.261037e-01
4.328926031182046e-08	1.261038e-01
4.331324934761436e-08	1.261040e-01
4.336122741920213e-08	1.261043e-01
4.337322193709908e-08	1.261044e-01
4.339721097289297e-08	1.261046e-01
4.344518904448075e-08	1.261049e-01
4.345718356237770e-08	1.261050e-01
4.348117259817159e-08	1.261052e-01
4.352915066975937e-08	1.261055e-01
4.354114518765631e-08	1.261056e-01
4.356513422345021e-08	1.261058e-01
4.361311229503798e-08	1.261062e-01
4.362510681293493e-08	1.261063e-01
4.364909584872882e-08	1.261064e-01
4.369707392031660e-08	1.261068e-01
4.370906843821355e-08	1.261069e-01
4.371206706768779e-08	1.261069e-01
4.371806432663626e-08	1.261069e-01
4.373005884453320e-08	1.261070e-01
4.375404788032709e-08	1.261072e-01
4.380202595191487e-08	1.261076e-01
4.381402046981182e-08	1.261077e-01
4.383800950560571e-08	1.261078e-01
4.388598757719349e-08	1.261082e-01
4.389798209509043e-08	1.261083e-01
4.392197113088433e-08	1.261085e-01
4.396994920247211e-08	1.261088e-01
4.398194372036905e-08	1.261089e-01
4.400593275616294e-08	1.261091e-01
4.405391082775072e-08	1.261094e-01
4.406590534564767e-08	1.261095e-01
4.408989438144156e-08	1.261097e-01
4.413787245302934e-08	1.261101e-01
4.414986697092628e-08	1.261102e-01
4.417385600672018e-08	1.261103e-01
4.422183407830795e-08	1.261107e-01
4.423382859620490e-08	1.261108e-01
4.425781763199879e-08	1.261110e-01
4.430579570358657e-08	1.261113e-01
4.431779022148352e-08	1.261114e-01
4.434177925727741e-08	1.261116e-01
4.438975732886519e-08	1.261119e-01
4.440175184676213e-08	1.261120e-01
4.442574088255603e-08	1.261122e-01
4.447371895414380e-08	1.261126e-01
4.448571347204075e-08	1.261126e-01
4.450970250783464e-08	1.261128e-01
4.455768057942242e-08	1.261132e-01
4.456967509731937e-08	1.261133e-01
4.459366413311326e-08	1.261134e-01
4.464164220470104e-08	1.261138e-01
4.465363672259798e-08	1.261139e-01
4.467762575839188e-08	1.261141e-01
4.472560382997965e-08	1.261144e-01
4.473759834787660e-08	1.261145e-01
4.476158738367049e-08	1.261147e-01
4.480956545525827e-08	1.261150e-01
4.482155997315522e-08	1.261151e-01
4.484554900894911e-08	1.261153e-01
4.489352708053689e-08	1.261157e-01
4.490552159843383e-08	1.261158e-01
4.492951063422773e-08	1.261159e-01
4.497748870581550e-08	1.261163e-01
4.498948322371245e-08	1.261164e-01
4.501347225950634e-08	1.261165e-01
4.506145033109412e-08	1.261169e-01
4.507344484899107e-08	1.261170e-01
4.509743388478496e-08	1.261172e-01
4.514541195637274e-08	1.261175e-01
4.515740647426968e-08	1.261176e-01
4.518139551006358e-08	1.261178e-01
4.522937358165135e-08	1.261181e-01
4.524136809954830e-08	1.261182e-01
4.526535713534219e-08	1.261184e-01
4.531333520692997e-08	1.261187e-01
4.532532972482692e-08	1.261188e-01
4.534931876062081e-08	1.261190e-01
4.539729683220859e-08	1.261193e-01
4.540929135010553e-08	1.261194e-01
4.543328038589943e-08	1.261196e-01
4.548125845748720e-08	1.261200e-01
4.549325297538415e-08	1.261200e-01
4.551724201117804e-08	1.261202e-01
4.556522008276582e-08	1.261206e-01
4.557721460066277e-08	1.261207e-01
4.560120363645666e-08	1.261208e-01
4.564918170804444e-08	1.261212e-01
4.566117622594138e-08	1.261213e-01
4.568516526173528e-08	1.261214e-01
4.573314333332305e-08	1.261218e-01
4.574513785122000e-08	1.261219e-01
4.576912688701389e-08	1.261220e-01
4.581710495860167e-08	1.261224e-01
4.582909947649862e-08	1.261225e-01
4.585308851229251e-08	1.261226e-01
4.590106658388029e-08	1.261230e-01
4.591306110177723e-08	1.261231e-01
4.591605973125147e-08	1.261231e-01
4.592205699019994e-08	1.261231e-01
4.593405150809689e-08	1.261232e-01
4.595804054389078e-08	1.261234e-01
4.600601861547856e-08	1.261237e-01
4.601801313337550e-08	1.261238e-01
4.604200216916940e-08	1.261240e-01
4.608998024075718e-08	1.261243e-01
4.610197475865412e-08	1.261244e-01
4.612596379444801e-08	1.261246e-01
4.613196105339648e-08	1.261246e-01
4.614395557129343e-08	1.261247e-01
4.616794460708732e-08	1.261249e-01
4.621592267867510e-08	1.261252e-01
4.622791719657205e-08	1.261253e-01
4.625190623236594e-08	1.261255e-01
4.629988430395372e-08	1.261258e-01
4.631187882185066e-08	1.261259e-01
4.633586785764456e-08	1.261261e-01
4.638384592923233e-08	1.261264e-01
4.639584044712928e-08	1.261265e-01
4.641982948292317e-08	1.261267e-01
4.646780755451095e-08	1.261270e-01
4.647980207240790e-08	1.261271e-01
4.650379110820179e-08	1.261272e-01
4.655176917978957e-08	1.261276e-01
4.656376369768651e-08	1.261277e-01
4.658775273348041e-08	1.261278e-01
4.663573080506818e-08	1.261282e-01
4.664772532296513e-08	1.261283e-01
4.667171435875902e-08	1.261284e-01
4.671969243034680e-08	1.261288e-01
4.673168694824375e-08	1.261289e-01
4.675567598403764e-08	1.261290e-01
4.680365405562542e-08	1.261293e-01
4.681564857352236e-08	1.261294e-01
4.683963760931626e-08	1.261296e-01
4.688761568090403e-08	1.261299e-01
4.689961019880098e-08	1.261300e-01
4.692359923459487e-08	1.261302e-01
4.697157730618265e-08	1.261305e-01
4.698357182407960e-08	1.261306e-01
4.700756085987349e-08	1.261308e-01
4.705553893146127e-08	1.261311e-01
4.706753344935821e-08	1.261312e-01
4.709152248515211e-08	1.261313e-01
4.713950055673988e-08	1.261317e-01
4.715149507463683e-08	1.261318e-01
4.717548411043072e-08	1.261319e-01
4.722346218201850e-08	1.261322e-01
4.723545669991545e-08	1.261323e-01
4.725944573570934e-08	1.261325e-01
4.730742380729712e-08	1.261328e-01
4.731941832519406e-08	1.261329e-01
4.734340736098796e-08	1.261331e-01
4.739138543257573e-08	1.261334e-01
4.740337995047268e-08	1.261335e-01
4.742736898626657e-08	1.261336e-01
4.747534705785435e-08	1.261340e-01
4.748734157575130e-08	1.261341e-01
4.749034020522553e-08	1.261341e-01
4.749633746417400e-08	1.261341e-01
4.750833198207095e-08	1.261342e-01
4.753232101786484e-08	1.261344e-01
4.758029908945262e-08	1.261347e-01
4.759229360734957e-08	1.261348e-01
4.761628264314346e-08	1.261349e-01
4.766426071473124e-08	1.261352e-01
4.767625523262818e-08	1.261353e-01
4.770024426842208e-08	1.261355e-01
4.774822234000985e-08	1.261358e-01
4.776021685790680e-08	1.261359e-01
4.778420589370069e-08	1.261360e-01
4.783218396528847e-08	1.261364e-01
4.784417848318542e-08	1.261365e-01
4.786816751897931e-08	1.261366e-01
4.791614559056709e-08	1.261369e-01
4.792814010846403e-08	1.261370e-01
4.795212914425793e-08	1.261372e-01
4.800010721584570e-08	1.261375e-01
4.801210173374265e-08	1.261376e-01
4.803609076953654e-08	1.261377e-01
4.808406884112432e-08	1.261381e-01
4.809606335902127e-08	1.261381e-01
4.812005239481516e-08	1.261383e-01
4.816803046640294e-08	1.261386e-01
4.818002498429988e-08	1.261387e-01
4.820401402009378e-08	1.261389e-01
4.825199209168155e-08	1.261392e-01
4.826398660957850e-08	1.261393e-01
4.828797564537239e-08	1.261394e-01
4.833595371696017e-08	1.261397e-01
4.834794823485712e-08	1.261398e-01
4.837193727065101e-08	1.261400e-01
4.841991534223879e-08	1.261403e-01
4.843190986013573e-08	1.261404e-01
4.845589889592963e-08	1.261405e-01
4.850387696751740e-08	1.261408e-01
4.851587148541435e-08	1.261409e-01
4.853986052120824e-08	1.261411e-01
4.858783859279602e-08	1.261414e-01
4.859983311069297e-08	1.261415e-01
4.862382214648686e-08	1.261416e-01
4.867180021807464e-08	1.261420e-01
4.868379473597158e-08	1.261420e-01
4.870778377176548e-08	1.261422e-01
4.875576184335325e-08	1.261425e-01
4.876775636125020e-08	1.261426e-01
4.879174539704409e-08	1.261427e-01
4.883972346863187e-08	1.261431e-01
4.885171798652882e-08	1.261431e-01
4.887570702232271e-08	1.261433e-01
4.892368509391049e-08	1.261436e-01
4.893567961180743e-08	1.261437e-01
4.895966864760133e-08	1.261438e-01
4.900764671918910e-08	1.261441e-01
4.901964123708605e-08	1.261442e-01
4.904363027287994e-08	1.261444e-01
4.909160834446772e-08	1.261447e-01
4.910360286236467e-08	1.261448e-01
4.912759189815856e-08	1.261449e-01
4.917556996974634e-08	1.261452e-01
4.918756448764328e-08	1.261453e-01
4.919056311711752e-08	1.261453e-01
4.919656037606599e-08	1.261454e-01
4.920855489396294e-08	1.261455e-01
4.923254392975683e-08	1.261456e-01
4.928052200134461e-08	1.261459e-01
4.929251651924155e-08	1.261460e-01
4.931650555503545e-08	1.261461e-01
4.936448362662322e-08	1.261465e-01
4.937647814452017e-08	1.261465e-01
4.940046718031406e-08	1.261467e-01
4.944844525190184e-08	1.261470e-01
4.946043976979879e-08	1.261471e-01
4.948442880559268e-08	1.261472e-01
4.953240687718046e-08	1.261475e-01
4.954440139507740e-08	1.261476e-01
4.956839043087130e-08	1.261478e-01
4.961636850245907e-08	1.261481e-01
4.962836302035602e-08	1.261481e-01
4.965235205614991e-08	1.261483e-01
4.970033012773769e-08	1.261486e-01
4.971232464563464e-08	1.261487e-01
4.973631368142853e-08	1.261488e-01
4.978429175301631e-08	1.261491e-01
4.979628627091325e-08	1.261492e-01
4.982027530670715e-08	1.261494e-01
4.986825337829492e-08	1.261497e-01
4.988024789619187e-08	1.261497e-01
4.990423693198576e-08	1.261499e-01
4.995221500357354e-08	1.261502e-01
4.996420952147049e-08	1.261503e-01
4.998819855726438e-08	1.261504e-01
5.003617662885216e-08	1.261507e-01
5.004817114674910e-08	1.261508e-01
5.007216018254300e-08	1.261510e-01
5.012013825413077e-08	1.261513e-01
5.013213277202772e-08	1.261513e-01
5.015612180782161e-08	1.261515e-01
5.020409987940939e-08	1.261518e-01
5.021609439730634e-08	1.261519e-01
5.024008343310023e-08	1.261520e-01
5.028806150468801e-08	1.261523e-01
5.030005602258495e-08	1.261524e-01
5.032404505837885e-08	1.261525e-01
5.037202312996662e-08	1.261529e-01
5.038401764786357e-08	1.261529e-01
5.040800668365746e-08	1.261531e-01
5.045598475524524e-08	1.261534e-01
5.046797927314219e-08	1.261535e-01
5.049196830893608e-08	1.261536e-01
5.053994638052386e-08	1.261539e-01
5.055194089842080e-08	1.261540e-01
5.057592993421470e-08	1.261541e-01
5.062390800580247e-08	1.261544e-01
5.063590252369942e-08	1.261545e-01
5.065989155949331e-08	1.261546e-01
5.070786963108109e-08	1.261549e-01
5.071986414897804e-08	1.261550e-01
5.074385318477193e-08	1.261552e-01
5.079183125635971e-08	1.261555e-01
5.080382577425665e-08	1.261555e-01
5.082781481005055e-08	1.261557e-01
5.087579288163832e-08	1.261560e-01
5.088778739953527e-08	1.261561e-01
5.091177643532916e-08	1.261562e-01
5.095975450691694e-08	1.261565e-01
5.097174902481389e-08	1.261566e-01
5.099573806060778e-08	1.261567e-01
5.104371613219556e-08	1.261570e-01
5.105571065009250e-08	1.261571e-01
5.107969968588640e-08	1.261572e-01
5.112767775747417e-08	1.261575e-01
5.113967227537112e-08	1.261576e-01
5.116366131116501e-08	1.261578e-01
5.121163938275279e-08	1.261581e-01
5.122363390064974e-08	1.261581e-01
5.124762293644363e-08	1.261583e-01
5.129560100803141e-08	1.261586e-01
5.130759552592835e-08	1.261586e-01
5.133158456172225e-08	1.261588e-01
5.137956263331002e-08	1.261591e-01
5.139155715120697e-08	1.261591e-01
5.141554618700086e-08	1.261593e-01
5.146352425858864e-08	1.261596e-01
5.147551877648559e-08	1.261597e-01
5.149950781227948e-08	1.261598e-01
5.154748588386726e-08	1.261601e-01
5.155948040176420e-08	1.261602e-01
5.158346943755810e-08	1.261603e-01
5.163144750914587e-08	1.261606e-01
5.164344202704282e-08	1.261607e-01
5.166743106283671e-08	1.261608e-01
5.171540913442449e-08	1.261611e-01
5.172740365232144e-08	1.261612e-01
5.175139268811533e-08	1.261613e-01
5.179937075970311e-08	1.261616e-01
5.181136527760005e-08	1.261617e-01
5.183535431339395e-08	1.261618e-01
5.188333238498172e-08	1.261621e-01
5.189532690287867e-08	1.261622e-01
5.191931593867256e-08	1.261623e-01
5.196729401026034e-08	1.261626e-01
5.197928852815729e-08	1.261627e-01
5.200327756395118e-08	1.261628e-01
5.205125563553896e-08	1.261631e-01
5.206325015343590e-08	1.261632e-01
5.208723918922980e-08	1.261633e-01
5.213521726081757e-08	1.261636e-01
5.214721177871452e-08	1.261637e-01
5.217120081450841e-08	1.261638e-01
5.221917888609619e-08	1.261641e-01
5.223117340399314e-08	1.261642e-01
5.225516243978703e-08	1.261643e-01
5.230314051137481e-08	1.261646e-01
5.231513502927175e-08	1.261647e-01
5.233912406506565e-08	1.261648e-01
5.238710213665342e-08	1.261651e-01
5.239909665455037e-08	1.261652e-01
5.242308569034426e-08	1.261653e-01
5.247106376193204e-08	1.261656e-01
5.248305827982899e-08	1.261656e-01
5.250704731562288e-08	1.261658e-01
5.255502538721066e-08	1.261661e-01
5.256701990510760e-08	1.261661e-01
5.259100894090150e-08	1.261663e-01
5.263898701248927e-08	1.261665e-01
5.265098153038622e-08	1.261666e-01
5.267497056618011e-08	1.261667e-01
5.272294863776789e-08	1.261670e-01
5.273494315566484e-08	1.261671e-01
5.275893219145873e-08	1.261672e-01
5.280691026304651e-08	1.261675e-01
5.281890478094345e-08	1.261676e-01
5.284289381673735e-08	1.261677e-01
5.289087188832512e-08	1.261680e-01
5.290286640622207e-08	1.261681e-01
5.292685544201596e-08	1.261682e-01
5.297483351360374e-08	1.261685e-01
5.298682803150069e-08	1.261685e-01
5.301081706729458e-08	1.261687e-01
5.305879513888236e-08	1.261690e-01
5.307078965677930e-08	1.261690e-01
5.309477869257320e-08	1.261692e-01
5.314275676416097e-08	1.261694e-01
5.315475128205792e-08	1.261695e-01
5.317874031785181e-08	1.261696e-01
5.322671838943959e-08	1.261699e-01
5.323871290733654e-08	1.261700e-01
5.326270194313043e-08	1.261701e-01
5.331068001471821e-08	1.261704e-01
5.332267453261515e-08	1.261704e-01
5.334666356840905e-08	1.261706e-01
5.339464163999682e-08	1.261708e-01
5.340663615789377e-08	1.261709e-01
5.340963478736801e-08	1.261709e-01
5.341563204631648e-08	1.261710e-01
5.342762656421342e-08	1.261710e-01
5.345161560000732e-08	1.261712e-01
5.349959367159509e-08	1.261714e-01
5.351158818949204e-08	1.261715e-01
5.353557722528593e-08	1.261716e-01
5.358355529687371e-08	1.261719e-01
5.359554981477066e-08	1.261720e-01
5.361953885056455e-08	1.261721e-01
5.366751692215233e-08	1.261724e-01
5.367951144004927e-08	1.261724e-01
5.370350047584317e-08	1.261726e-01
5.375147854743094e-08	1.261728e-01
5.376347306532789e-08	1.261729e-01
5.378746210112178e-08	1.261730e-01
5.383544017270956e-08	1.261733e-01
5.384743469060651e-08	1.261734e-01
5.387142372640040e-08	1.261735e-01
5.391940179798818e-08	1.261738e-01
5.393139631588512e-08	1.261738e-01
5.395538535167902e-08	1.261740e-01
5.400336342326679e-08	1.261742e-01
5.401535794116374e-08	1.261743e-01
5.403934697695763e-08	1.261744e-01
5.408732504854541e-08	1.261747e-01
5.409931956644236e-08	1.261748e-01
5.412330860223625e-08	1.261749e-01
5.417128667382403e-08	1.261752e-01
5.418328119172097e-08	1.261752e-01
5.420727022751487e-08	1.261754e-01
5.425524829910264e-08	1.261756e-01
5.426724281699959e-08	1.261757e-01
5.429123185279348e-08	1.261758e-01
5.433920992438126e-08	1.261761e-01
5.435120444227821e-08	1.261762e-01
5.437519347807210e-08	1.261763e-01
5.442317154965988e-08	1.261766e-01
5.443516606755682e-08	1.261766e-01
5.445915510335072e-08	1.261768e-01
5.450713317493849e-08	1.261770e-01
5.451912769283544e-08	1.261771e-01
5.454311672862933e-08	1.261772e-01
5.459109480021711e-08	1.261775e-01
5.460308931811406e-08	1.261776e-01
5.462707835390795e-08	1.261777e-01
5.467505642549573e-08	1.261780e-01
5.468705094339267e-08	1.261780e-01
5.471103997918657e-08	1.261781e-01
5.475901805077434e-08	1.261784e-01
5.477101256867129e-08	1.261785e-01
5.479500160446518e-08	1.261786e-01
5.484297967605296e-08	1.261789e-01
5.485497419394991e-08	1.261789e-01
5.485797282342415e-08	1.261790e-01
5.486397008237262e-08	1.261790e-01
5.487596460026956e-08	1.261791e-01
5.489995363606345e-08	1.261792e-01
5.494793170765123e-08	1.261794e-01
5.495992622554818e-08	1.261795e-01
5.498391526134207e-08	1.261796e-01
5.503189333292985e-08	1.261799e-01
5.504388785082679e-08	1.261800e-01
5.506787688662069e-08	1.261801e-01
5.511585495820847e-08	1.261804e-01
5.512784947610541e-08	1.261804e-01
5.515183851189930e-08	1.261806e-01
5.519981658348708e-08	1.261808e-01
5.521181110138403e-08	1.261809e-01
5.523580013717792e-08	1.261810e-01
5.528377820876570e-08	1.261813e-01
5.529577272666264e-08	1.261813e-01
5.531976176245654e-08	1.261815e-01
5.536773983404432e-08	1.261817e-01
5.537973435194126e-08	1.261818e-01
5.540372338773515e-08	1.261819e-01
5.545170145932293e-08	1.261822e-01
5.546369597721988e-08	1.261822e-01
5.548768501301377e-08	1.261824e-01
5.553566308460155e-08	1.261826e-01
5.554765760249849e-08	1.261827e-01
5.557164663829239e-08	1.261828e-01
5.561962470988017e-08	1.261831e-01
5.563161922777711e-08	1.261832e-01
5.565560826357100e-08	1.261833e-01
5.570358633515878e-08	1.261835e-01
5.571558085305573e-08	1.261836e-01
5.573956988884962e-08	1.261837e-01
5.578754796043740e-08	1.261840e-01
5.579954247833434e-08	1.261841e-01
5.582353151412824e-08	1.261842e-01
5.587150958571602e-08	1.261844e-01
5.588350410361296e-08	1.261845e-01
5.590749313940685e-08	1.261846e-01
5.595547121099463e-08	1.261849e-01
5.596746572889158e-08	1.261850e-01
5.599145476468547e-08	1.261851e-01
5.603943283627325e-08	1.261854e-01
5.605142735417019e-08	1.261854e-01
5.605442598364443e-08	1.261854e-01
5.606042324259290e-08	1.261855e-01
5.607241776048985e-08	1.261855e-01
5.609640679628374e-08	1.261857e-01
5.614438486787152e-08	1.261859e-01
5.615637938576847e-08	1.261860e-01
5.618036842156236e-08	1.261861e-01
5.622834649315014e-08	1.261864e-01
5.624034101104708e-08	1.261864e-01
5.626433004684097e-08	1.261866e-01
5.631230811842875e-08	1.261868e-01
5.632430263632570e-08	1.261869e-01
5.634829167211959e-08	1.261870e-01
5.639626974370737e-08	1.261873e-01
5.640826426160432e-08	1.261873e-01
5.643225329739821e-08	1.261875e-01
5.643825055634668e-08	1.261875e-01
5.645024507424362e-08	1.261876e-01
5.647423411003752e-08	1.261877e-01
5.652221218162529e-08	1.261880e-01
5.653420669952224e-08	1.261880e-01
5.655819573531613e-08	1.261881e-01
5.660617380690391e-08	1.261884e-01
5.661816832480086e-08	1.261885e-01
5.664215736059475e-08	1.261886e-01
5.669013543218253e-08	1.261889e-01
5.670212995007947e-08	1.261889e-01
5.672611898587337e-08	1.261891e-01
5.677409705746114e-08	1.261893e-01
5.678609157535809e-08	1.261894e-01
5.681008061115198e-08	1.261895e-01
5.685805868273976e-08	1.261898e-01
5.687005320063671e-08	1.261898e-01
5.689404223643060e-08	1.261899e-01
5.694202030801838e-08	1.261902e-01
5.695401482591532e-08	1.261903e-01
5.697800386170922e-08	1.261904e-01
5.702598193329699e-08	1.261906e-01
5.703797645119394e-08	1.261907e-01
5.706196548698783e-08	1.261908e-01
5.710994355857561e-08	1.261911e-01
5.712193807647256e-08	1.261912e-01
5.714592711226645e-08	1.261913e-01
5.719390518385423e-08	1.261915e-01
5.720589970175117e-08	1.261916e-01
5.720889833122541e-08	1.261916e-01
5.721489559017388e-08	1.261917e-01
5.722689010807083e-08	1.261917e-01
5.725087914386472e-08	1.261918e-01
5.729885721545250e-08	1.261921e-01
5.731085173334944e-08	1.261922e-01
5.733484076914334e-08	1.261923e-01
5.738281884073111e-08	1.261925e-01
5.739481335862806e-08	1.261926e-01
5.741880239442195e-08	1.261927e-01
5.746678046600973e-08	1.261930e-01
5.747877498390668e-08	1.261930e-01
5.750276401970057e-08	1.261932e-01
5.755074209128835e-08	1.261934e-01
5.756273660918529e-08	1.261935e-01
5.758672564497919e-08	1.261936e-01
5.763470371656696e-08	1.261939e-01
5.764669823446391e-08	1.261939e-01
5.767068727025780e-08	1.261941e-01
5.771866534184558e-08	1.261943e-01
5.773065985974253e-08	1.261944e-01
5.775464889553642e-08	1.261945e-01
5.780262696712420e-08	1.261948e-01
5.781462148502114e-08	1.261948e-01
5.783861052081504e-08	1.261950e-01
5.788658859240281e-08	1.261952e-01
5.789858311029976e-08	1.261953e-01
5.792257214609365e-08	1.261954e-01
5.797055021768143e-08	1.261957e-01
5.798254473557838e-08	1.261957e-01
5.800653377137227e-08	1.261958e-01
5.805451184296005e-08	1.261961e-01
5.806650636085699e-08	1.261962e-01
5.809049539665089e-08	1.261963e-01
5.813847346823866e-08	1.261965e-01
5.815046798613561e-08	1.261966e-01
5.817445702192950e-08	1.261967e-01
5.822243509351728e-08	1.261970e-01
5.823442961141423e-08	1.261970e-01
5.825841864720812e-08	1.261972e-01
5.830639671879590e-08	1.261974e-01
5.831839123669284e-08	1.261975e-01
5.834238027248674e-08	1.261976e-01
5.839035834407451e-08	1.261979e-01
5.840235286197146e-08	1.261979e-01
5.842634189776535e-08	1.261981e-01
5.847431996935313e-08	1.261983e-01
5.848631448725008e-08	1.261984e-01
5.851030352304397e-08	1.261985e-01
5.855828159463175e-08	1.261988e-01
5.857027611252869e-08	1.261988e-01
5.859426514832259e-08	1.261989e-01
5.864224321991036e-08	1.261992e-01
5.865423773780731e-08	1.261992e-01
5.867822677360120e-08	1.261994e-01
5.872620484518898e-08	1.261996e-01
5.873819936308593e-08	1.261997e-01
5.876218839887982e-08	1.261998e-01
5.881016647046760e-08	1.262001e-01
5.882216098836454e-08	1.262001e-01
5.884615002415844e-08	1.262003e-01
5.889412809574621e-08	1.262005e-01
5.890612261364316e-08	1.262006e-01
5.893011164943705e-08	1.262007e-01
5.897808972102483e-08	1.262009e-01
5.899008423892178e-08	1.262010e-01
5.901407327471567e-08	1.262011e-01
5.906205134630345e-08	1.262014e-01
5.907404586420039e-08	1.262014e-01
5.909803489999429e-08	1.262016e-01
5.914601297158206e-08	1.262018e-01
5.915800748947901e-08	1.262019e-01
5.918199652527290e-08	1.262020e-01
5.922997459686068e-08	1.262022e-01
5.924196911475763e-08	1.262023e-01
5.926595815055152e-08	1.262024e-01
5.931393622213930e-08	1.262027e-01
5.932593074003624e-08	1.262027e-01
5.934991977583014e-08	1.262029e-01
5.939789784741791e-08	1.262031e-01
5.940989236531486e-08	1.262032e-01
5.943388140110875e-08	1.262033e-01
5.948185947269653e-08	1.262035e-01
5.949385399059348e-08	1.262036e-01
5.951784302638737e-08	1.262037e-01
5.956582109797515e-08	1.262040e-01
5.957781561587209e-08	1.262040e-01
5.960180465166599e-08	1.262041e-01
5.960780191061446e-08	1.262042e-01
5.961979642851140e-08	1.262042e-01
5.964378546430529e-08	1.262044e-01
5.969176353589308e-08	1.262046e-01
5.970375805379002e-08	1.262047e-01
5.972774708958391e-08	1.262048e-01
5.977572516117170e-08	1.262050e-01
5.978771967906864e-08	1.262051e-01
5.981170871486253e-08	1.262052e-01
5.985968678645031e-08	1.262055e-01
5.987168130434725e-08	1.262055e-01
5.989567034014114e-08	1.262056e-01
5.994364841172893e-08	1.262059e-01
5.995564292962587e-08	1.262059e-01
5.997963196541976e-08	1.262061e-01
6.002761003700755e-08	1.262063e-01
6.003960455490449e-08	1.262064e-01
6.006359359069838e-08	1.262065e-01
6.011157166228616e-08	1.262067e-01
6.012356618018310e-08	1.262068e-01
6.014755521597699e-08	1.262069e-01
6.019553328756478e-08	1.262071e-01
6.020752780546172e-08	1.262072e-01
6.023151684125561e-08	1.262073e-01
6.027949491284340e-08	1.262076e-01
6.029148943074034e-08	1.262076e-01
6.031547846653423e-08	1.262077e-01
6.036345653812201e-08	1.262080e-01
6.037545105601895e-08	1.262080e-01
6.039944009181284e-08	1.262081e-01
6.044741816340063e-08	1.262084e-01
6.045941268129757e-08	1.262084e-01
6.048340171709146e-08	1.262086e-01
6.053137978867925e-08	1.262088e-01
6.054337430657619e-08	1.262089e-01
6.056736334237008e-08	1.262090e-01
6.061534141395786e-08	1.262092e-01
6.062733593185480e-08	1.262093e-01
6.065132496764869e-08	1.262094e-01
6.069930303923648e-08	1.262096e-01
6.071129755713342e-08	1.262097e-01
6.073528659292731e-08	1.262098e-01
6.078326466451510e-08	1.262100e-01
6.079525918241204e-08	1.262101e-01
6.081924821820593e-08	1.262102e-01
6.082524547715440e-08	1.262102e-01
6.083723999505134e-08	1.262103e-01
6.086122903084524e-08	1.262104e-01
6.090920710243302e-08	1.262106e-01
6.092120162032996e-08	1.262107e-01
6.094519065612385e-08	1.262108e-01
6.099316872771164e-08	1.262110e-01
6.100516324560858e-08	1.262111e-01
6.102915228140247e-08	1.262112e-01
6.107713035299025e-08	1.262114e-01
6.108912487088719e-08	1.262115e-01
6.111311390668109e-08	1.262116e-01
6.116109197826887e-08	1.262119e-01
6.117308649616581e-08	1.262119e-01
6.119707553195970e-08	1.262120e-01
6.124505360354749e-08	1.262122e-01
6.125704812144443e-08	1.262123e-01
6.128103715723832e-08	1.262124e-01
6.132901522882610e-08	1.262126e-01
6.134100974672304e-08	1.262127e-01
6.136499878251694e-08	1.262128e-01
6.141297685410472e-08	1.262130e-01
6.142497137200166e-08	1.262131e-01
6.144896040779555e-08	1.262132e-01
6.149693847938334e-08	1.262134e-01
6.150893299728028e-08	1.262135e-01
6.153292203307417e-08	1.262136e-01
6.158090010466195e-08	1.262138e-01
6.159289462255889e-08	1.262139e-01
6.161688365835279e-08	1.262140e-01
6.166486172994057e-08	1.262142e-01
6.167685624783751e-08	1.262143e-01
6.170084528363140e-08	1.262144e-01
6.174882335521919e-08	1.262146e-01
6.176081787311613e-08	1.262147e-01
6.178480690891002e-08	1.262148e-01
6.183278498049780e-08	1.262150e-01
6.184477949839474e-08	1.262151e-01
6.186876853418864e-08	1.262152e-01
6.191674660577642e-08	1.262154e-01
6.192874112367336e-08	1.262154e-01
6.195273015946725e-08	1.262155e-01
6.200070823105504e-08	1.262158e-01
6.201270274895198e-08	1.262158e-01
6.203669178474587e-08	1.262159e-01
6.208466985633365e-08	1.262162e-01
6.209666437423059e-08	1.262162e-01
6.212065341002449e-08	1.262163e-01
6.216863148161227e-08	1.262165e-01
6.218062599950921e-08	1.262166e-01
6.220461503530310e-08	1.262167e-01
6.225259310689089e-08	1.262169e-01
6.226458762478783e-08	1.262170e-01
