time	V(signal)	V(vout)
1.072513677064785e-05	-1.074839e-04	1.695760e-01
1.074466802064785e-05	-1.074839e-04	1.695751e-01
1.076419927064785e-05	-1.074839e-04	1.695743e-01
1.078373052064785e-05	-1.074839e-04	1.695735e-01
1.080326177064785e-05	-1.074839e-04	1.695728e-01
1.082279302064785e-05	-1.074839e-04	1.695721e-01
1.084232427064785e-05	-1.074839e-04	1.695715e-01
1.086185552064785e-05	-1.074839e-04	1.695710e-01
1.088138677064785e-05	-1.074839e-04	1.695704e-01
1.090091802064784e-05	-1.074839e-04	1.695699e-01
1.092044927064784e-05	-1.074839e-04	1.695694e-01
1.093998052064784e-05	-1.074839e-04	1.695690e-01
1.095951177064784e-05	-1.074839e-04	1.695686e-01
1.097904302064784e-05	-1.074839e-04	1.695682e-01
1.099857427064784e-05	-1.074839e-04	1.695679e-01
1.101810552064784e-05	-1.074839e-04	1.695676e-01
1.103763677064784e-05	-1.074839e-04	1.695673e-01
1.105716802064784e-05	-1.074839e-04	1.695670e-01
1.107669927064784e-05	-1.074839e-04	1.695667e-01
1.109623052064784e-05	-1.074839e-04	1.695665e-01
1.111576177064784e-05	-1.074839e-04	1.695663e-01
1.113529302064783e-05	-1.074839e-04	1.695661e-01
1.115482427064783e-05	-1.074839e-04	1.695659e-01
1.117435552064783e-05	-1.074839e-04	1.695657e-01
1.119388677064783e-05	-1.074839e-04	1.695655e-01
1.121341802064783e-05	-1.074839e-04	1.695653e-01
1.123294927064783e-05	-1.074839e-04	1.695652e-01
1.125248052064783e-05	-1.074839e-04	1.695651e-01
1.127201177064783e-05	-1.074839e-04	1.695649e-01
1.129154302064783e-05	-1.074839e-04	1.695648e-01
1.131107427064783e-05	-1.074839e-04	1.695647e-01
1.133060552064783e-05	-1.074839e-04	1.695646e-01
1.135013677064783e-05	-1.074839e-04	1.695645e-01
1.136966802064783e-05	-1.074839e-04	1.695644e-01
1.138919927064782e-05	-1.074839e-04	1.695644e-01
1.140873052064782e-05	-1.074839e-04	1.695643e-01
1.142826177064782e-05	-1.074839e-04	1.695642e-01
1.144779302064782e-05	-1.074839e-04	1.695641e-01
1.146732427064782e-05	-1.074839e-04	1.695641e-01
1.148685552064782e-05	-1.074839e-04	1.695640e-01
1.150638677064782e-05	-1.074839e-04	1.695639e-01
1.152591802064782e-05	-1.074839e-04	1.695639e-01
1.154544927064782e-05	-1.074839e-04	1.695638e-01
1.156498052064782e-05	-1.074839e-04	1.695638e-01
1.158451177064782e-05	-1.074839e-04	1.695637e-01
1.160404302064782e-05	-1.074839e-04	1.695637e-01
1.162357427064782e-05	-1.074839e-04	1.695636e-01
1.164310552064781e-05	-1.074839e-04	1.695636e-01
1.166263677064781e-05	-1.074839e-04	1.695635e-01
1.168216802064781e-05	-1.074839e-04	1.695635e-01
1.170169927064781e-05	-1.074839e-04	1.695634e-01
1.172123052064781e-05	-1.074839e-04	1.695634e-01
1.174076177064781e-05	-1.074839e-04	1.695634e-01
1.176029302064781e-05	-1.074839e-04	1.695633e-01
1.177982427064781e-05	-1.074839e-04	1.695633e-01
1.179935552064781e-05	-1.074839e-04	1.695632e-01
1.181888677064781e-05	-1.074839e-04	1.695632e-01
1.183841802064781e-05	-1.074839e-04	1.695632e-01
1.185794927064781e-05	-1.074839e-04	1.695631e-01
1.187748052064780e-05	-1.074839e-04	1.695631e-01
1.189701177064780e-05	-1.074839e-04	1.695630e-01
1.191654302064780e-05	-1.074839e-04	1.695630e-01
1.193607427064780e-05	-1.074839e-04	1.695630e-01
1.195560552064780e-05	-1.074839e-04	1.695629e-01
1.197513677064780e-05	-1.074839e-04	1.695629e-01
1.199466802064780e-05	-1.074839e-04	1.695628e-01
1.201419927064780e-05	-1.074839e-04	1.695628e-01
1.203373052064780e-05	-1.074839e-04	1.695628e-01
1.205326177064780e-05	-1.074839e-04	1.695627e-01
1.207279302064780e-05	-1.074839e-04	1.695627e-01
1.209232427064780e-05	-1.074839e-04	1.695626e-01
1.211185552064780e-05	-1.074839e-04	1.695626e-01
1.213138677064779e-05	-1.074839e-04	1.695625e-01
1.215091802064779e-05	-1.074839e-04	1.695625e-01
1.217044927064779e-05	-1.074839e-04	1.695625e-01
1.218998052064779e-05	-1.074839e-04	1.695624e-01
1.220951177064779e-05	-1.074839e-04	1.695624e-01
1.222904302064779e-05	-1.074839e-04	1.695623e-01
1.224857427064779e-05	-1.074839e-04	1.695623e-01
1.226810552064779e-05	-1.074839e-04	1.695622e-01
1.228763677064779e-05	-1.074839e-04	1.695622e-01
1.230716802064779e-05	-1.074839e-04	1.695621e-01
1.232669927064779e-05	-1.074839e-04	1.695621e-01
1.234623052064779e-05	-1.074839e-04	1.695620e-01
1.236576177064778e-05	-1.074839e-04	1.695620e-01
1.238529302064778e-05	-1.074839e-04	1.695619e-01
1.240482427064778e-05	-1.074839e-04	1.695619e-01
1.242435552064778e-05	-1.074839e-04	1.695618e-01
1.244388677064778e-05	-1.074839e-04	1.695618e-01
1.246341802064778e-05	-1.074839e-04	1.695617e-01
1.248294927064778e-05	-1.074839e-04	1.695617e-01
1.250248052064778e-05	-1.074839e-04	1.695616e-01
1.252201177064778e-05	-1.074839e-04	1.695616e-01
1.254154302064778e-05	-1.074839e-04	1.695615e-01
1.256107427064778e-05	-1.074839e-04	1.695615e-01
1.258060552064778e-05	-1.074839e-04	1.695614e-01
1.260013677064778e-05	-1.074839e-04	1.695614e-01
1.261966802064777e-05	-1.074839e-04	1.695613e-01
1.263919927064777e-05	-1.074839e-04	1.695613e-01
1.265873052064777e-05	-1.074839e-04	1.695612e-01
1.267826177064777e-05	-1.074839e-04	1.695612e-01
1.269779302064777e-05	-1.074839e-04	1.695611e-01
1.271732427064777e-05	-1.074839e-04	1.695611e-01
1.273685552064777e-05	-1.074839e-04	1.695610e-01
1.275638677064777e-05	-1.074839e-04	1.695609e-01
1.277591802064777e-05	-1.074839e-04	1.695609e-01
1.279544927064777e-05	-1.074839e-04	1.695608e-01
1.281498052064777e-05	-1.074839e-04	1.695608e-01
1.283451177064777e-05	-1.074839e-04	1.695607e-01
1.285404302064776e-05	-1.074839e-04	1.695607e-01
1.287357427064776e-05	-1.074839e-04	1.695606e-01
1.289310552064776e-05	-1.074839e-04	1.695606e-01
1.291263677064776e-05	-1.074839e-04	1.695605e-01
1.293216802064776e-05	-1.074839e-04	1.695604e-01
1.295169927064776e-05	-1.074839e-04	1.695604e-01
1.297123052064776e-05	-1.074839e-04	1.695603e-01
1.299076177064776e-05	-1.074839e-04	1.695603e-01
1.301029302064776e-05	-1.074839e-04	1.695602e-01
1.302982427064776e-05	-1.074839e-04	1.695601e-01
1.304935552064776e-05	-1.074839e-04	1.695601e-01
1.306888677064776e-05	-1.074839e-04	1.695600e-01
1.308841802064776e-05	-1.074839e-04	1.695600e-01
1.310794927064775e-05	-1.074839e-04	1.695599e-01
1.312748052064775e-05	-1.074839e-04	1.695599e-01
1.314701177064775e-05	-1.074839e-04	1.695598e-01
1.316654302064775e-05	-1.074839e-04	1.695597e-01
1.318607427064775e-05	-1.074839e-04	1.695597e-01
1.320560552064775e-05	-1.074839e-04	1.695596e-01
1.322513677064775e-05	-1.074839e-04	1.695596e-01
1.324466802064775e-05	-1.074839e-04	1.695595e-01
1.326419927064775e-05	-1.074839e-04	1.695594e-01
1.328373052064775e-05	-1.074839e-04	1.695594e-01
1.330326177064775e-05	-1.074839e-04	1.695593e-01
1.332279302064775e-05	-1.074839e-04	1.695593e-01
1.334232427064775e-05	-1.074839e-04	1.695592e-01
1.336185552064774e-05	-1.074839e-04	1.695592e-01
1.338138677064774e-05	-1.074839e-04	1.695591e-01
1.340091802064774e-05	-1.074839e-04	1.695590e-01
1.342044927064774e-05	-1.074839e-04	1.695590e-01
1.343998052064774e-05	-1.074839e-04	1.695589e-01
1.345951177064774e-05	-1.074839e-04	1.695589e-01
1.347904302064774e-05	-1.074839e-04	1.695588e-01
1.349857427064774e-05	-1.074839e-04	1.695587e-01
1.351810552064774e-05	-1.074839e-04	1.695587e-01
1.353763677064774e-05	-1.074839e-04	1.695586e-01
1.355716802064774e-05	-1.074839e-04	1.695586e-01
1.357669927064774e-05	-1.074839e-04	1.695585e-01
1.359623052064773e-05	-1.074839e-04	1.695585e-01
1.361576177064773e-05	-1.074839e-04	1.695584e-01
1.363529302064773e-05	-1.074839e-04	1.695583e-01
1.365482427064773e-05	-1.074839e-04	1.695583e-01
1.367435552064773e-05	-1.074839e-04	1.695582e-01
1.369388677064773e-05	-1.074839e-04	1.695582e-01
1.371341802064773e-05	-1.074839e-04	1.695581e-01
1.373294927064773e-05	-1.074839e-04	1.695580e-01
1.375248052064773e-05	-1.074839e-04	1.695580e-01
1.377201177064773e-05	-1.074839e-04	1.695579e-01
1.379154302064773e-05	-1.074839e-04	1.695579e-01
1.381107427064773e-05	-1.074839e-04	1.695578e-01
1.383060552064773e-05	-1.074839e-04	1.695578e-01
1.385013677064772e-05	-1.074839e-04	1.695577e-01
1.386966802064772e-05	-1.074839e-04	1.695576e-01
1.388919927064772e-05	-1.074839e-04	1.695576e-01
1.390873052064772e-05	-1.074839e-04	1.695575e-01
1.392826177064772e-05	-1.074839e-04	1.695575e-01
1.394779302064772e-05	-1.074839e-04	1.695574e-01
1.396732427064772e-05	-1.074839e-04	1.695573e-01
1.398685552064772e-05	-1.074839e-04	1.695573e-01
1.400638677064772e-05	-1.074839e-04	1.695572e-01
1.402591802064772e-05	-1.074839e-04	1.695572e-01
1.404544927064772e-05	-1.074839e-04	1.695571e-01
1.406498052064772e-05	-1.074839e-04	1.695570e-01
1.408451177064771e-05	-1.074839e-04	1.695570e-01
1.410404302064771e-05	-1.074839e-04	1.695569e-01
1.412357427064771e-05	-1.074839e-04	1.695569e-01
1.414310552064771e-05	-1.074839e-04	1.695568e-01
1.416263677064771e-05	-1.074839e-04	1.695568e-01
1.418216802064771e-05	-1.074839e-04	1.695567e-01
1.420169927064771e-05	-1.074839e-04	1.695566e-01
1.422123052064771e-05	-1.074839e-04	1.695566e-01
1.424076177064771e-05	-1.074839e-04	1.695565e-01
1.426029302064771e-05	-1.074839e-04	1.695565e-01
1.427982427064771e-05	-1.074839e-04	1.695564e-01
1.429935552064771e-05	-1.074839e-04	1.695564e-01
1.431888677064771e-05	-1.074839e-04	1.695563e-01
1.433841802064770e-05	-1.074839e-04	1.695562e-01
1.435794927064770e-05	-1.074839e-04	1.695562e-01
1.437748052064770e-05	-1.074839e-04	1.695561e-01
1.439701177064770e-05	-1.074839e-04	1.695561e-01
1.441654302064770e-05	-1.074839e-04	1.695560e-01
1.443607427064770e-05	-1.074839e-04	1.695560e-01
1.445560552064770e-05	-1.074839e-04	1.695559e-01
1.447513677064770e-05	-1.074839e-04	1.695559e-01
1.449466802064770e-05	-1.074839e-04	1.695558e-01
1.451419927064770e-05	-1.074839e-04	1.695557e-01
1.453373052064770e-05	-1.074839e-04	1.695557e-01
1.455326177064770e-05	-1.074839e-04	1.695556e-01
1.457279302064769e-05	-1.074839e-04	1.695556e-01
1.459232427064769e-05	-1.074839e-04	1.695555e-01
1.461185552064769e-05	-1.074839e-04	1.695555e-01
1.463138677064769e-05	-1.074839e-04	1.695554e-01
1.465091802064769e-05	-1.074839e-04	1.695554e-01
1.467044927064769e-05	-1.074839e-04	1.695553e-01
1.468998052064769e-05	-1.074839e-04	1.695552e-01
1.470951177064769e-05	-1.074839e-04	1.695552e-01
1.472904302064769e-05	-1.074839e-04	1.695551e-01
1.474857427064769e-05	-1.074839e-04	1.695551e-01
1.476810552064769e-05	-1.074839e-04	1.695550e-01
1.478763677064769e-05	-1.074839e-04	1.695550e-01
1.480716802064769e-05	-1.074839e-04	1.695549e-01
1.482669927064768e-05	-1.074839e-04	1.695548e-01
1.484623052064768e-05	-1.074839e-04	1.695548e-01
1.486576177064768e-05	-1.074839e-04	1.695547e-01
1.488529302064768e-05	-1.074839e-04	1.695547e-01
1.490482427064768e-05	-1.074839e-04	1.695546e-01
1.492435552064768e-05	-1.074839e-04	1.695546e-01
1.494388677064768e-05	-1.074839e-04	1.695545e-01
1.496341802064768e-05	-1.074839e-04	1.695545e-01
1.498294927064768e-05	-1.074839e-04	1.695544e-01
1.500248052064768e-05	-1.074839e-04	1.695544e-01
1.502201177064768e-05	-1.074839e-04	1.695543e-01
1.504154302064768e-05	-1.074839e-04	1.695542e-01
1.506107427064767e-05	-1.074839e-04	1.695542e-01
1.508060552064767e-05	-1.074839e-04	1.695541e-01
1.510013677064767e-05	-1.074839e-04	1.695541e-01
1.511966802064767e-05	-1.074839e-04	1.695540e-01
1.513919927064767e-05	-1.074839e-04	1.695540e-01
1.515873052064767e-05	-1.074839e-04	1.695539e-01
1.517826177064767e-05	-1.074839e-04	1.695539e-01
1.519779302064767e-05	-1.074839e-04	1.695538e-01
1.521732427064767e-05	-1.074839e-04	1.695538e-01
1.523685552064767e-05	-1.074839e-04	1.695537e-01
1.525638677064767e-05	-1.074839e-04	1.695537e-01
1.527591802064767e-05	-1.074839e-04	1.695536e-01
1.529544927064767e-05	-1.074839e-04	1.695535e-01
1.531498052064767e-05	-1.074839e-04	1.695535e-01
1.533451177064767e-05	-1.074839e-04	1.695534e-01
1.535404302064766e-05	-1.074839e-04	1.695534e-01
1.537357427064766e-05	-1.074839e-04	1.695533e-01
1.539310552064766e-05	-1.074839e-04	1.695533e-01
1.541263677064766e-05	-1.074839e-04	1.695532e-01
1.543216802064766e-05	-1.074839e-04	1.695532e-01
1.545169927064766e-05	-1.074839e-04	1.695531e-01
1.547123052064766e-05	-1.074839e-04	1.695531e-01
1.549076177064766e-05	-1.074839e-04	1.695530e-01
1.551029302064766e-05	-1.074839e-04	1.695530e-01
1.552982427064766e-05	-1.074839e-04	1.695529e-01
1.554935552064766e-05	-1.074839e-04	1.695529e-01
1.556888677064766e-05	-1.074839e-04	1.695528e-01
1.558841802064766e-05	-1.074839e-04	1.695528e-01
1.560794927064765e-05	-1.074839e-04	1.695527e-01
1.562748052064765e-05	-1.074839e-04	1.695527e-01
1.564701177064765e-05	-1.074839e-04	1.695526e-01
1.566654302064765e-05	-1.074839e-04	1.695525e-01
1.568607427064765e-05	-1.074839e-04	1.695525e-01
1.570560552064765e-05	-1.074839e-04	1.695524e-01
1.572513677064765e-05	-1.074839e-04	1.695524e-01
1.574466802064765e-05	-1.074839e-04	1.695523e-01
1.576419927064765e-05	-1.074839e-04	1.695523e-01
1.578373052064765e-05	-1.074839e-04	1.695522e-01
1.580326177064765e-05	-1.074839e-04	1.695522e-01
1.582279302064765e-05	-1.074839e-04	1.695521e-01
1.584232427064764e-05	-1.074839e-04	1.695521e-01
1.586185552064764e-05	-1.074839e-04	1.695520e-01
1.588138677064764e-05	-1.074839e-04	1.695520e-01
1.590091802064764e-05	-1.074839e-04	1.695519e-01
1.592044927064764e-05	-1.074839e-04	1.695519e-01
1.593998052064764e-05	-1.074839e-04	1.695518e-01
1.595951177064764e-05	-1.074839e-04	1.695518e-01
1.597904302064764e-05	-1.074839e-04	1.695517e-01
1.599857427064764e-05	-1.074839e-04	1.695517e-01
1.601810552064764e-05	-1.074839e-04	1.695516e-01
1.603763677064764e-05	-1.074839e-04	1.695516e-01
1.605716802064764e-05	-1.074839e-04	1.695515e-01
1.607669927064764e-05	-1.074839e-04	1.695515e-01
1.609623052064763e-05	-1.074839e-04	1.695514e-01
1.611576177064763e-05	-1.074839e-04	1.695514e-01
1.613529302064763e-05	-1.074839e-04	1.695513e-01
1.615482427064763e-05	-1.074839e-04	1.695513e-01
1.617435552064763e-05	-1.074839e-04	1.695512e-01
1.619388677064763e-05	-1.074839e-04	1.695512e-01
1.621341802064763e-05	-1.074839e-04	1.695511e-01
1.623294927064763e-05	-1.074839e-04	1.695511e-01
1.625248052064763e-05	-1.074839e-04	1.695510e-01
1.627201177064763e-05	-1.074839e-04	1.695510e-01
1.629154302064763e-05	-1.074839e-04	1.695509e-01
1.631107427064763e-05	-1.074839e-04	1.695509e-01
1.633060552064762e-05	-1.074839e-04	1.695508e-01
1.635013677064762e-05	-1.074839e-04	1.695508e-01
1.636966802064762e-05	-1.074839e-04	1.695507e-01
1.638919927064762e-05	-1.074839e-04	1.695507e-01
1.640873052064762e-05	-1.074839e-04	1.695506e-01
1.642826177064762e-05	-1.074839e-04	1.695506e-01
1.644779302064762e-05	-1.074839e-04	1.695505e-01
1.646732427064762e-05	-1.074839e-04	1.695505e-01
1.648685552064762e-05	-1.074839e-04	1.695504e-01
1.650638677064762e-05	-1.074839e-04	1.695504e-01
1.652591802064762e-05	-1.074839e-04	1.695503e-01
1.654544927064762e-05	-1.074839e-04	1.695503e-01
1.656498052064762e-05	-1.074839e-04	1.695502e-01
1.658451177064761e-05	-1.074839e-04	1.695502e-01
1.660404302064761e-05	-1.074839e-04	1.695501e-01
1.662357427064761e-05	-1.074839e-04	1.695501e-01
1.664310552064761e-05	-1.074839e-04	1.695500e-01
1.666263677064761e-05	-1.074839e-04	1.695500e-01
1.668216802064761e-05	-1.074839e-04	1.695499e-01
1.670169927064761e-05	-1.074839e-04	1.695499e-01
1.672123052064761e-05	-1.074839e-04	1.695499e-01
1.674076177064761e-05	-1.074839e-04	1.695498e-01
1.676029302064761e-05	-1.074839e-04	1.695497e-01
1.677982427064761e-05	-1.074839e-04	1.695497e-01
1.679935552064761e-05	-1.074839e-04	1.695497e-01
1.681888677064761e-05	-1.074839e-04	1.695496e-01
1.683841802064760e-05	-1.074839e-04	1.695496e-01
1.685794927064760e-05	-1.074839e-04	1.695495e-01
1.687748052064760e-05	-1.074839e-04	1.695495e-01
1.689701177064760e-05	-1.074839e-04	1.695494e-01
1.691654302064760e-05	-1.074839e-04	1.695494e-01
1.693607427064760e-05	-1.074839e-04	1.695493e-01
1.695560552064760e-05	-1.074839e-04	1.695493e-01
1.697513677064760e-05	-1.074839e-04	1.695492e-01
1.699466802064760e-05	-1.074839e-04	1.695492e-01
1.701419927064760e-05	-1.074839e-04	1.695491e-01
1.703373052064760e-05	-1.074839e-04	1.695491e-01
1.705326177064760e-05	-1.074839e-04	1.695490e-01
1.707279302064759e-05	-1.074839e-04	1.695490e-01
1.709232427064759e-05	-1.074839e-04	1.695489e-01
1.711185552064759e-05	-1.074839e-04	1.695489e-01
1.713138677064759e-05	-1.074839e-04	1.695489e-01
1.715091802064759e-05	-1.074839e-04	1.695488e-01
1.717044927064759e-05	-1.074839e-04	1.695488e-01
1.718998052064759e-05	-1.074839e-04	1.695487e-01
1.720951177064759e-05	-1.074839e-04	1.695487e-01
1.722904302064759e-05	-1.074839e-04	1.695486e-01
1.724857427064759e-05	-1.074839e-04	1.695486e-01
1.726810552064759e-05	-1.074839e-04	1.695485e-01
1.728763677064759e-05	-1.074839e-04	1.695485e-01
1.730716802064759e-05	-1.074839e-04	1.695484e-01
1.732669927064758e-05	-1.074839e-04	1.695484e-01
1.734623052064758e-05	-1.074839e-04	1.695483e-01
1.736576177064758e-05	-1.074839e-04	1.695483e-01
1.738529302064758e-05	-1.074839e-04	1.695483e-01
1.740482427064758e-05	-1.074839e-04	1.695482e-01
1.742435552064758e-05	-1.074839e-04	1.695482e-01
1.744388677064758e-05	-1.074839e-04	1.695481e-01
1.746341802064758e-05	-1.074839e-04	1.695481e-01
1.748294927064758e-05	-1.074839e-04	1.695480e-01
1.750248052064758e-05	-1.074839e-04	1.695480e-01
1.752201177064758e-05	-1.074839e-04	1.695479e-01
1.754154302064758e-05	-1.074839e-04	1.695479e-01
1.756107427064757e-05	-1.074839e-04	1.695478e-01
1.758060552064757e-05	-1.074839e-04	1.695478e-01
1.760013677064757e-05	-1.074839e-04	1.695478e-01
1.761966802064757e-05	-1.074839e-04	1.695477e-01
1.763919927064757e-05	-1.074839e-04	1.695477e-01
1.765873052064757e-05	-1.074839e-04	1.695476e-01
1.767826177064757e-05	-1.074839e-04	1.695476e-01
1.769779302064757e-05	-1.074839e-04	1.695475e-01
1.771732427064757e-05	-1.074839e-04	1.695475e-01
1.773685552064757e-05	-1.074839e-04	1.695474e-01
1.775638677064757e-05	-1.074839e-04	1.695474e-01
1.777591802064757e-05	-1.074839e-04	1.695473e-01
1.779544927064757e-05	-1.074839e-04	1.695473e-01
1.781498052064756e-05	-1.074839e-04	1.695473e-01
1.783451177064756e-05	-1.074839e-04	1.695472e-01
1.785404302064756e-05	-1.074839e-04	1.695472e-01
1.787357427064756e-05	-1.074839e-04	1.695471e-01
1.789310552064756e-05	-1.074839e-04	1.695471e-01
1.791263677064756e-05	-1.074839e-04	1.695470e-01
1.793216802064756e-05	-1.074839e-04	1.695470e-01
1.795169927064756e-05	-1.074839e-04	1.695469e-01
1.797123052064756e-05	-1.074839e-04	1.695469e-01
1.799076177064756e-05	-1.074839e-04	1.695469e-01
1.801029302064756e-05	-1.074839e-04	1.695468e-01
1.802982427064756e-05	-1.074839e-04	1.695468e-01
1.804935552064755e-05	-1.074839e-04	1.695467e-01
1.806888677064755e-05	-1.074839e-04	1.695467e-01
1.808841802064755e-05	-1.074839e-04	1.695466e-01
1.810794927064755e-05	-1.074839e-04	1.695466e-01
1.812748052064755e-05	-1.074839e-04	1.695466e-01
1.814701177064755e-05	-1.074839e-04	1.695465e-01
1.816654302064755e-05	-1.074839e-04	1.695465e-01
1.818607427064755e-05	-1.074839e-04	1.695464e-01
1.820560552064755e-05	-1.074839e-04	1.695464e-01
1.822513677064755e-05	-1.074839e-04	1.695463e-01
1.824466802064755e-05	-1.074839e-04	1.695463e-01
1.826419927064755e-05	-1.074839e-04	1.695462e-01
1.828373052064755e-05	-1.074839e-04	1.695462e-01
1.830326177064754e-05	-1.074839e-04	1.695462e-01
1.832279302064754e-05	-1.074839e-04	1.695461e-01
1.834232427064754e-05	-1.074839e-04	1.695461e-01
1.836185552064754e-05	-1.074839e-04	1.695460e-01
1.838138677064754e-05	-1.074839e-04	1.695460e-01
1.840091802064754e-05	-1.074839e-04	1.695459e-01
1.842044927064754e-05	-1.074839e-04	1.695459e-01
1.843998052064754e-05	-1.074839e-04	1.695459e-01
1.845951177064754e-05	-1.074839e-04	1.695458e-01
1.847904302064754e-05	-1.074839e-04	1.695458e-01
1.849857427064754e-05	-1.074839e-04	1.695457e-01
1.851810552064754e-05	-1.074839e-04	1.695457e-01
1.853763677064754e-05	-1.074839e-04	1.695457e-01
1.855716802064753e-05	-1.074839e-04	1.695456e-01
1.857669927064753e-05	-1.074839e-04	1.695456e-01
1.859623052064753e-05	-1.074839e-04	1.695455e-01
1.861576177064753e-05	-1.074839e-04	1.695455e-01
1.863529302064753e-05	-1.074839e-04	1.695454e-01
1.865482427064753e-05	-1.074839e-04	1.695454e-01
1.867435552064753e-05	-1.074839e-04	1.695454e-01
1.869388677064753e-05	-1.074839e-04	1.695453e-01
1.871341802064753e-05	-1.074839e-04	1.695453e-01
1.873294927064753e-05	-1.074839e-04	1.695452e-01
1.875248052064753e-05	-1.074839e-04	1.695452e-01
1.877201177064753e-05	-1.074839e-04	1.695452e-01
1.879154302064752e-05	-1.074839e-04	1.695451e-01
1.881107427064752e-05	-1.074839e-04	1.695451e-01
1.883060552064752e-05	-1.074839e-04	1.695450e-01
1.885013677064752e-05	-1.074839e-04	1.695450e-01
1.886966802064752e-05	-1.074839e-04	1.695450e-01
1.888919927064752e-05	-1.074839e-04	1.695449e-01
1.890873052064752e-05	-1.074839e-04	1.695449e-01
1.892826177064752e-05	-1.074839e-04	1.695448e-01
1.894779302064752e-05	-1.074839e-04	1.695448e-01
1.896732427064752e-05	-1.074839e-04	1.695447e-01
1.898685552064752e-05	-1.074839e-04	1.695447e-01
1.900638677064752e-05	-1.074839e-04	1.695447e-01
1.902591802064752e-05	-1.074839e-04	1.695446e-01
1.904544927064751e-05	-1.074839e-04	1.695446e-01
1.906498052064751e-05	-1.074839e-04	1.695445e-01
1.908451177064751e-05	-1.074839e-04	1.695445e-01
1.910404302064751e-05	-1.074839e-04	1.695445e-01
1.912357427064751e-05	-1.074839e-04	1.695444e-01
1.914310552064751e-05	-1.074839e-04	1.695444e-01
1.916263677064751e-05	-1.074839e-04	1.695443e-01
1.918216802064751e-05	-1.074839e-04	1.695443e-01
1.920169927064751e-05	-1.074839e-04	1.695442e-01
1.922123052064751e-05	-1.074839e-04	1.695442e-01
1.924076177064751e-05	-1.074839e-04	1.695442e-01
1.926029302064751e-05	-1.074839e-04	1.695441e-01
1.927982427064750e-05	-1.074839e-04	1.695441e-01
1.929935552064750e-05	-1.074839e-04	1.695441e-01
1.931888677064750e-05	-1.074839e-04	1.695440e-01
1.933841802064750e-05	-1.074839e-04	1.695440e-01
1.935794927064750e-05	-1.074839e-04	1.695439e-01
1.937748052064750e-05	-1.074839e-04	1.695439e-01
1.939701177064750e-05	-1.074839e-04	1.695439e-01
1.941654302064750e-05	-1.074839e-04	1.695438e-01
1.943607427064750e-05	-1.074839e-04	1.695438e-01
1.945560552064750e-05	-1.074839e-04	1.695437e-01
1.947513677064750e-05	-1.074839e-04	1.695437e-01
1.949466802064750e-05	-1.074839e-04	1.695437e-01
1.951419927064750e-05	-1.074839e-04	1.695436e-01
1.953373052064749e-05	-1.074839e-04	1.695436e-01
1.955326177064749e-05	-1.074839e-04	1.695435e-01
1.957279302064749e-05	-1.074839e-04	1.695435e-01
1.959232427064749e-05	-1.074839e-04	1.695435e-01
1.961185552064749e-05	-1.074839e-04	1.695434e-01
1.963138677064749e-05	-1.074839e-04	1.695434e-01
1.965091802064749e-05	-1.074839e-04	1.695433e-01
1.967044927064749e-05	-1.074839e-04	1.695433e-01
1.968998052064749e-05	-1.074839e-04	1.695433e-01
1.970951177064749e-05	-1.074839e-04	1.695432e-01
1.972904302064749e-05	-1.074839e-04	1.695432e-01
1.974857427064749e-05	-1.074839e-04	1.695431e-01
1.976810552064748e-05	-1.074839e-04	1.695431e-01
1.978763677064748e-05	-1.074839e-04	1.695431e-01
1.980716802064748e-05	-1.074839e-04	1.695430e-01
1.982669927064748e-05	-1.074839e-04	1.695430e-01
1.984623052064748e-05	-1.074839e-04	1.695430e-01
1.986576177064748e-05	-1.074839e-04	1.695429e-01
1.988529302064748e-05	-1.074839e-04	1.695429e-01
1.990482427064748e-05	-1.074839e-04	1.695428e-01
1.992435552064748e-05	-1.074839e-04	1.695428e-01
1.994388677064748e-05	-1.074839e-04	1.695428e-01
1.996341802064748e-05	-1.074839e-04	1.695427e-01
1.998294927064748e-05	-1.074839e-04	1.695427e-01
1.998508061181654e-05	-1.074842e-04	1.695426e-01
1.998934329415467e-05	-1.074842e-04	1.695425e-01
1.999040896473920e-05	-1.074836e-04	1.695424e-01
1.999254030590827e-05	-1.074836e-04	1.695425e-01
1.999680298824640e-05	-1.074840e-04	1.695427e-01
2.000000000000000e-05	-1.074839e-04	1.695430e-01
