Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG,
-1.601e-06,0.0182031,0.0052875
-1.600e-06,0.02625,0.0076875
-1.599e-06,0.0302344,0.00656875
-1.598e-06,0.02625,0.0076875
-1.597e-06,0.0222656,0.0044875
-1.596e-06,0.0182031,0.00912812
-1.595e-06,0.0302344,0.00784687
-1.594e-06,0.02625,0.00736875
-1.593e-06,0.0142187,0.00544687
-1.592e-06,0.02625,0.00400937
-1.591e-06,0.0182031,0.00464687
-1.590e-06,0.0222656,0.0044875
-1.589e-06,0.0302344,0.00672812
-1.588e-06,0.02625,0.00560625
-1.587e-06,0.0182031,0.00784687
-1.586e-06,0.02625,0.0084875
-1.585e-06,0.0302344,0.00976562
-1.584e-06,0.0182031,0.00672812
-1.583e-06,0.0222656,0.00704687
-1.582e-06,0.0302344,0.00352812
-1.581e-06,0.0302344,0.00496875
-1.580e-06,0.0222656,0.00384687
-1.579e-06,0.0302344,0.00656875
-1.578e-06,0.0222656,0.00880625
-1.577e-06,0.02625,0.00896562
-1.576e-06,0.02625,0.00880625
-1.575e-06,0.02625,0.00544687
-1.574e-06,0.02625,0.00800625
-1.573e-06,0.0302344,0.00592812
-1.572e-06,0.02625,0.00432812
-1.571e-06,0.0222656,0.00624687
-1.570e-06,0.02625,0.00640625
-1.569e-06,0.0302344,0.00736875
-1.568e-06,0.0222656,0.00832812
-1.567e-06,0.0182031,0.00832812
-1.566e-06,0.0182031,0.00912812
-1.565e-06,0.0222656,0.00704687
-1.564e-06,0.02625,0.00736875
-1.563e-06,0.0222656,0.00800625
-1.562e-06,0.0222656,0.00320937
-1.561e-06,0.0302344,0.00704687
-1.560e-06,0.02625,0.00560625
-1.559e-06,0.02625,0.00736875
-1.558e-06,0.0182031,0.0076875
-1.557e-06,0.02625,0.00752812
-1.556e-06,0.0182031,0.00880625
-1.555e-06,0.0302344,0.00896562
-1.554e-06,0.0302344,0.00416875
-1.553e-06,0.0222656,0.00624687
-1.552e-06,0.0182031,0.00512812
-1.551e-06,0.0222656,0.00800625
-1.550e-06,0.0182031,0.00624687
-1.549e-06,0.0222656,0.00576875
-1.548e-06,0.0182031,0.0036875
-1.547e-06,0.02625,0.00832812
-1.546e-06,0.02625,0.00720625
-1.545e-06,0.0142187,0.0084875
-1.544e-06,0.0222656,0.00464687
-1.543e-06,0.0182031,0.00512812
-1.542e-06,0.0302344,0.00496875
-1.541e-06,0.0222656,0.00384687
-1.540e-06,0.0302344,0.00624687
-1.539e-06,0.02625,0.0104062
-1.538e-06,0.0222656,0.00944687
-1.537e-06,0.0142187,0.00784687
-1.536e-06,0.0302344,0.00672812
-1.535e-06,0.02625,0.00784687
-1.534e-06,0.0222656,0.00912812
-1.533e-06,0.0182031,0.00624687
-1.532e-06,0.0302344,0.00480937
-1.531e-06,0.0222656,0.0052875
-1.530e-06,0.02625,0.0052875
-1.529e-06,0.02625,0.00736875
-1.528e-06,0.0222656,0.00704687
-1.527e-06,0.02625,0.00800625
-1.526e-06,0.0182031,0.00784687
-1.525e-06,0.02625,0.00432812
-1.524e-06,0.0182031,0.00576875
-1.523e-06,0.02625,0.00576875
-1.522e-06,0.0222656,0.0044875
-1.521e-06,0.0342187,0.0060875
-1.520e-06,0.02625,0.00944687
-1.519e-06,0.0182031,0.00784687
-1.518e-06,0.0222656,0.0060875
-1.517e-06,0.0302344,0.0068875
-1.516e-06,0.0302344,0.00432812
-1.515e-06,0.0302344,0.0028875
-1.514e-06,0.0302344,0.0068875
-1.513e-06,0.02625,0.00592812
-1.512e-06,0.0222656,0.0108875
-1.511e-06,0.0302344,0.00592812
-1.510e-06,0.0302344,0.000809375
-1.509e-06,0.02625,0.00416875
-1.508e-06,0.0302344,0.00944687
-1.507e-06,0.0302344,0.011525
-1.506e-06,0.02625,0.0092875
-1.505e-06,0.0182031,0.00496875
-1.504e-06,0.02625,0.0044875
-1.503e-06,0.0222656,0.00624687
-1.502e-06,0.02625,0.00496875
-1.501e-06,0.02625,0.00560625
-1.500e-06,0.0222656,0.00656875
-1.499e-06,0.0222656,0.013925
-1.498e-06,0.0182031,0.0113656
-1.497e-06,0.0302344,0.00704687
-1.496e-06,0.0222656,0.0028875
-1.495e-06,0.0222656,0.00352812
-1.494e-06,0.0302344,0.0076875
-1.493e-06,0.0342187,0.00912812
-1.492e-06,0.0222656,0.00736875
-1.491e-06,0.0302344,0.00225
-1.490e-06,0.02625,0.00752812
-1.489e-06,0.0302344,0.00736875
-1.488e-06,0.0302344,0.00400937
-1.487e-06,0.02625,0.0052875
-1.486e-06,0.02625,0.00640625
-1.485e-06,0.02625,0.00832812
-1.484e-06,0.02625,0.00992812
-1.483e-06,0.0222656,0.00352812
-1.482e-06,0.0302344,0.0028875
-1.481e-06,0.0302344,0.00656875
-1.480e-06,0.02625,0.00960625
-1.479e-06,0.0302344,0.00944687
-1.478e-06,0.02625,0.00624687
-1.477e-06,0.0302344,0.0036875
-1.476e-06,0.0302344,0.0044875
-1.475e-06,0.02625,0.0068875
-1.474e-06,0.0222656,0.00432812
-1.473e-06,0.0182031,0.00496875
-1.472e-06,0.02625,0.00624687
-1.471e-06,0.0222656,0.00880625
-1.470e-06,0.0222656,0.00816562
-1.469e-06,0.02625,0.00640625
-1.468e-06,0.02625,0.00304687
-1.467e-06,0.0302344,0.00384687
-1.466e-06,0.0222656,0.00416875
-1.465e-06,0.02625,0.00672812
-1.464e-06,0.0302344,0.0060875
-1.463e-06,0.02625,0.00400937
-1.462e-06,0.0302344,0.00704687
-1.461e-06,0.0182031,0.00480937
-1.460e-06,0.0142187,0.00160937
-1.459e-06,0.02625,0.00160937
-1.458e-06,0.0302344,0.0068875
-1.457e-06,0.0302344,0.00720625
-1.456e-06,0.0302344,0.00816562
-1.455e-06,0.0342187,0.0036875
-1.454e-06,0.02625,0.00464687
-1.453e-06,0.0302344,0.00816562
-1.452e-06,0.0222656,0.00880625
-1.451e-06,0.02625,0.0060875
-1.450e-06,0.02625,0.00912812
-1.449e-06,0.02625,0.0068875
-1.448e-06,0.02625,0.00960625
-1.447e-06,0.0302344,0.00976562
-1.446e-06,0.02625,0.00736875
-1.445e-06,0.0302344,0.00560625
-1.444e-06,0.0222656,0.00496875
-1.443e-06,0.02625,0.00432812
-1.442e-06,0.0222656,0.00512812
-1.441e-06,0.0342187,0.00976562
-1.440e-06,0.0302344,0.00720625
-1.439e-06,0.0302344,0.00720625
-1.438e-06,0.0182031,0.00672812
-1.437e-06,0.0302344,0.0052875
-1.436e-06,0.02625,0.0060875
-1.435e-06,0.0302344,0.00704687
-1.434e-06,0.02625,0.00832812
-1.433e-06,0.0222656,0.00640625
-1.432e-06,0.02625,0.00560625
-1.431e-06,0.0302344,0.0068875
-1.430e-06,0.0222656,0.00464687
-1.429e-06,0.02625,0.00576875
-1.428e-06,0.02625,0.0044875
-1.427e-06,0.0302344,0.00480937
-1.426e-06,0.0182031,0.00416875
-1.425e-06,0.02625,0.00432812
-1.424e-06,0.02625,0.00592812
-1.423e-06,0.0342187,0.0076875
-1.422e-06,0.0342187,0.00672812
-1.421e-06,0.02625,0.0084875
-1.420e-06,0.0182031,0.00560625
-1.419e-06,0.02625,0.00624687
-1.418e-06,0.02625,0.00496875
-1.417e-06,0.02625,0.0068875
-1.416e-06,0.02625,0.00576875
-1.415e-06,0.0222656,0.0060875
-1.414e-06,0.0302344,0.00576875
-1.413e-06,0.0302344,0.00592812
-1.412e-06,0.0222656,0.00640625
-1.411e-06,0.0222656,0.0060875
-1.410e-06,0.0302344,0.00352812
-1.409e-06,0.0182031,0.00320937
-1.408e-06,0.02625,0.00656875
-1.407e-06,0.0182031,0.00576875
-1.406e-06,0.0222656,0.0076875
-1.405e-06,0.0222656,0.00544687
-1.404e-06,0.0222656,0.00736875
-1.403e-06,0.0302344,0.00560625
-1.402e-06,0.02625,0.0060875
-1.401e-06,0.0342187,0.00400937
-1.400e-06,0.0342187,0.00496875
-1.399e-06,0.0182031,0.00272812
-1.398e-06,0.02625,0.0052875
-1.397e-06,0.02625,0.00576875
-1.396e-06,0.0342187,0.00544687
-1.395e-06,0.0222656,0.00752812
-1.394e-06,0.02625,0.00656875
-1.393e-06,0.0222656,0.00800625
-1.392e-06,0.02625,0.0060875
-1.391e-06,0.0222656,0.00576875
-1.390e-06,0.0222656,0.00240937
-1.389e-06,0.02625,0.00320937
-1.388e-06,0.0302344,0.00496875
-1.387e-06,0.0182031,0.00352812
-1.386e-06,0.02625,0.00640625
-1.385e-06,0.0222656,0.00256875
-1.384e-06,0.0182031,0.00832812
-1.383e-06,0.02625,0.00672812
-1.382e-06,0.0222656,0.00656875
-1.381e-06,0.02625,0.00320937
-1.380e-06,0.0222656,0.00416875
-1.379e-06,0.0222656,0.00720625
-1.378e-06,0.0222656,0.0060875
-1.377e-06,0.02625,0.00880625
-1.376e-06,0.0302344,0.00640625
-1.375e-06,0.0222656,0.00752812
-1.374e-06,0.0222656,0.00864687
-1.373e-06,0.0302344,0.00896562
-1.372e-06,0.0222656,0.0052875
-1.371e-06,0.0222656,0.000328125
-1.370e-06,0.02625,0.00512812
-1.369e-06,0.0222656,0.00784687
-1.368e-06,0.0222656,0.00720625
-1.367e-06,0.0142187,0.00640625
-1.366e-06,0.02625,0.00592812
-1.365e-06,0.0222656,0.0105656
-1.364e-06,0.0302344,0.00704687
-1.363e-06,0.02625,0.0036875
-1.362e-06,0.02625,0.00384687
-1.361e-06,0.0302344,0.00672812
-1.360e-06,0.0302344,0.00960625
-1.359e-06,0.02625,0.00736875
-1.358e-06,0.02625,0.0060875
-1.357e-06,0.0222656,0.00800625
-1.356e-06,0.02625,0.00800625
-1.355e-06,0.0302344,0.00432812
-1.354e-06,0.0222656,0.00304687
-1.353e-06,0.0222656,0.00272812
-1.352e-06,0.0182031,0.00720625
-1.351e-06,0.0222656,0.00480937
-1.350e-06,0.0222656,0.00880625
-1.349e-06,0.0222656,0.00832812
-1.348e-06,0.02625,0.00896562
-1.347e-06,0.0182031,0.00960625
-1.346e-06,0.0222656,0.00752812
-1.345e-06,0.02625,0.0076875
-1.344e-06,0.0302344,0.000809375
-1.343e-06,0.0222656,0.00512812
-1.342e-06,0.02625,0.00704687
-1.341e-06,0.0182031,0.00720625
-1.340e-06,0.0302344,0.0036875
-1.339e-06,0.02625,0.00912812
-1.338e-06,0.02625,0.00960625
-1.337e-06,0.0222656,0.00816562
-1.336e-06,0.0182031,0.00304687
-1.335e-06,0.0222656,0.0052875
-1.334e-06,0.0222656,0.00624687
-1.333e-06,0.0182031,0.00880625
-1.332e-06,0.0222656,0.00736875
-1.331e-06,0.02625,0.00464687
-1.330e-06,0.0302344,0.00592812
-1.329e-06,0.02625,0.00576875
-1.328e-06,0.02625,0.00704687
-1.327e-06,0.0222656,0.00560625
-1.326e-06,0.0302344,0.00336875
-1.325e-06,0.0182031,0.00336875
-1.324e-06,0.02625,0.00656875
-1.323e-06,0.0142187,0.00640625
-1.322e-06,0.02625,0.00656875
-1.321e-06,0.0302344,0.00544687
-1.320e-06,0.02625,0.0092875
-1.319e-06,0.0222656,0.00880625
-1.318e-06,0.02625,0.0100875
-1.317e-06,0.0182031,0.00576875
-1.316e-06,0.02625,0.00720625
-1.315e-06,0.02625,0.0068875
-1.314e-06,0.0342187,0.00352812
-1.313e-06,0.02625,0.00432812
-1.312e-06,0.0182031,0.00544687
-1.311e-06,0.0222656,0.0068875
-1.310e-06,0.0182031,0.00800625
-1.309e-06,0.02625,0.00736875
-1.308e-06,0.02625,0.00800625
-1.307e-06,0.0302344,0.00896562
-1.306e-06,0.02625,0.00832812
-1.305e-06,0.0182031,0.00576875
-1.304e-06,0.02625,0.00352812
-1.303e-06,0.0222656,0.0052875
-1.302e-06,0.02625,0.00672812
-1.301e-06,0.0222656,0.00720625
-1.300e-06,0.02625,0.0068875
-1.299e-06,0.0222656,0.00672812
-1.298e-06,0.0182031,0.00912812
-1.297e-06,0.02625,0.00640625
-1.296e-06,0.0302344,0.00672812
-1.295e-06,0.02625,0.0052875
-1.294e-06,0.0182031,0.0068875
-1.293e-06,0.02625,0.00720625
-1.292e-06,0.0182031,0.0076875
-1.291e-06,0.0222656,0.0060875
-1.290e-06,0.02625,0.00512812
-1.289e-06,0.0182031,0.00624687
-1.288e-06,0.0302344,0.00512812
-1.287e-06,0.0222656,0.00384687
-1.286e-06,0.02625,0.00656875
-1.285e-06,0.0302344,0.00512812
-1.284e-06,0.02625,0.00512812
-1.283e-06,0.0222656,0.00592812
-1.282e-06,0.0222656,0.0052875
-1.281e-06,0.0302344,0.0052875
-1.280e-06,0.0302344,0.00640625
-1.279e-06,0.0302344,0.00832812
-1.278e-06,0.0222656,0.00592812
-1.277e-06,0.02625,0.0076875
-1.276e-06,0.02625,0.0060875
-1.275e-06,0.02625,0.00272812
-1.274e-06,0.0382031,0.00464687
-1.273e-06,0.0302344,0.0044875
-1.272e-06,0.0182031,0.00576875
-1.271e-06,0.02625,0.0060875
-1.270e-06,0.0182031,0.00624687
-1.269e-06,0.02625,0.00464687
-1.268e-06,0.0342187,0.00496875
-1.267e-06,0.0302344,0.00240937
-1.266e-06,0.0222656,0.00464687
-1.265e-06,0.02625,0.00416875
-1.264e-06,0.0302344,0.00736875
-1.263e-06,0.0182031,0.00784687
-1.262e-06,0.0302344,0.00400937
-1.261e-06,0.02625,0.0060875
-1.260e-06,0.02625,0.00544687
-1.259e-06,0.0222656,0.00576875
-1.258e-06,0.0302344,0.00464687
-1.257e-06,0.0222656,0.00832812
-1.256e-06,0.02625,0.00576875
-1.255e-06,0.0222656,0.00752812
-1.254e-06,0.0222656,0.00384687
-1.253e-06,0.02625,0.00736875
-1.252e-06,0.0222656,0.0052875
-1.251e-06,0.02625,0.00640625
-1.250e-06,0.0302344,0.00752812
-1.249e-06,0.0302344,0.00720625
-1.248e-06,0.0222656,0.00640625
-1.247e-06,0.0222656,0.00560625
-1.246e-06,0.0222656,0.0060875
-1.245e-06,0.0342187,0.00512812
-1.244e-06,0.0222656,0.00496875
-1.243e-06,0.0302344,0.00864687
-1.242e-06,0.0182031,0.00832812
-1.241e-06,0.0182031,0.00912812
-1.240e-06,0.0182031,0.00720625
-1.239e-06,0.02625,0.00592812
-1.238e-06,0.02625,0.00432812
-1.237e-06,0.0222656,0.0068875
-1.236e-06,0.02625,0.00480937
-1.235e-06,0.02625,0.0068875
-1.234e-06,0.0302344,0.0052875
-1.233e-06,0.02625,0.0052875
-1.232e-06,0.02625,0.0044875
-1.231e-06,0.0222656,0.00880625
-1.230e-06,0.0222656,0.0076875
-1.229e-06,0.0302344,0.00640625
-1.228e-06,0.02625,0.00800625
-1.227e-06,0.0182031,0.00880625
-1.226e-06,0.0182031,0.00624687
-1.225e-06,0.0182031,0.00384687
-1.224e-06,0.0222656,0.00576875
-1.223e-06,0.0302344,0.0068875
-1.222e-06,0.0222656,0.00384687
-1.221e-06,0.0342187,0.00544687
-1.220e-06,0.0182031,0.0060875
-1.219e-06,0.0142187,0.00656875
-1.218e-06,0.0302344,0.00864687
-1.217e-06,0.02625,0.00496875
-1.216e-06,0.0222656,0.0036875
-1.215e-06,0.02625,0.00496875
-1.214e-06,0.02625,0.0060875
-1.213e-06,0.02625,0.0060875
-1.212e-06,0.02625,0.00592812
-1.211e-06,0.0302344,0.00512812
-1.210e-06,0.0182031,0.0052875
-1.209e-06,0.0222656,0.00640625
-1.208e-06,0.0222656,0.0092875
-1.207e-06,0.0182031,0.00736875
-1.206e-06,0.02625,0.00672812
-1.205e-06,0.0302344,0.00624687
-1.204e-06,0.02625,0.00320937
-1.203e-06,0.0222656,0.00480937
-1.202e-06,0.0222656,0.00864687
-1.201e-06,0.0182031,0.00480937
-1.200e-06,0.02625,0.00560625
-1.199e-06,0.0302344,0.00672812
-1.198e-06,0.0302344,0.00656875
-1.197e-06,0.02625,0.0092875
-1.196e-06,0.0222656,0.00752812
-1.195e-06,0.0302344,0.00560625
-1.194e-06,0.02625,0.00896562
-1.193e-06,0.0302344,0.00592812
-1.192e-06,0.02625,0.0052875
-1.191e-06,0.0302344,0.00352812
-1.190e-06,0.0302344,0.00320937
-1.189e-06,0.02625,0.00592812
-1.188e-06,0.02625,0.00656875
-1.187e-06,0.0222656,0.00704687
-1.186e-06,0.0222656,0.0108875
-1.185e-06,0.0302344,0.00944687
-1.184e-06,0.0222656,0.00432812
-1.183e-06,0.0302344,0.00192812
-1.182e-06,0.0222656,0.00736875
-1.181e-06,0.0302344,0.00624687
-1.180e-06,0.02625,0.00576875
-1.179e-06,0.02625,0.00704687
-1.178e-06,0.0302344,0.00880625
-1.177e-06,0.02625,0.0076875
-1.176e-06,0.0222656,0.00624687
-1.175e-06,0.02625,0.00480937
-1.174e-06,0.02625,0.00352812
-1.173e-06,0.02625,0.00704687
-1.172e-06,0.0222656,0.00512812
-1.171e-06,0.0222656,0.0052875
-1.170e-06,0.02625,0.0060875
-1.169e-06,0.0222656,0.00480937
-1.168e-06,0.0222656,0.00512812
-1.167e-06,0.0222656,0.00560625
-1.166e-06,0.02625,0.00992812
-1.165e-06,0.02625,0.00800625
-1.164e-06,0.0222656,0.00752812
-1.163e-06,0.0222656,0.0052875
-1.162e-06,0.0222656,0.0060875
-1.161e-06,0.0302344,0.00336875
-1.160e-06,0.0302344,0.0036875
-1.159e-06,0.02625,0.00576875
-1.158e-06,0.0302344,0.00880625
-1.157e-06,0.0342187,0.00800625
-1.156e-06,0.0222656,0.0110469
-1.155e-06,0.0222656,0.00544687
-1.154e-06,0.0302344,0.00192812
-1.153e-06,0.0302344,0.0004875
-1.152e-06,0.02625,0.00304687
-1.151e-06,0.02625,0.00784687
-1.150e-06,0.02625,0.00992812
-1.149e-06,0.02625,0.012325
-1.148e-06,0.02625,0.0105656
-1.147e-06,0.0342187,0.0060875
-1.146e-06,0.0222656,0.000809375
-1.145e-06,0.0302344,-0.00063125
-1.144e-06,0.0182031,0.0028875
-1.143e-06,0.02625,0.0076875
-1.142e-06,0.0302344,0.00960625
-1.141e-06,0.02625,0.0104062
-1.140e-06,0.0222656,0.0100875
-1.139e-06,0.0302344,0.00864687
-1.138e-06,0.0302344,0.0060875
-1.137e-06,0.0302344,0.00496875
-1.136e-06,0.0302344,0.00384687
-1.135e-06,0.0222656,0.00560625
-1.134e-06,0.0302344,0.00656875
-1.133e-06,0.02625,0.00752812
-1.132e-06,0.02625,0.0068875
-1.131e-06,0.0302344,0.00720625
-1.130e-06,0.0302344,0.00320937
-1.129e-06,0.02625,0.00704687
-1.128e-06,0.02625,0.0068875
-1.127e-06,0.0142187,0.00592812
-1.126e-06,0.0222656,0.00624687
-1.125e-06,0.0222656,0.00656875
-1.124e-06,0.02625,0.00416875
-1.123e-06,0.0302344,0.00496875
-1.122e-06,0.0182031,0.00400937
-1.121e-06,0.0302344,0.0068875
-1.120e-06,0.02625,0.00672812
-1.119e-06,0.0222656,0.0092875
-1.118e-06,0.02625,0.011525
-1.117e-06,0.02625,0.00736875
-1.116e-06,0.0182031,0.00496875
-1.115e-06,0.02625,0.00720625
-1.114e-06,0.0182031,0.00592812
-1.113e-06,0.0222656,0.00464687
-1.112e-06,0.02625,0.00320937
-1.111e-06,0.0222656,0.00480937
-1.110e-06,0.0302344,0.00896562
-1.109e-06,0.0302344,0.00720625
-1.108e-06,0.0302344,0.00720625
-1.107e-06,0.02625,0.00624687
-1.106e-06,0.0302344,0.00160937
-1.105e-06,0.02625,0.00544687
-1.104e-06,0.02625,0.00736875
-1.103e-06,0.02625,0.00704687
-1.102e-06,0.0222656,0.00592812
-1.101e-06,0.0302344,0.00704687
-1.100e-06,0.02625,0.00816562
-1.099e-06,0.02625,0.00832812
-1.098e-06,0.0302344,0.00720625
-1.097e-06,0.02625,0.00816562
-1.096e-06,0.02625,0.0060875
-1.095e-06,0.02625,0.00816562
-1.094e-06,0.0222656,0.00624687
-1.093e-06,0.02625,0.00704687
-1.092e-06,0.0302344,0.00656875
-1.091e-06,0.0222656,0.0044875
-1.090e-06,0.0222656,0.0068875
-1.089e-06,0.0222656,0.00672812
-1.088e-06,0.02625,0.00800625
-1.087e-06,0.02625,0.00704687
-1.086e-06,0.02625,0.00576875
-1.085e-06,0.02625,0.00560625
-1.084e-06,0.0222656,0.00512812
-1.083e-06,0.0142187,0.0100875
-1.082e-06,0.0302344,0.00704687
-1.081e-06,0.0222656,0.0084875
-1.080e-06,0.02625,0.00912812
-1.079e-06,0.0222656,0.00752812
-1.078e-06,0.02625,0.00864687
-1.077e-06,0.0302344,0.00416875
-1.076e-06,0.02625,0.00560625
-1.075e-06,0.0222656,0.0052875
-1.074e-06,0.02625,0.00432812
-1.073e-06,0.0222656,0.00512812
-1.072e-06,0.0222656,0.0076875
-1.071e-06,0.0302344,0.00656875
-1.070e-06,0.02625,0.00576875
-1.069e-06,0.0102344,0.00624687
-1.068e-06,0.0342187,0.00352812
-1.067e-06,0.0302344,0.0052875
-1.066e-06,0.0302344,0.00400937
-1.065e-06,0.0222656,0.00480937
-1.064e-06,0.0222656,0.00784687
-1.063e-06,0.02625,0.00992812
-1.062e-06,0.02625,0.00896562
-1.061e-06,0.0222656,0.00496875
-1.060e-06,0.0222656,0.00496875
-1.059e-06,0.02625,0.0036875
-1.058e-06,0.0302344,0.00400937
-1.057e-06,0.0182031,0.00720625
-1.056e-06,0.0222656,0.0076875
-1.055e-06,0.0302344,0.00944687
-1.054e-06,0.02625,0.0092875
-1.053e-06,0.0342187,0.00544687
-1.052e-06,0.0302344,0.00464687
-1.051e-06,0.0302344,0.00576875
-1.050e-06,0.02625,0.00496875
-1.049e-06,0.0222656,0.00560625
-1.048e-06,0.02625,0.00720625
-1.047e-06,0.02625,0.00512812
-1.046e-06,0.0342187,0.0060875
-1.045e-06,0.02625,0.00736875
-1.044e-06,0.02625,0.0068875
-1.043e-06,0.02625,0.00800625
-1.042e-06,0.0302344,0.00656875
-1.041e-06,0.0222656,0.0092875
-1.040e-06,0.0302344,0.0036875
-1.039e-06,0.0222656,0.00160937
-1.038e-06,0.0342187,0.00512812
-1.037e-06,0.02625,0.00640625
-1.036e-06,0.0182031,0.00736875
-1.035e-06,0.0222656,0.0110469
-1.034e-06,0.0222656,0.0126469
-1.033e-06,0.0302344,0.00960625
-1.032e-06,0.0302344,0.00720625
-1.031e-06,0.0182031,0.00720625
-1.030e-06,0.02625,0.00784687
-1.029e-06,0.0302344,0.00800625
-1.028e-06,0.0182031,0.00416875
-1.027e-06,0.0302344,0.00912812
-1.026e-06,0.02625,0.00800625
-1.025e-06,0.02625,0.00992812
-1.024e-06,0.0302344,0.0110469
-1.023e-06,0.0302344,0.00912812
-1.022e-06,0.02625,0.00880625
-1.021e-06,0.0142187,0.00672812
-1.020e-06,0.02625,0.00336875
-1.019e-06,0.0222656,0.00400937
-1.018e-06,0.0182031,0.0052875
-1.017e-06,0.0302344,0.00800625
-1.016e-06,0.02625,0.00880625
-1.015e-06,0.0222656,0.00624687
-1.014e-06,0.0182031,0.0060875
-1.013e-06,0.02625,0.00624687
-1.012e-06,0.0302344,0.00736875
-1.011e-06,0.02625,0.0036875
-1.010e-06,0.02625,0.00400937
-1.009e-06,0.0222656,0.00800625
-1.008e-06,0.0222656,0.00752812
-1.007e-06,0.02625,0.00976562
-1.006e-06,0.0302344,0.0084875
-1.005e-06,0.0302344,0.0084875
-1.004e-06,0.0222656,0.00656875
-1.003e-06,0.0302344,0.00512812
-1.002e-06,0.0302344,0.00352812
-1.001e-06,0.0222656,0.0068875
-1.000e-06,0.0302344,0.0076875
-9.990e-07,0.02625,0.00416875
-9.980e-07,0.0222656,0.0052875
-9.970e-07,0.0222656,0.0044875
-9.960e-07,0.02625,0.00960625
-9.950e-07,0.0342187,0.0076875
-9.940e-07,0.0222656,0.00720625
-9.930e-07,0.0222656,0.00960625
-9.920e-07,0.0222656,0.00784687
-9.910e-07,0.0182031,0.00720625
-9.900e-07,0.0222656,0.00336875
-9.890e-07,0.0302344,0.00384687
-9.880e-07,0.02625,0.0044875
-9.870e-07,0.0302344,0.00592812
-9.860e-07,0.02625,0.0092875
-9.850e-07,0.0222656,0.0092875
-9.840e-07,0.0302344,0.00784687
-9.830e-07,0.0222656,0.00672812
-9.820e-07,0.0222656,0.00560625
-9.810e-07,0.0302344,0.00496875
-9.800e-07,0.0222656,0.00272812
-9.790e-07,0.0302344,0.00192812
-9.780e-07,0.0302344,0.00400937
-9.770e-07,0.0302344,0.0084875
-9.760e-07,0.0302344,0.00736875
-9.750e-07,0.0302344,0.00784687
-9.740e-07,0.0302344,0.00624687
-9.730e-07,0.0302344,0.00656875
-9.720e-07,0.02625,0.0068875
-9.710e-07,0.0222656,0.0044875
-9.700e-07,0.02625,0.00416875
-9.690e-07,0.0222656,0.00592812
-9.680e-07,0.02625,0.00624687
-9.670e-07,0.0222656,0.0108875
-9.660e-07,0.0182031,0.00880625
-9.650e-07,0.02625,0.00816562
-9.640e-07,0.02625,0.00592812
-9.630e-07,0.02625,0.00704687
-9.620e-07,0.0182031,0.00784687
-9.610e-07,0.0222656,0.00384687
-9.600e-07,0.0182031,0.00400937
-9.590e-07,0.0222656,0.00352812
-9.580e-07,0.0342187,0.00944687
-9.570e-07,0.0222656,0.00784687
-9.560e-07,0.0302344,0.0120062
-9.550e-07,0.02625,0.00944687
-9.540e-07,0.02625,0.00672812
-9.530e-07,0.02625,0.00736875
-9.520e-07,0.02625,0.0068875
-9.510e-07,0.02625,0.00624687
-9.500e-07,0.0182031,0.00576875
-9.490e-07,0.02625,0.00672812
-9.480e-07,0.02625,0.0084875
-9.470e-07,0.02625,0.010725
-9.460e-07,0.0302344,0.00880625
-9.450e-07,0.0142187,0.0110469
-9.440e-07,0.0182031,0.00800625
-9.430e-07,0.02625,0.00656875
-9.420e-07,0.0222656,0.00544687
-9.410e-07,0.0302344,0.0068875
-9.400e-07,0.0222656,0.00480937
-9.390e-07,0.0302344,0.00576875
-9.380e-07,0.02625,0.0076875
-9.370e-07,0.0222656,0.00832812
-9.360e-07,0.0302344,0.0068875
-9.350e-07,0.0302344,0.00576875
-9.340e-07,0.02625,0.0036875
-9.330e-07,0.0302344,0.0076875
-9.320e-07,0.02625,0.0076875
-9.310e-07,0.02625,0.00784687
-9.300e-07,0.0182031,0.0084875
-9.290e-07,0.02625,0.00496875
-9.280e-07,0.0302344,0.00720625
-9.270e-07,0.0182031,0.00736875
-9.260e-07,0.02625,0.00464687
-9.250e-07,0.0222656,0.00576875
-9.240e-07,0.0182031,0.00736875
-9.230e-07,0.0182031,0.00736875
-9.220e-07,0.02625,0.00784687
-9.210e-07,0.0222656,0.00736875
-9.200e-07,0.0222656,0.00800625
-9.190e-07,0.02625,0.0102469
-9.180e-07,0.0222656,0.0110469
-9.170e-07,0.0222656,0.00864687
-9.160e-07,0.0302344,0.00880625
-9.150e-07,0.0222656,0.00592812
-9.140e-07,0.0182031,0.00400937
-9.130e-07,0.0222656,0.0052875
-9.120e-07,0.0222656,0.00480937
-9.110e-07,0.0222656,0.00816562
-9.100e-07,0.0222656,0.0068875
-9.090e-07,0.0302344,0.0052875
-9.080e-07,0.0222656,0.00400937
-9.070e-07,0.0182031,0.0076875
-9.060e-07,0.0182031,0.00736875
-9.050e-07,0.02625,0.00832812
-9.040e-07,0.02625,0.00576875
-9.030e-07,0.0222656,0.0068875
-9.020e-07,0.02625,0.00496875
-9.010e-07,0.0302344,0.00336875
-9.000e-07,0.0302344,0.00672812
-8.990e-07,0.02625,0.0084875
-8.980e-07,0.0302344,0.00912812
-8.970e-07,0.02625,0.00816562
-8.960e-07,0.0222656,0.00752812
-8.950e-07,0.0302344,0.00656875
-8.940e-07,0.0302344,0.00672812
-8.930e-07,0.0222656,0.00704687
-8.920e-07,0.0302344,0.0068875
