time	V(signal)	V(vout)
8.849638114195974e-06	3.071830e-02	1.763034e+00
8.869169364195973e-06	3.072076e-02	1.763250e+00
8.888700614195972e-06	3.072319e-02	1.763463e+00
8.908231864195971e-06	3.072559e-02	1.763673e+00
8.927763114195971e-06	3.072797e-02	1.763881e+00
8.947294364195970e-06	3.073031e-02	1.764086e+00
8.966825614195969e-06	3.073262e-02	1.764288e+00
8.986356864195968e-06	3.073491e-02	1.764488e+00
9.005888114195967e-06	3.073716e-02	1.764686e+00
9.025419364195967e-06	3.073939e-02	1.764881e+00
9.044950614195966e-06	3.074159e-02	1.765073e+00
9.064481864195965e-06	3.074376e-02	1.765263e+00
9.084013114195964e-06	3.074590e-02	1.765451e+00
9.103544364195963e-06	3.074802e-02	1.765636e+00
9.123075614195963e-06	3.075011e-02	1.765819e+00
9.142606864195962e-06	3.075218e-02	1.766000e+00
9.162138114195961e-06	3.075422e-02	1.766179e+00
9.181669364195960e-06	3.075623e-02	1.766355e+00
9.201200614195959e-06	3.075822e-02	1.766529e+00
9.220731864195959e-06	3.076018e-02	1.766701e+00
9.240263114195958e-06	3.076212e-02	1.766871e+00
9.259794364195957e-06	3.076404e-02	1.767039e+00
9.279325614195956e-06	3.076593e-02	1.767204e+00
9.298856864195955e-06	3.076779e-02	1.767368e+00
9.318388114195955e-06	3.076964e-02	1.767529e+00
9.337919364195954e-06	3.077146e-02	1.767689e+00
9.357450614195953e-06	3.077326e-02	1.767846e+00
9.376981864195952e-06	3.077503e-02	1.768002e+00
9.396513114195951e-06	3.077679e-02	1.768155e+00
9.416044364195951e-06	3.077852e-02	1.768307e+00
9.435575614195950e-06	3.078023e-02	1.768457e+00
9.455106864195949e-06	3.078192e-02	1.768605e+00
9.474638114195948e-06	3.078358e-02	1.768750e+00
9.494169364195947e-06	3.078523e-02	1.768895e+00
9.513700614195947e-06	3.078686e-02	1.769037e+00
9.533231864195946e-06	3.078846e-02	1.769178e+00
9.552763114195945e-06	3.079005e-02	1.769317e+00
9.572294364195944e-06	3.079161e-02	1.769454e+00
9.591825614195943e-06	3.079316e-02	1.769589e+00
9.611356864195943e-06	3.079468e-02	1.769723e+00
9.630888114195942e-06	3.079619e-02	1.769855e+00
9.650419364195941e-06	3.079768e-02	1.769985e+00
9.669950614195940e-06	3.079915e-02	1.770114e+00
9.689481864195939e-06	3.080060e-02	1.770241e+00
9.709013114195939e-06	3.080204e-02	1.770367e+00
9.728544364195938e-06	3.080345e-02	1.770491e+00
9.748075614195937e-06	3.080485e-02	1.770613e+00
9.767606864195936e-06	3.080623e-02	1.770734e+00
9.787138114195935e-06	3.080759e-02	1.770854e+00
9.806669364195935e-06	3.080894e-02	1.770972e+00
9.826200614195934e-06	3.081027e-02	1.771088e+00
9.845731864195933e-06	3.081158e-02	1.771203e+00
9.865263114195932e-06	3.081288e-02	1.771317e+00
9.884794364195932e-06	3.081416e-02	1.771429e+00
9.904325614195931e-06	3.081542e-02	1.771539e+00
9.923856864195930e-06	3.081667e-02	1.771649e+00
9.943388114195929e-06	3.081790e-02	1.771757e+00
9.962919364195928e-06	3.081912e-02	1.771863e+00
9.982450614195928e-06	3.082032e-02	1.771969e+00
1.000198186419593e-05	3.082151e-02	1.772073e+00
1.002151311419593e-05	3.082268e-02	1.772175e+00
1.004104436419593e-05	3.082384e-02	1.772277e+00
1.006057561419592e-05	3.082498e-02	1.772377e+00
1.008010686419592e-05	3.082611e-02	1.772476e+00
1.009963811419592e-05	3.082722e-02	1.772574e+00
1.011916936419592e-05	3.082833e-02	1.772670e+00
1.013870061419592e-05	3.082941e-02	1.772765e+00
1.015823186419592e-05	3.083049e-02	1.772859e+00
1.017776311419592e-05	3.083155e-02	1.772952e+00
1.019729436419592e-05	3.083259e-02	1.773044e+00
1.021682561419592e-05	3.083363e-02	1.773134e+00
1.023635686419592e-05	3.083465e-02	1.773224e+00
1.025588811419592e-05	3.083565e-02	1.773312e+00
1.027541936419592e-05	3.083665e-02	1.773399e+00
1.029495061419591e-05	3.083763e-02	1.773486e+00
1.031448186419591e-05	3.083860e-02	1.773571e+00
1.033401311419591e-05	3.083956e-02	1.773655e+00
1.035354436419591e-05	3.084051e-02	1.773738e+00
1.037307561419591e-05	3.084144e-02	1.773819e+00
1.039260686419591e-05	3.084237e-02	1.773900e+00
1.041213811419591e-05	3.084328e-02	1.773980e+00
1.043166936419591e-05	3.084418e-02	1.774059e+00
1.045120061419591e-05	3.084507e-02	1.774137e+00
1.047073186419591e-05	3.084594e-02	1.774214e+00
1.049026311419591e-05	3.084681e-02	1.774290e+00
1.050979436419591e-05	3.084766e-02	1.774365e+00
1.052932561419591e-05	3.084851e-02	1.774439e+00
1.054885686419590e-05	3.084935e-02	1.774512e+00
1.056838811419590e-05	3.085017e-02	1.774584e+00
1.058791936419590e-05	3.085098e-02	1.774656e+00
1.060745061419590e-05	3.085179e-02	1.774726e+00
1.062698186419590e-05	3.085258e-02	1.774796e+00
1.064651311419590e-05	3.085336e-02	1.774864e+00
1.066604436419590e-05	3.085414e-02	1.774932e+00
1.068557561419590e-05	3.085490e-02	1.774999e+00
1.070510686419590e-05	3.085566e-02	1.775066e+00
1.072463811419590e-05	3.085640e-02	1.775131e+00
1.074416936419590e-05	3.085714e-02	1.775195e+00
1.076370061419590e-05	3.085786e-02	1.775259e+00
1.078323186419589e-05	3.085858e-02	1.775322e+00
1.080276311419589e-05	3.085929e-02	1.775384e+00
1.082229436419589e-05	3.085999e-02	1.775445e+00
1.084182561419589e-05	3.086068e-02	1.775506e+00
1.086135686419589e-05	3.086136e-02	1.775566e+00
1.088088811419589e-05	3.086204e-02	1.775625e+00
1.090041936419589e-05	3.086270e-02	1.775683e+00
1.091995061419589e-05	3.086336e-02	1.775741e+00
1.093948186419589e-05	3.086401e-02	1.775798e+00
1.095901311419589e-05	3.086465e-02	1.775854e+00
1.097854436419589e-05	3.086528e-02	1.775910e+00
1.099807561419589e-05	3.086591e-02	1.775964e+00
1.101000000000000e-05	3.086628e-02	1.775998e+00
1.101582178275027e-05	3.083231e-02	1.776014e+00
1.102000000000000e-05	3.076587e-02	1.776025e+00
1.102396452151616e-05	3.068630e-02	1.776035e+00
1.102911056414149e-05	3.058332e-02	1.776045e+00
1.103465229784953e-05	3.047282e-02	1.776052e+00
1.104573576526559e-05	3.025304e-02	1.776045e+00
1.106526701526559e-05	2.986966e-02	1.775943e+00
1.108479826526559e-05	2.949123e-02	1.775689e+00
1.110432951526559e-05	2.911768e-02	1.775241e+00
1.112386076526559e-05	2.874894e-02	1.774567e+00
1.114339201526559e-05	2.838494e-02	1.773636e+00
1.116292326526558e-05	2.802563e-02	1.772425e+00
1.118245451526558e-05	2.767093e-02	1.770912e+00
1.120198576526558e-05	2.732079e-02	1.769083e+00
1.122151701526558e-05	2.697515e-02	1.766925e+00
1.124104826526558e-05	2.663393e-02	1.764427e+00
1.126057951526558e-05	2.629708e-02	1.761583e+00
1.128011076526558e-05	2.596455e-02	1.758388e+00
1.129964201526558e-05	2.563627e-02	1.754840e+00
1.131917326526558e-05	2.531219e-02	1.750939e+00
1.133870451526558e-05	2.499226e-02	1.746685e+00
1.135823576526558e-05	2.467640e-02	1.742081e+00
1.137776701526558e-05	2.436458e-02	1.737132e+00
1.139729826526558e-05	2.405674e-02	1.731842e+00
1.141682951526557e-05	2.375282e-02	1.726218e+00
1.143636076526557e-05	2.345277e-02	1.720266e+00
1.145589201526557e-05	2.315654e-02	1.713994e+00
1.147542326526557e-05	2.286409e-02	1.707411e+00
1.149495451526557e-05	2.257535e-02	1.700524e+00
1.151448576526557e-05	2.229029e-02	1.693344e+00
1.153401701526557e-05	2.200885e-02	1.685880e+00
1.155354826526557e-05	2.173098e-02	1.678142e+00
1.157307951526557e-05	2.145664e-02	1.670141e+00
1.159261076526557e-05	2.118579e-02	1.661885e+00
1.161214201526557e-05	2.091837e-02	1.653387e+00
1.163167326526557e-05	2.065434e-02	1.644655e+00
1.165120451526557e-05	2.039366e-02	1.635702e+00
1.167073576526556e-05	2.013628e-02	1.626537e+00
1.169026701526556e-05	1.988216e-02	1.617170e+00
1.170979826526556e-05	1.963126e-02	1.607613e+00
1.172932951526556e-05	1.938353e-02	1.597875e+00
1.174886076526556e-05	1.913894e-02	1.587967e+00
1.176839201526556e-05	1.889745e-02	1.577898e+00
1.178792326526556e-05	1.865900e-02	1.567679e+00
1.180745451526556e-05	1.842357e-02	1.557319e+00
1.182698576526556e-05	1.819112e-02	1.546828e+00
1.184651701526556e-05	1.796160e-02	1.536214e+00
1.186604826526556e-05	1.773498e-02	1.525488e+00
1.188557951526556e-05	1.751122e-02	1.514658e+00
1.190511076526555e-05	1.729029e-02	1.503732e+00
1.192464201526555e-05	1.707214e-02	1.492719e+00
1.194417326526555e-05	1.685675e-02	1.481627e+00
1.196370451526555e-05	1.664407e-02	1.470465e+00
1.198323576526555e-05	1.643408e-02	1.459239e+00
1.200276701526555e-05	1.622673e-02	1.447957e+00
1.202229826526555e-05	1.602199e-02	1.436627e+00
1.204182951526555e-05	1.581984e-02	1.425256e+00
1.206136076526555e-05	1.562023e-02	1.413850e+00
1.208089201526555e-05	1.542314e-02	1.402415e+00
1.210042326526555e-05	1.522852e-02	1.390959e+00
1.211995451526555e-05	1.503636e-02	1.379487e+00
1.213948576526555e-05	1.484662e-02	1.368005e+00
1.215901701526554e-05	1.465926e-02	1.356518e+00
1.217854826526554e-05	1.447426e-02	1.345033e+00
1.219807951526554e-05	1.429159e-02	1.333553e+00
1.221761076526554e-05	1.411122e-02	1.322085e+00
1.223714201526554e-05	1.393311e-02	1.310632e+00
1.225667326526554e-05	1.375725e-02	1.299200e+00
1.227620451526554e-05	1.358359e-02	1.287792e+00
1.229573576526554e-05	1.341212e-02	1.276413e+00
1.231526701526554e-05	1.324280e-02	1.265067e+00
1.233479826526554e-05	1.307561e-02	1.253757e+00
1.235432951526554e-05	1.291053e-02	1.242488e+00
1.237386076526554e-05	1.274751e-02	1.231262e+00
1.239339201526553e-05	1.258655e-02	1.220083e+00
1.241292326526553e-05	1.242760e-02	1.208953e+00
1.243245451526553e-05	1.227065e-02	1.197877e+00
1.245198576526553e-05	1.211567e-02	1.186856e+00
1.247151701526553e-05	1.196264e-02	1.175892e+00
1.249104826526553e-05	1.181153e-02	1.164990e+00
1.251057951526553e-05	1.166231e-02	1.154150e+00
1.253011076526553e-05	1.151497e-02	1.143375e+00
1.254964201526553e-05	1.136948e-02	1.132667e+00
1.256917326526553e-05	1.122581e-02	1.122029e+00
1.258870451526553e-05	1.108395e-02	1.111461e+00
1.260823576526553e-05	1.094386e-02	1.100965e+00
1.262776701526553e-05	1.080554e-02	1.090543e+00
1.264729826526552e-05	1.066894e-02	1.080197e+00
1.266682951526552e-05	1.053406e-02	1.069927e+00
1.268636076526552e-05	1.040088e-02	1.059736e+00
1.270589201526552e-05	1.026936e-02	1.049624e+00
1.272542326526552e-05	1.013949e-02	1.039591e+00
1.274495451526552e-05	1.001125e-02	1.029640e+00
1.276448576526552e-05	9.884617e-03	1.019771e+00
1.278401701526552e-05	9.759572e-03	1.009985e+00
1.280354826526552e-05	9.636095e-03	1.000282e+00
1.282307951526552e-05	9.514165e-03	9.906633e-01
1.284261076526552e-05	9.393764e-03	9.811292e-01
1.286214201526552e-05	9.274871e-03	9.716803e-01
1.288167326526551e-05	9.157469e-03	9.623169e-01
1.290120451526551e-05	9.041538e-03	9.530393e-01
1.292073576526551e-05	8.927059e-03	9.438480e-01
1.294026701526551e-05	8.814015e-03	9.347430e-01
1.295979826526551e-05	8.702387e-03	9.257247e-01
1.297932951526551e-05	8.592158e-03	9.167931e-01
1.299886076526551e-05	8.483309e-03	9.079483e-01
1.301839201526551e-05	8.375824e-03	8.991902e-01
1.303792326526551e-05	8.269686e-03	8.905189e-01
1.305745451526551e-05	8.164877e-03	8.819343e-01
1.307698576526551e-05	8.061381e-03	8.734363e-01
1.309651701526551e-05	7.959181e-03	8.650248e-01
1.311604826526551e-05	7.858261e-03	8.566995e-01
1.313557951526550e-05	7.758604e-03	8.484603e-01
1.315511076526550e-05	7.660196e-03	8.403068e-01
1.317464201526550e-05	7.563021e-03	8.322388e-01
1.319417326526550e-05	7.467061e-03	8.242560e-01
1.321370451526550e-05	7.372304e-03	8.163580e-01
1.323323576526550e-05	7.278733e-03	8.085445e-01
1.325276701526550e-05	7.186333e-03	8.008151e-01
1.327229826526550e-05	7.095091e-03	7.931693e-01
1.329182951526550e-05	7.004990e-03	7.856067e-01
1.331136076526550e-05	6.916018e-03	7.781268e-01
1.333089201526550e-05	6.828160e-03	7.707292e-01
1.335042326526550e-05	6.741401e-03	7.634133e-01
1.336995451526550e-05	6.655728e-03	7.561787e-01
1.338948576526549e-05	6.571128e-03	7.490247e-01
1.340901701526549e-05	6.487587e-03	7.419509e-01
1.342854826526549e-05	6.405091e-03	7.349567e-01
1.344807951526549e-05	6.323628e-03	7.280415e-01
1.346761076526549e-05	6.243185e-03	7.212048e-01
1.348714201526549e-05	6.163748e-03	7.144458e-01
1.350667326526549e-05	6.085306e-03	7.077641e-01
1.352620451526549e-05	6.007846e-03	7.011589e-01
1.354573576526549e-05	5.931354e-03	6.946298e-01
1.356526701526549e-05	5.855820e-03	6.881760e-01
1.358479826526549e-05	5.781231e-03	6.817970e-01
1.360432951526549e-05	5.707576e-03	6.754920e-01
1.362386076526548e-05	5.634843e-03	6.692604e-01
1.364339201526548e-05	5.563020e-03	6.631016e-01
1.366292326526548e-05	5.492095e-03	6.570148e-01
1.368245451526548e-05	5.422058e-03	6.509996e-01
1.370198576526548e-05	5.352897e-03	6.450551e-01
1.372151701526548e-05	5.284602e-03	6.391807e-01
1.374104826526548e-05	5.217161e-03	6.333758e-01
1.376057951526548e-05	5.150564e-03	6.276397e-01
1.378011076526548e-05	5.084801e-03	6.219716e-01
1.379964201526548e-05	5.019859e-03	6.163710e-01
1.381917326526548e-05	4.955731e-03	6.108372e-01
1.383870451526548e-05	4.892405e-03	6.053694e-01
1.385823576526548e-05	4.829871e-03	5.999671e-01
1.387776701526547e-05	4.768120e-03	5.946295e-01
1.389729826526547e-05	4.707141e-03	5.893559e-01
1.391682951526547e-05	4.646926e-03	5.841458e-01
1.393636076526547e-05	4.587463e-03	5.789985e-01
1.395589201526547e-05	4.528745e-03	5.739133e-01
1.397542326526547e-05	4.470760e-03	5.688894e-01
1.399495451526547e-05	4.413502e-03	5.639264e-01
1.401448576526547e-05	4.356959e-03	5.590235e-01
1.403401701526547e-05	4.301125e-03	5.541800e-01
1.405354826526547e-05	4.245988e-03	5.493954e-01
1.407307951526547e-05	4.191542e-03	5.446689e-01
1.409261076526547e-05	4.137776e-03	5.399999e-01
1.411214201526546e-05	4.084683e-03	5.353879e-01
1.413167326526546e-05	4.032254e-03	5.308321e-01
1.415120451526546e-05	3.980481e-03	5.263319e-01
1.417073576526546e-05	3.929355e-03	5.218867e-01
1.419026701526546e-05	3.878869e-03	5.174959e-01
1.420979826526546e-05	3.829015e-03	5.131589e-01
1.422932951526546e-05	3.779784e-03	5.088751e-01
1.424886076526546e-05	3.731169e-03	5.046437e-01
1.426839201526546e-05	3.683162e-03	5.004644e-01
1.428792326526546e-05	3.635756e-03	4.963363e-01
1.430745451526546e-05	3.588942e-03	4.922591e-01
1.432698576526546e-05	3.542715e-03	4.882319e-01
1.434651701526546e-05	3.497065e-03	4.842544e-01
1.436604826526545e-05	3.451986e-03	4.803259e-01
1.438557951526545e-05	3.407471e-03	4.764458e-01
1.440511076526545e-05	3.363513e-03	4.726135e-01
1.442464201526545e-05	3.320105e-03	4.688286e-01
1.444417326526545e-05	3.277240e-03	4.650904e-01
1.446370451526545e-05	3.234911e-03	4.613984e-01
1.448323576526545e-05	3.193111e-03	4.577520e-01
1.450276701526545e-05	3.151834e-03	4.541508e-01
1.452229826526545e-05	3.111074e-03	4.505941e-01
1.454182951526545e-05	3.070823e-03	4.470814e-01
1.456136076526545e-05	3.031075e-03	4.436123e-01
1.458089201526545e-05	2.991825e-03	4.401861e-01
1.460042326526544e-05	2.953066e-03	4.368024e-01
1.461995451526544e-05	2.914791e-03	4.334607e-01
1.463948576526544e-05	2.876995e-03	4.301604e-01
1.465901701526544e-05	2.839672e-03	4.269011e-01
1.467854826526544e-05	2.802816e-03	4.236823e-01
1.469807951526544e-05	2.766421e-03	4.205034e-01
1.471761076526544e-05	2.730480e-03	4.173640e-01
1.473714201526544e-05	2.694990e-03	4.142636e-01
1.475667326526544e-05	2.659943e-03	4.112018e-01
1.477620451526544e-05	2.625334e-03	4.081780e-01
1.479573576526544e-05	2.591159e-03	4.051918e-01
1.481526701526544e-05	2.557411e-03	4.022428e-01
1.483479826526544e-05	2.524084e-03	3.993305e-01
1.485432951526543e-05	2.491175e-03	3.964544e-01
1.487386076526543e-05	2.458677e-03	3.936141e-01
1.489339201526543e-05	2.426586e-03	3.908092e-01
1.491292326526543e-05	2.394896e-03	3.880393e-01
1.493245451526543e-05	2.363602e-03	3.853038e-01
1.495198576526543e-05	2.332700e-03	3.826024e-01
1.497151701526543e-05	2.302184e-03	3.799347e-01
1.499104826526543e-05	2.272050e-03	3.773002e-01
1.501057951526543e-05	2.242293e-03	3.746985e-01
1.503011076526543e-05	2.212907e-03	3.721294e-01
1.504964201526543e-05	2.183890e-03	3.695922e-01
1.506917326526543e-05	2.155235e-03	3.670866e-01
1.508870451526542e-05	2.126939e-03	3.646124e-01
1.510823576526542e-05	2.098996e-03	3.621689e-01
1.512776701526542e-05	2.071403e-03	3.597560e-01
1.514729826526542e-05	2.044155e-03	3.573732e-01
1.516682951526542e-05	2.017248e-03	3.550201e-01
1.518636076526542e-05	1.990677e-03	3.526964e-01
1.520589201526542e-05	1.964439e-03	3.504017e-01
1.522542326526542e-05	1.938528e-03	3.481356e-01
1.524495451526542e-05	1.912942e-03	3.458978e-01
1.526448576526542e-05	1.887676e-03	3.436880e-01
1.528401701526542e-05	1.862725e-03	3.415057e-01
1.530354826526542e-05	1.838087e-03	3.393507e-01
1.532307951526542e-05	1.813757e-03	3.372226e-01
1.534261076526542e-05	1.789731e-03	3.351211e-01
1.536214201526542e-05	1.766006e-03	3.330458e-01
1.538167326526541e-05	1.742577e-03	3.309965e-01
1.540120451526541e-05	1.719441e-03	3.289728e-01
1.542073576526541e-05	1.696595e-03	3.269743e-01
1.544026701526541e-05	1.674034e-03	3.250008e-01
1.545979826526541e-05	1.651756e-03	3.230520e-01
1.547932951526541e-05	1.629756e-03	3.211275e-01
1.549886076526541e-05	1.608031e-03	3.192270e-01
1.551839201526541e-05	1.586578e-03	3.173504e-01
1.553792326526541e-05	1.565393e-03	3.154971e-01
1.555745451526541e-05	1.544473e-03	3.136670e-01
1.557698576526541e-05	1.523815e-03	3.118598e-01
1.559651701526541e-05	1.503415e-03	3.100752e-01
1.561604826526541e-05	1.483270e-03	3.083129e-01
1.563557951526540e-05	1.463377e-03	3.065726e-01
1.565511076526540e-05	1.443733e-03	3.048541e-01
1.567464201526540e-05	1.424335e-03	3.031570e-01
1.569417326526540e-05	1.405179e-03	3.014812e-01
1.571370451526540e-05	1.386262e-03	2.998263e-01
1.573323576526540e-05	1.367583e-03	2.981921e-01
1.575276701526540e-05	1.349136e-03	2.965783e-01
1.577229826526540e-05	1.330921e-03	2.949847e-01
1.579182951526540e-05	1.312933e-03	2.934110e-01
1.581136076526540e-05	1.295171e-03	2.918570e-01
1.583089201526540e-05	1.277630e-03	2.903224e-01
1.585042326526540e-05	1.260309e-03	2.888070e-01
1.586995451526539e-05	1.243204e-03	2.873105e-01
1.588948576526539e-05	1.226313e-03	2.858328e-01
1.590901701526539e-05	1.209634e-03	2.843735e-01
1.592854826526539e-05	1.193163e-03	2.829325e-01
1.594807951526539e-05	1.176898e-03	2.815095e-01
1.596761076526539e-05	1.160836e-03	2.801043e-01
1.598714201526539e-05	1.144976e-03	2.787167e-01
1.600667326526539e-05	1.129313e-03	2.773464e-01
1.602620451526539e-05	1.113847e-03	2.759932e-01
1.604573576526539e-05	1.098574e-03	2.746570e-01
1.606526701526539e-05	1.083492e-03	2.733375e-01
1.608479826526539e-05	1.068598e-03	2.720344e-01
1.610432951526539e-05	1.053891e-03	2.707477e-01
1.612386076526538e-05	1.039368e-03	2.694770e-01
1.614339201526538e-05	1.025026e-03	2.682223e-01
1.616292326526538e-05	1.010864e-03	2.669832e-01
1.618245451526538e-05	9.968784e-04	2.657596e-01
1.620198576526538e-05	9.830680e-04	2.645514e-01
1.622151701526538e-05	9.694304e-04	2.633582e-01
1.624104826526538e-05	9.559633e-04	2.621800e-01
1.626057951526538e-05	9.426646e-04	2.610165e-01
1.628011076526538e-05	9.295322e-04	2.598675e-01
1.629964201526538e-05	9.165641e-04	2.587329e-01
1.631917326526538e-05	9.037581e-04	2.576125e-01
1.633870451526538e-05	8.911123e-04	2.565061e-01
1.635823576526537e-05	8.786246e-04	2.554135e-01
1.637776701526537e-05	8.662930e-04	2.543346e-01
1.639729826526537e-05	8.541158e-04	2.532692e-01
1.641682951526537e-05	8.420907e-04	2.522171e-01
1.643636076526537e-05	8.302160e-04	2.511782e-01
1.645589201526537e-05	8.184899e-04	2.501523e-01
1.647542326526537e-05	8.069103e-04	2.491392e-01
1.649495451526537e-05	7.954756e-04	2.481387e-01
1.651448576526537e-05	7.841839e-04	2.471508e-01
1.653401701526537e-05	7.730334e-04	2.461752e-01
1.655354826526537e-05	7.620223e-04	2.452118e-01
1.657307951526537e-05	7.511489e-04	2.442605e-01
1.659261076526537e-05	7.404115e-04	2.433211e-01
1.661214201526536e-05	7.298084e-04	2.423934e-01
1.663167326526536e-05	7.193378e-04	2.414773e-01
1.665120451526536e-05	7.089982e-04	2.405727e-01
1.667073576526536e-05	6.987879e-04	2.396794e-01
1.669026701526536e-05	6.887053e-04	2.387972e-01
1.670979826526536e-05	6.787488e-04	2.379261e-01
1.672932951526536e-05	6.689168e-04	2.370659e-01
1.674886076526536e-05	6.592077e-04	2.362164e-01
1.676839201526536e-05	6.496200e-04	2.353776e-01
1.678792326526536e-05	6.401523e-04	2.345492e-01
1.680745451526536e-05	6.308029e-04	2.337312e-01
1.682698576526536e-05	6.215704e-04	2.329234e-01
1.684651701526536e-05	6.124535e-04	2.321258e-01
1.686604826526535e-05	6.034505e-04	2.313381e-01
1.688557951526535e-05	5.945601e-04	2.305603e-01
1.690511076526535e-05	5.857809e-04	2.297921e-01
1.692464201526535e-05	5.771114e-04	2.290336e-01
1.694417326526535e-05	5.685504e-04	2.282846e-01
1.696370451526535e-05	5.600965e-04	2.275449e-01
1.698323576526535e-05	5.517482e-04	2.268145e-01
1.700276701526535e-05	5.435044e-04	2.260932e-01
1.702229826526535e-05	5.353636e-04	2.253810e-01
1.704182951526535e-05	5.273247e-04	2.246776e-01
1.706136076526535e-05	5.193863e-04	2.239831e-01
1.708089201526535e-05	5.115471e-04	2.232972e-01
1.710042326526534e-05	5.038060e-04	2.226199e-01
1.711995451526534e-05	4.961617e-04	2.219511e-01
1.713948576526534e-05	4.886129e-04	2.212906e-01
1.715901701526534e-05	4.811586e-04	2.206384e-01
1.717854826526534e-05	4.737975e-04	2.199943e-01
1.719807951526534e-05	4.665285e-04	2.193583e-01
1.721761076526534e-05	4.593503e-04	2.187303e-01
1.723714201526534e-05	4.522619e-04	2.181101e-01
1.725667326526534e-05	4.452622e-04	2.174976e-01
1.727620451526534e-05	4.383500e-04	2.168929e-01
1.729573576526534e-05	4.315242e-04	2.162956e-01
1.731526701526534e-05	4.247838e-04	2.157059e-01
1.733479826526534e-05	4.181277e-04	2.151235e-01
1.735432951526533e-05	4.115548e-04	2.145484e-01
1.737386076526533e-05	4.050641e-04	2.139805e-01
1.739339201526533e-05	3.986545e-04	2.134197e-01
1.741292326526533e-05	3.923252e-04	2.128659e-01
1.743245451526533e-05	3.860750e-04	2.123190e-01
1.745198576526533e-05	3.799029e-04	2.117790e-01
1.747151701526533e-05	3.738080e-04	2.112457e-01
1.749104826526533e-05	3.677894e-04	2.107191e-01
1.751057951526533e-05	3.618460e-04	2.101991e-01
1.753011076526533e-05	3.559769e-04	2.096856e-01
1.754964201526533e-05	3.501812e-04	2.091785e-01
1.756917326526533e-05	3.444580e-04	2.086777e-01
1.758870451526532e-05	3.388064e-04	2.081832e-01
1.760823576526532e-05	3.332254e-04	2.076949e-01
1.762776701526532e-05	3.277143e-04	2.072127e-01
1.764729826526532e-05	3.222720e-04	2.067365e-01
1.766682951526532e-05	3.168978e-04	2.062662e-01
1.768636076526532e-05	3.115908e-04	2.058019e-01
1.770589201526532e-05	3.063502e-04	2.053433e-01
1.772542326526532e-05	3.011751e-04	2.048905e-01
1.774495451526532e-05	2.960648e-04	2.044434e-01
1.776448576526532e-05	2.910183e-04	2.040018e-01
1.778401701526532e-05	2.860349e-04	2.035658e-01
1.780354826526532e-05	2.811139e-04	2.031352e-01
1.782307951526532e-05	2.762544e-04	2.027100e-01
1.784261076526531e-05	2.714557e-04	2.022901e-01
1.786214201526531e-05	2.667170e-04	2.018754e-01
1.788167326526531e-05	2.620375e-04	2.014660e-01
1.790120451526531e-05	2.574165e-04	2.010616e-01
1.792073576526531e-05	2.528534e-04	2.006623e-01
1.794026701526531e-05	2.483473e-04	2.002680e-01
1.795979826526531e-05	2.438975e-04	1.998787e-01
1.797932951526531e-05	2.395035e-04	1.994942e-01
1.799886076526531e-05	2.351643e-04	1.991145e-01
1.801839201526531e-05	2.308794e-04	1.987396e-01
1.803792326526531e-05	2.266481e-04	1.983693e-01
1.805745451526531e-05	2.224697e-04	1.980037e-01
1.807698576526530e-05	2.183436e-04	1.976426e-01
1.809651701526530e-05	2.142690e-04	1.972861e-01
1.811604826526530e-05	2.102454e-04	1.969340e-01
1.813557951526530e-05	2.062722e-04	1.965863e-01
1.815511076526530e-05	2.023486e-04	1.962430e-01
1.817464201526530e-05	1.984741e-04	1.959040e-01
1.819417326526530e-05	1.946480e-04	1.955692e-01
1.821370451526530e-05	1.908698e-04	1.952385e-01
1.823323576526530e-05	1.871388e-04	1.949120e-01
1.825276701526530e-05	1.834545e-04	1.945896e-01
1.827229826526530e-05	1.798162e-04	1.942713e-01
1.829182951526530e-05	1.762235e-04	1.939569e-01
1.831136076526530e-05	1.726756e-04	1.936464e-01
1.833089201526529e-05	1.691722e-04	1.933398e-01
1.835042326526529e-05	1.657125e-04	1.930371e-01
1.836995451526529e-05	1.622962e-04	1.927381e-01
1.838948576526529e-05	1.589225e-04	1.924429e-01
1.840901701526529e-05	1.555910e-04	1.921514e-01
1.842854826526529e-05	1.523012e-04	1.918635e-01
1.844807951526529e-05	1.490526e-04	1.915792e-01
1.846761076526529e-05	1.458445e-04	1.912984e-01
1.848714201526529e-05	1.426766e-04	1.910212e-01
1.850667326526529e-05	1.395483e-04	1.907475e-01
1.852620451526529e-05	1.364591e-04	1.904771e-01
1.854573576526529e-05	1.334085e-04	1.902101e-01
1.856526701526529e-05	1.303961e-04	1.899465e-01
1.858479826526528e-05	1.274214e-04	1.896862e-01
1.860432951526528e-05	1.244838e-04	1.894291e-01
1.862386076526528e-05	1.215830e-04	1.891753e-01
1.864339201526528e-05	1.187185e-04	1.889246e-01
1.866292326526528e-05	1.158898e-04	1.886770e-01
1.868245451526528e-05	1.130964e-04	1.884326e-01
1.870198576526528e-05	1.103380e-04	1.881911e-01
1.872151701526528e-05	1.076141e-04	1.879528e-01
1.874104826526528e-05	1.049243e-04	1.877174e-01
1.876057951526528e-05	1.022681e-04	1.874849e-01
1.878011076526528e-05	9.964508e-05	1.872553e-01
1.879964201526528e-05	9.705488e-05	1.870286e-01
1.881917326526527e-05	9.449708e-05	1.868048e-01
1.883870451526527e-05	9.197126e-05	1.865837e-01
1.885823576526527e-05	8.947703e-05	1.863654e-01
