Model,MDO32
Firmware Version,1.6.0

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-06,
Horizontal Delay,5.4e-06,
Sample Interval,2e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.02
Vertical Position,-1.98,-2.32
,,
,,
,,
Label,,
TIME,CH1,CH2
3.9840e-06,1.77578,0.0416
3.9860e-06,1.76781,0.0384812
3.9880e-06,1.7718,0.0415219
3.9900e-06,1.7718,0.0428
3.9920e-06,1.7718,0.0404
3.9940e-06,1.77383,0.0424812
3.9960e-06,1.77578,0.0409625
3.9980e-06,1.76984,0.0430406
4.0000e-06,1.76984,0.0421625
4.0020e-06,1.76984,0.0401625
4.0040e-06,1.7718,0.0422406
4.0060e-06,1.7718,0.0397625
4.0080e-06,1.77578,0.0396812
4.0100e-06,1.76984,0.0412812
4.0120e-06,1.7718,0.042
4.0140e-06,1.77383,0.0434406
4.0160e-06,1.7718,0.0396031
4.0180e-06,1.77781,0.0421625
4.0200e-06,1.76781,0.0419219
4.0220e-06,1.77383,0.0412812
4.0240e-06,1.77578,0.0420812
4.0260e-06,1.76984,0.0408812
4.0280e-06,1.77383,0.0412812
4.0300e-06,1.7718,0.0418406
4.0320e-06,1.77383,0.0412812
4.0340e-06,1.77781,0.0412
4.0360e-06,1.77984,0.0405625
4.0380e-06,1.77578,0.0393625
4.0400e-06,1.77383,0.0424
4.0420e-06,1.77383,0.0410406
4.0440e-06,1.77578,0.0431219
4.0460e-06,1.77578,0.0407219
4.0480e-06,1.7718,0.0405625
4.0500e-06,1.77781,0.0396031
4.0520e-06,1.7718,0.0417625
4.0540e-06,1.76984,0.0425594
4.0560e-06,1.7718,0.0424
4.0580e-06,1.76781,0.0416812
4.0600e-06,1.76984,0.0412812
4.0620e-06,1.77383,0.0398406
4.0640e-06,1.77383,0.0415219
4.0660e-06,1.77383,0.0396031
4.0680e-06,1.7718,0.0427219
4.0700e-06,1.77781,0.0419219
4.0720e-06,1.7718,0.0415219
4.0740e-06,1.76984,0.0419219
4.0760e-06,1.77383,0.0388031
4.0780e-06,1.76781,0.0392812
4.0800e-06,1.77781,0.0416
4.0820e-06,1.77984,0.0421625
4.0840e-06,1.7818,0.0418406
4.0860e-06,1.77578,0.0395219
4.0880e-06,1.7718,0.0408
4.0900e-06,1.77578,0.0422406
4.0920e-06,1.77984,0.0413625
4.0940e-06,1.77984,0.0425594
4.0960e-06,1.76984,0.0414406
4.0980e-06,1.77383,0.0408
4.1000e-06,1.77578,0.0428812
4.1020e-06,1.77984,0.0419219
4.1040e-06,1.7818,0.0427219
4.1060e-06,1.7718,0.0424812
4.1080e-06,1.7718,0.0421625
4.1100e-06,1.77578,0.0405625
4.1120e-06,1.77383,0.0419219
4.1140e-06,1.77984,0.0428812
4.1160e-06,1.77383,0.0422406
4.1180e-06,1.77578,0.0415219
4.1200e-06,1.76383,0.0412
4.1220e-06,1.77781,0.0412812
4.1240e-06,1.76984,0.0404812
4.1260e-06,1.77984,0.0408812
4.1280e-06,1.77781,0.0416812
4.1300e-06,1.77578,0.0411219
4.1320e-06,1.77781,0.0405625
4.1340e-06,1.7718,0.0406406
4.1360e-06,1.77781,0.0431219
4.1380e-06,1.78383,0.0418406
4.1400e-06,1.77984,0.0400812
4.1420e-06,1.77984,0.0431219
4.1440e-06,1.76984,0.0400812
4.1460e-06,1.77578,0.0417625
4.1480e-06,1.76984,0.0416812
4.1500e-06,1.77578,0.0412
4.1520e-06,1.77984,0.0415219
4.1540e-06,1.77578,0.0397625
4.1560e-06,1.77578,0.0414406
4.1580e-06,1.77578,0.0403219
4.1600e-06,1.77984,0.0431219
4.1620e-06,1.77984,0.0437594
4.1640e-06,1.77578,0.0408
4.1660e-06,1.77383,0.0421625
4.1680e-06,1.7818,0.0426406
4.1700e-06,1.77578,0.0416812
4.1720e-06,1.77781,0.0425594
4.1740e-06,1.77984,0.0424
4.1760e-06,1.78383,0.0401625
4.1780e-06,1.77383,0.0404812
4.1800e-06,1.77383,0.0416
4.1820e-06,1.77781,0.0413625
4.1840e-06,1.77781,0.0405625
4.1860e-06,1.77578,0.0452
4.1880e-06,1.77578,0.0428
4.1900e-06,1.77578,0.0396812
4.1920e-06,1.77383,0.0439219
4.1940e-06,1.77984,0.0424812
4.1960e-06,1.77984,0.0404
4.1980e-06,1.78781,0.042
4.2000e-06,1.77781,0.0427219
4.2020e-06,1.7818,0.0416
4.2040e-06,1.78383,0.0418406
4.2060e-06,1.7718,0.0421625
4.2080e-06,1.78383,0.0431219
4.2100e-06,1.77578,0.0427219
4.2120e-06,1.77984,0.0411219
4.2140e-06,1.7818,0.0417625
4.2160e-06,1.78383,0.0432
4.2180e-06,1.77984,0.0432812
4.2200e-06,1.77984,0.0411219
4.2220e-06,1.78383,0.0420812
4.2240e-06,1.7818,0.0428
4.2260e-06,1.7818,0.0423219
4.2280e-06,1.77984,0.0435219
4.2300e-06,1.77383,0.0417625
4.2320e-06,1.77578,0.0404812
4.2340e-06,1.77984,0.0426406
4.2360e-06,1.7818,0.0406406
4.2380e-06,1.77781,0.0417625
4.2400e-06,1.7818,0.0404
4.2420e-06,1.77781,0.0428
4.2440e-06,1.77578,0.0428812
4.2460e-06,1.77781,0.0402406
4.2480e-06,1.77383,0.0412812
4.2500e-06,1.7818,0.0404
4.2520e-06,1.78781,0.0414406
4.2540e-06,1.7818,0.0421625
4.2560e-06,1.77984,0.0394406
4.2580e-06,1.77984,0.0407219
4.2600e-06,1.77984,0.0415219
4.2620e-06,1.77781,0.0414406
4.2640e-06,1.7818,0.0428812
4.2660e-06,1.78383,0.0416
4.2680e-06,1.77984,0.0404812
4.2700e-06,1.77984,0.0397625
4.2720e-06,1.78383,0.0428
4.2740e-06,1.78383,0.0422406
4.2760e-06,1.7818,0.0402406
4.2780e-06,1.77781,0.0408
4.2800e-06,1.78383,0.0416812
4.2820e-06,1.78781,0.0399219
4.2840e-06,1.78383,0.0428812
4.2860e-06,1.77984,0.0418406
4.2880e-06,1.77781,0.0420812
4.2900e-06,1.78578,0.0424812
4.2920e-06,1.77781,0.0416
4.2940e-06,1.7818,0.0416
4.2960e-06,1.77578,0.042
4.2980e-06,1.77578,0.04
4.3000e-06,1.7818,0.042
4.3020e-06,1.78383,0.0428
4.3040e-06,1.77781,0.0404
4.3060e-06,1.78578,0.0409625
4.3080e-06,1.78578,0.0412812
4.3100e-06,1.78984,0.0412
4.3120e-06,1.77984,0.0417625
4.3140e-06,1.78383,0.0405625
4.3160e-06,1.78383,0.0404812
4.3180e-06,1.7818,0.0410406
4.3200e-06,1.78781,0.0429594
4.3220e-06,1.7818,0.0423219
4.3240e-06,1.78383,0.0402406
4.3260e-06,1.7818,0.0406406
4.3280e-06,1.78578,0.0416812
4.3300e-06,1.77781,0.0399219
4.3320e-06,1.78383,0.0417625
4.3340e-06,1.77781,0.0411219
4.3360e-06,1.77781,0.0408
4.3380e-06,1.7818,0.0413625
4.3400e-06,1.77984,0.0432
4.3420e-06,1.78383,0.0414406
4.3440e-06,1.78781,0.0403219
4.3460e-06,1.78383,0.0420812
4.3480e-06,1.78984,0.0417625
4.3500e-06,1.78578,0.0405625
4.3520e-06,1.77984,0.0403219
4.3540e-06,1.78578,0.0418406
4.3560e-06,1.7818,0.0427219
4.3580e-06,1.78383,0.0424812
4.3600e-06,1.78578,0.0422406
4.3620e-06,1.78781,0.0390406
4.3640e-06,1.7818,0.0410406
4.3660e-06,1.77984,0.0428812
4.3680e-06,1.78383,0.0428
4.3700e-06,1.78383,0.0424812
4.3720e-06,1.78578,0.0411219
4.3740e-06,1.78383,0.0425594
4.3760e-06,1.77578,0.0426406
4.3780e-06,1.78578,0.0427219
4.3800e-06,1.7818,0.0426406
4.3820e-06,1.7818,0.0412812
4.3840e-06,1.77781,0.0427219
4.3860e-06,1.7818,0.0404
4.3880e-06,1.78383,0.0416
4.3900e-06,1.78383,0.0412
4.3920e-06,1.78781,0.0415219
4.3940e-06,1.78383,0.0416812
4.3960e-06,1.78781,0.0416812
4.3980e-06,1.78578,0.0416
4.4000e-06,1.78383,0.0417625
4.4020e-06,1.78383,0.0401625
4.4040e-06,1.78383,0.0417625
4.4060e-06,1.78383,0.0416
4.4080e-06,1.78383,0.0428812
4.4100e-06,1.7818,0.0399219
4.4120e-06,1.78578,0.0424
4.4140e-06,1.78383,0.0416
4.4160e-06,1.78578,0.0398406
4.4180e-06,1.77781,0.0420812
4.4200e-06,1.78383,0.0428
4.4220e-06,1.78383,0.0416
4.4240e-06,1.78578,0.0416812
4.4260e-06,1.7818,0.0413625
4.4280e-06,1.7818,0.0421625
4.4300e-06,1.77984,0.0409625
4.4320e-06,1.78781,0.0416
4.4340e-06,1.77984,0.0399219
4.4360e-06,1.77984,0.0418406
4.4380e-06,1.7818,0.0419219
4.4400e-06,1.78984,0.0416
4.4420e-06,1.78578,0.0428812
4.4440e-06,1.78383,0.0400812
4.4460e-06,1.77984,0.0433594
4.4480e-06,1.78578,0.0406406
4.4500e-06,1.78383,0.0408
4.4520e-06,1.78578,0.0440812
4.4540e-06,1.78984,0.0418406
4.4560e-06,1.78984,0.0422406
4.4580e-06,1.78578,0.0423219
4.4600e-06,1.78578,0.0426406
4.4620e-06,1.78578,0.0421625
4.4640e-06,1.78578,0.0412812
4.4660e-06,1.7918,0.0418406
4.4680e-06,1.79383,0.0416
4.4700e-06,1.78383,0.0408812
4.4720e-06,1.7918,0.0448812
4.4740e-06,1.78578,0.0408
4.4760e-06,1.78984,0.0426406
4.4780e-06,1.7818,0.0405625
4.4800e-06,1.7918,0.0422406
4.4820e-06,1.78984,0.0412
4.4840e-06,1.78984,0.0402406
4.4860e-06,1.7918,0.0433594
4.4880e-06,1.7818,0.0412
4.4900e-06,1.78984,0.0395219
4.4920e-06,1.78781,0.0419219
4.4940e-06,1.78984,0.0411219
4.4960e-06,1.78781,0.0392031
4.4980e-06,1.78781,0.0427219
4.5000e-06,1.78578,0.0455187
4.5020e-06,1.78578,0.0410406
4.5040e-06,1.78383,0.0377625
4.5060e-06,1.7918,0.0387219
4.5080e-06,1.7918,0.0441594
4.5100e-06,1.78383,0.0441594
4.5120e-06,1.7918,0.0404812
4.5140e-06,1.78781,0.0375219
4.5160e-06,1.7918,0.0404812
4.5180e-06,1.7818,0.0422406
4.5200e-06,1.78984,0.0447219
4.5220e-06,1.7918,0.0416812
4.5240e-06,1.78578,0.0374406
4.5260e-06,1.7918,0.0387219
4.5280e-06,1.78781,0.0432812
4.5300e-06,1.78578,0.0435219
4.5320e-06,1.78984,0.04
4.5340e-06,1.78781,0.0394406
4.5360e-06,1.7918,0.0441594
4.5380e-06,1.78578,0.044
4.5400e-06,1.78984,0.0387219
4.5420e-06,1.78578,0.04
4.5440e-06,1.78984,0.0411219
4.5460e-06,1.78781,0.0433594
4.5480e-06,1.78984,0.0417625
4.5500e-06,1.78781,0.0399219
4.5520e-06,1.78984,0.0423219
4.5540e-06,1.78984,0.0425594
4.5560e-06,1.78984,0.0386406
4.5580e-06,1.78984,0.0411219
4.5600e-06,1.78578,0.0408812
4.5620e-06,1.78578,0.0420812
4.5640e-06,1.78383,0.0415219
4.5660e-06,1.7918,0.0417625
4.5680e-06,1.78383,0.0409625
4.5700e-06,1.78781,0.0406406
4.5720e-06,1.78984,0.0444
4.5740e-06,1.78383,0.0417625
4.5760e-06,1.79781,0.0411219
4.5780e-06,1.78781,0.0405625
4.5800e-06,1.78781,0.0417625
4.5820e-06,1.78984,0.0408
4.5840e-06,1.78578,0.0427219
4.5860e-06,1.79383,0.0398406
4.5880e-06,1.79578,0.0405625
4.5900e-06,1.78984,0.0403219
4.5920e-06,1.78984,0.0431219
4.5940e-06,1.78984,0.0430406
4.5960e-06,1.79383,0.0412
4.5980e-06,1.7918,0.0405625
4.6000e-06,1.78781,0.0402406
4.6020e-06,1.78781,0.0409625
4.6040e-06,1.78984,0.0430406
4.6060e-06,1.78984,0.0396031
4.6080e-06,1.7918,0.0432
4.6100e-06,1.79383,0.0392812
4.6120e-06,1.79383,0.0398406
4.6140e-06,1.79383,0.0412
4.6160e-06,1.78781,0.0411219
4.6180e-06,1.7918,0.0417625
4.6200e-06,1.78984,0.0391219
4.6220e-06,1.7918,0.0402406
4.6240e-06,1.79383,0.0424812
4.6260e-06,1.78984,0.0419219
4.6280e-06,1.78383,0.0414406
4.6300e-06,1.78781,0.0394406
4.6320e-06,1.78578,0.0396812
4.6340e-06,1.78984,0.0413625
4.6360e-06,1.78984,0.0402406
4.6380e-06,1.78984,0.0396031
4.6400e-06,1.78781,0.0430406
4.6420e-06,1.78383,0.0396812
4.6440e-06,1.78578,0.0436812
4.6460e-06,1.79383,0.0417625
4.6480e-06,1.7918,0.0360812
4.6500e-06,1.78781,0.0423219
4.6520e-06,1.78383,0.0430406
4.6540e-06,1.78383,0.0429594
4.6560e-06,1.79383,0.0401625
4.6580e-06,1.79383,0.0409625
4.6600e-06,1.7918,0.044
4.6620e-06,1.7918,0.0427219
4.6640e-06,1.7918,0.0424
4.6660e-06,1.7918,0.0418406
4.6680e-06,1.7918,0.0399219
4.6700e-06,1.78984,0.0426406
4.6720e-06,1.7918,0.0428
4.6740e-06,1.78781,0.0421625
4.6760e-06,1.7918,0.0424
4.6780e-06,1.78984,0.0396812
4.6800e-06,1.78984,0.0441594
4.6820e-06,1.78781,0.0430406
4.6840e-06,1.7918,0.0416
4.6860e-06,1.78578,0.0416812
4.6880e-06,1.78578,0.0389625
4.6900e-06,1.78984,0.0416
4.6920e-06,1.7918,0.0424
4.6940e-06,1.78781,0.0394406
4.6960e-06,1.78578,0.0403219
4.6980e-06,1.78781,0.0409625
4.7000e-06,1.78781,0.0397625
4.7020e-06,1.7918,0.0401625
4.7040e-06,1.7918,0.0407219
4.7060e-06,1.78781,0.0436812
4.7080e-06,1.78781,0.042
4.7100e-06,1.78781,0.0398406
4.7120e-06,1.78781,0.0420812
4.7140e-06,1.78383,0.0415219
4.7160e-06,1.78984,0.0391219
4.7180e-06,1.78781,0.0404
4.7200e-06,1.7918,0.0433594
4.7220e-06,1.78984,0.0408812
4.7240e-06,1.78781,0.0416
4.7260e-06,1.78781,0.04
4.7280e-06,1.7918,0.0421625
4.7300e-06,1.79578,0.0425594
4.7320e-06,1.78781,0.0429594
4.7340e-06,1.78984,0.0396031
4.7360e-06,1.79383,0.0412
4.7380e-06,1.78578,0.0430406
4.7400e-06,1.78781,0.0418406
4.7420e-06,1.79383,0.0407219
4.7440e-06,1.7918,0.0418406
4.7460e-06,1.78781,0.0398406
4.7480e-06,1.78781,0.0417625
4.7500e-06,1.78781,0.0418406
4.7520e-06,1.79383,0.0419219
4.7540e-06,1.78578,0.0408812
4.7560e-06,1.78984,0.0406406
4.7580e-06,1.78383,0.0417625
4.7600e-06,1.7918,0.0418406
4.7620e-06,1.77984,0.0417625
4.7640e-06,1.78781,0.0405625
4.7660e-06,1.78578,0.0423219
4.7680e-06,1.78984,0.0425594
4.7700e-06,1.78781,0.0412812
4.7720e-06,1.7918,0.0414406
4.7740e-06,1.7918,0.0420812
4.7760e-06,1.78984,0.0426406
4.7780e-06,1.7918,0.0436
4.7800e-06,1.78984,0.0413625
4.7820e-06,1.78781,0.0393625
4.7840e-06,1.78781,0.0428812
4.7860e-06,1.78984,0.0430406
4.7880e-06,1.78984,0.0422406
4.7900e-06,1.7918,0.0415219
4.7920e-06,1.79383,0.0417625
4.7940e-06,1.7918,0.0431219
4.7960e-06,1.78984,0.0374406
4.7980e-06,1.78984,0.0438406
4.8000e-06,1.78383,0.0396812
4.8020e-06,1.78984,0.0408
4.8040e-06,1.7918,0.0408812
4.8060e-06,1.7918,0.0396812
4.8080e-06,1.79383,0.042
4.8100e-06,1.79383,0.0413625
4.8120e-06,1.78984,0.0419219
4.8140e-06,1.78578,0.0420812
4.8160e-06,1.78578,0.0406406
4.8180e-06,1.78984,0.0416
4.8200e-06,1.7918,0.0408812
4.8220e-06,1.7918,0.0422406
4.8240e-06,1.78383,0.0424812
4.8260e-06,1.79578,0.0402406
4.8280e-06,1.7918,0.0432812
4.8300e-06,1.79578,0.0412
4.8320e-06,1.78781,0.0411219
4.8340e-06,1.78781,0.0412
4.8360e-06,1.78984,0.0423219
4.8380e-06,1.79383,0.0409625
4.8400e-06,1.79383,0.0411219
4.8420e-06,1.78984,0.0411219
4.8440e-06,1.7918,0.0441594
4.8460e-06,1.78781,0.0412
4.8480e-06,1.7918,0.0411219
4.8500e-06,1.79578,0.0396812
4.8520e-06,1.78984,0.0428
4.8540e-06,1.7818,0.0424812
4.8560e-06,1.78383,0.0411219
4.8580e-06,1.78781,0.0411219
4.8600e-06,1.78984,0.0411219
4.8620e-06,1.78781,0.042
4.8640e-06,1.78781,0.0423219
4.8660e-06,1.79578,0.0412
4.8680e-06,1.79383,0.0423219
4.8700e-06,1.78781,0.0401625
4.8720e-06,1.78984,0.0404812
4.8740e-06,1.78781,0.0421625
4.8760e-06,1.78781,0.0410406
4.8780e-06,1.7818,0.0423219
4.8800e-06,1.7918,0.0418406
4.8820e-06,1.78984,0.0409625
4.8840e-06,1.79383,0.0417625
4.8860e-06,1.78781,0.0424
4.8880e-06,1.78984,0.0413625
4.8900e-06,1.78781,0.0424812
4.8920e-06,1.7918,0.0436
4.8940e-06,1.78984,0.0418406
4.8960e-06,1.7918,0.0391219
4.8980e-06,1.7918,0.0412812
4.9000e-06,1.7918,0.0436
4.9020e-06,1.79383,0.0407219
4.9040e-06,1.78984,0.0394406
4.9060e-06,1.78781,0.0425594
4.9080e-06,1.7918,0.0412
4.9100e-06,1.7918,0.0414406
4.9120e-06,1.7918,0.0428812
4.9140e-06,1.79781,0.0426406
4.9160e-06,1.79383,0.042
4.9180e-06,1.79781,0.0420812
4.9200e-06,1.7918,0.0412
4.9220e-06,1.78984,0.0415219
4.9240e-06,1.78781,0.0429594
4.9260e-06,1.7918,0.042
4.9280e-06,1.78781,0.0443219
4.9300e-06,1.7918,0.0422406
4.9320e-06,1.79383,0.0436812
4.9340e-06,1.7918,0.0418406
4.9360e-06,1.78781,0.0403219
4.9380e-06,1.78984,0.0448812
4.9400e-06,1.78984,0.0432
4.9420e-06,1.78984,0.0411219
4.9440e-06,1.79383,0.0419219
4.9460e-06,1.78984,0.0418406
4.9480e-06,1.78984,0.0445594
4.9500e-06,1.78984,0.0424
4.9520e-06,1.7918,0.042
4.9540e-06,1.79781,0.0427219
4.9560e-06,1.78984,0.0423219
4.9580e-06,1.79383,0.0431219
4.9600e-06,1.7918,0.0446406
4.9620e-06,1.79578,0.0426406
4.9640e-06,1.7918,0.0423219
4.9660e-06,1.78984,0.0408
4.9680e-06,1.79781,0.0433594
4.9700e-06,1.79781,0.0438406
4.9720e-06,1.7918,0.0416
4.9740e-06,1.7918,0.0419219
4.9760e-06,1.7918,0.0432812
4.9780e-06,1.78781,0.0426406
4.9800e-06,1.7918,0.0424812
4.9820e-06,1.79383,0.0418406
4.9840e-06,1.78781,0.0420812
4.9860e-06,1.78984,0.0402406
4.9880e-06,1.78984,0.0433594
4.9900e-06,1.78781,0.0427219
4.9920e-06,1.78781,0.0428812
4.9940e-06,1.7918,0.0399219
4.9960e-06,1.7918,0.0405625
4.9980e-06,1.79578,0.0429594
5.0000e-06,1.79781,0.0429594
5.0020e-06,1.79781,0.0401625
5.0040e-06,1.7918,0.0416812
5.0060e-06,1.79383,0.0405625
5.0080e-06,1.7918,0.0408
5.0100e-06,1.78781,0.0397625
5.0120e-06,1.79781,0.0412
5.0140e-06,1.7918,0.0401625
5.0160e-06,1.79578,0.0417625
5.0180e-06,1.79383,0.0408812
5.0200e-06,1.79383,0.0429594
5.0220e-06,1.7918,0.0405625
5.0240e-06,1.7918,0.0403219
5.0260e-06,1.7918,0.0424
5.0280e-06,1.79383,0.0418406
5.0300e-06,1.79383,0.0425594
5.0320e-06,1.78578,0.0422406
5.0340e-06,1.7918,0.0412812
5.0360e-06,1.7918,0.0404
5.0380e-06,1.79383,0.0431219
5.0400e-06,1.79578,0.0454406
5.0420e-06,1.7918,0.0429594
5.0440e-06,1.78984,0.0384031
5.0460e-06,1.79977,0.0394406
5.0480e-06,1.78984,0.0424
5.0500e-06,1.78781,0.0442406
5.0520e-06,1.7918,0.0427219
5.0540e-06,1.7918,0.0419219
5.0560e-06,1.78578,0.0400812
5.0580e-06,1.79383,0.0423219
5.0600e-06,1.79383,0.0430406
5.0620e-06,1.7918,0.0415219
5.0640e-06,1.78984,0.0416812
5.0660e-06,1.7918,0.0415219
5.0680e-06,1.7918,0.0424812
5.0700e-06,1.79977,0.0410406
5.0720e-06,1.79383,0.0412812
5.0740e-06,1.79383,0.0424
5.0760e-06,1.78383,0.0431219
5.0780e-06,1.7918,0.0416812
5.0800e-06,1.7918,0.0419219
5.0820e-06,1.79383,0.0426406
5.0840e-06,1.78984,0.0428812
5.0860e-06,1.79578,0.0404812
5.0880e-06,1.7918,0.0416
5.0900e-06,1.79578,0.0410406
5.0920e-06,1.79383,0.0421625
5.0940e-06,1.7918,0.0444812
5.0960e-06,1.79383,0.0408
5.0980e-06,1.79383,0.0427219
5.1000e-06,1.78984,0.0409625
5.1020e-06,1.7918,0.0408
5.1040e-06,1.8018,0.0441594
5.1060e-06,1.79383,0.0424812
5.1080e-06,1.7918,0.0416
5.1100e-06,1.78984,0.0417625
5.1120e-06,1.79383,0.04
5.1140e-06,1.79383,0.0426406
5.1160e-06,1.79578,0.0418406
5.1180e-06,1.78984,0.0411219
5.1200e-06,1.79383,0.0419219
5.1220e-06,1.7918,0.0404
5.1240e-06,1.78984,0.0428812
5.1260e-06,1.8018,0.0426406
5.1280e-06,1.7918,0.0422406
5.1300e-06,1.79578,0.0421625
5.1320e-06,1.79578,0.0425594
5.1340e-06,1.79977,0.0422406
5.1360e-06,1.7918,0.0415219
5.1380e-06,1.79578,0.0427219
5.1400e-06,1.7918,0.0410406
5.1420e-06,1.7918,0.0399219
5.1440e-06,1.79977,0.0432812
5.1460e-06,1.7918,0.0412
5.1480e-06,1.79781,0.0433594
5.1500e-06,1.79578,0.0430406
5.1520e-06,1.7918,0.0430406
5.1540e-06,1.79977,0.0416812
5.1560e-06,1.79578,0.0422406
5.1580e-06,1.79781,0.0412812
5.1600e-06,1.79383,0.0413625
5.1620e-06,1.79383,0.042
5.1640e-06,1.79781,0.0404
5.1660e-06,1.79578,0.0420812
5.1680e-06,1.7918,0.0427219
5.1700e-06,1.78984,0.0412812
5.1720e-06,1.79383,0.0438406
5.1740e-06,1.7918,0.0419219
5.1760e-06,1.79383,0.0428812
5.1780e-06,1.7918,0.0407219
5.1800e-06,1.7918,0.0430406
5.1820e-06,1.7918,0.0429594
5.1840e-06,1.78781,0.0412812
5.1860e-06,1.79578,0.0412
5.1880e-06,1.7918,0.0402406
5.1900e-06,1.79578,0.0425594
5.1920e-06,1.79383,0.0415219
5.1940e-06,1.79781,0.0411219
5.1960e-06,1.79578,0.0412812
5.1980e-06,1.79578,0.0397625
5.2000e-06,1.79781,0.0413625
5.2020e-06,1.78984,0.0409625
5.2040e-06,1.79383,0.0410406
5.2060e-06,1.79383,0.0426406
5.2080e-06,1.79578,0.0423219
5.2100e-06,1.79977,0.0432812
5.2120e-06,1.79578,0.0404
5.2140e-06,1.79977,0.0421625
5.2160e-06,1.79977,0.0431219
5.2180e-06,1.79578,0.0417625
5.2200e-06,1.79781,0.0421625
5.2220e-06,1.79383,0.0388812
5.2240e-06,1.79578,0.0437594
5.2260e-06,1.79383,0.0410406
5.2280e-06,1.78781,0.0416
5.2300e-06,1.7918,0.0424
5.2320e-06,1.79578,0.0413625
5.2340e-06,1.79578,0.0424
5.2360e-06,1.79781,0.0422406
5.2380e-06,1.79578,0.0412
5.2400e-06,1.79977,0.042
5.2420e-06,1.79578,0.0432812
5.2440e-06,1.7918,0.0420812
5.2460e-06,1.79383,0.0428812
5.2480e-06,1.7918,0.0425594
5.2500e-06,1.79781,0.0416812
5.2520e-06,1.79578,0.0437594
5.2540e-06,1.79578,0.0431219
5.2560e-06,1.79578,0.0416
5.2580e-06,1.79781,0.0448
5.2600e-06,1.79781,0.0426406
5.2620e-06,1.79383,0.0442406
5.2640e-06,1.79781,0.0428
5.2660e-06,1.79781,0.0415219
5.2680e-06,1.79578,0.0416
5.2700e-06,1.79781,0.042
5.2720e-06,1.79578,0.0410406
5.2740e-06,1.79781,0.0427219
5.2760e-06,1.7918,0.0409625
5.2780e-06,1.79578,0.0403219
5.2800e-06,1.79578,0.0408
5.2820e-06,1.8018,0.0416812
5.2840e-06,1.79781,0.0428
5.2860e-06,1.79781,0.0412812
5.2880e-06,1.79578,0.0404812
5.2900e-06,1.79578,0.0431219
5.2920e-06,1.79578,0.0415219
5.2940e-06,1.7918,0.0416812
5.2960e-06,1.79383,0.0431219
5.2980e-06,1.79977,0.0417625
5.3000e-06,1.79781,0.0412812
5.3020e-06,1.79578,0.0439219
5.3040e-06,1.79383,0.0421625
5.3060e-06,1.8018,0.0396812
5.3080e-06,1.79578,0.042
5.3100e-06,1.79977,0.0412812
5.3120e-06,1.7918,0.0448812
5.3140e-06,1.8018,0.0427219
5.3160e-06,1.79383,0.0422406
5.3180e-06,1.79781,0.0422406
5.3200e-06,1.8018,0.0417625
5.3220e-06,1.79578,0.0422406
5.3240e-06,1.79578,0.0413625
5.3260e-06,1.78984,0.0413625
5.3280e-06,1.7918,0.0431219
5.3300e-06,1.8018,0.04
5.3320e-06,1.79578,0.0417625
5.3340e-06,1.7918,0.0415219
5.3360e-06,1.79383,0.0416
5.3380e-06,1.79781,0.0422406
5.3400e-06,1.79781,0.0427219
5.3420e-06,1.7918,0.0402406
5.3440e-06,1.7918,0.0427219
5.3460e-06,1.79383,0.0394406
5.3480e-06,1.79977,0.0406406
5.3500e-06,1.7918,0.0416812
5.3520e-06,1.7918,0.0426406
5.3540e-06,1.78781,0.0411219
5.3560e-06,1.79578,0.0412812
5.3580e-06,1.79383,0.0427219
5.3600e-06,1.7918,0.0401625
5.3620e-06,1.79977,0.0424812
5.3640e-06,1.80383,0.0427219
5.3660e-06,1.7918,0.042
5.3680e-06,1.79781,0.0420812
5.3700e-06,1.78781,0.0402406
5.3720e-06,1.79781,0.0428812
5.3740e-06,1.79781,0.0429594
5.3760e-06,1.7918,0.0436812
5.3780e-06,1.79383,0.0416
5.3800e-06,1.79578,0.0436812
5.3820e-06,1.79383,0.0418406
5.3840e-06,1.79578,0.0434406
5.3860e-06,1.79977,0.0404
5.3880e-06,1.80383,0.0411219
5.3900e-06,1.79977,0.0424
5.3920e-06,1.79781,0.0407219
5.3940e-06,1.79781,0.0426406
5.3960e-06,1.78984,0.0435219
5.3980e-06,1.79383,0.0420812
5.4000e-06,1.79781,0.0407219
5.4020e-06,1.79781,0.0408812
5.4040e-06,1.79977,0.0443219
5.4060e-06,1.79383,0.0424
5.4080e-06,1.79781,0.0434406
5.4100e-06,1.79781,0.0416
5.4120e-06,1.7918,0.0411219
5.4140e-06,1.80383,0.0430406
5.4160e-06,1.79383,0.0444
5.4180e-06,1.80383,0.0429594
5.4200e-06,1.79977,0.0406406
5.4220e-06,1.79578,0.0426406
5.4240e-06,1.79977,0.0431219
5.4260e-06,1.79781,0.0421625
5.4280e-06,1.80383,0.0416
5.4300e-06,1.79383,0.0430406
5.4320e-06,1.79578,0.0424
5.4340e-06,1.79383,0.0411219
5.4360e-06,1.7918,0.0427219
5.4380e-06,1.79977,0.0415219
5.4400e-06,1.79781,0.0433594
5.4420e-06,1.79781,0.0421625
5.4440e-06,1.79578,0.0416
5.4460e-06,1.79781,0.0410406
5.4480e-06,1.79383,0.0401625
