TIME,CH1
1.4120e-05,1.18734
1.4124e-05,1.18625
1.4128e-05,1.18539
1.4132e-05,1.18867
1.4136e-05,1.18555
1.4140e-05,1.18297
1.4144e-05,1.18063
1.4148e-05,1.18242
1.4152e-05,1.17672
1.4156e-05,1.18031
1.4160e-05,1.17766
1.4164e-05,1.17594
1.4168e-05,1.17352
1.4172e-05,1.17641
1.4176e-05,1.17312
1.4180e-05,1.17367
1.4184e-05,1.16945
1.4188e-05,1.16766
1.4192e-05,1.1718
1.4196e-05,1.16617
1.4200e-05,1.16609
1.4204e-05,1.1675
1.4208e-05,1.16703
1.4212e-05,1.16719
1.4216e-05,1.16445
1.4220e-05,1.16008
1.4224e-05,1.16164
1.4228e-05,1.15883
1.4232e-05,1.15953
1.4236e-05,1.15617
1.4240e-05,1.15586
1.4244e-05,1.15922
1.4248e-05,1.15578
1.4252e-05,1.15172
1.4256e-05,1.15281
1.4260e-05,1.15187
1.4264e-05,1.15227
1.4268e-05,1.14898
1.4272e-05,1.14898
1.4276e-05,1.14609
1.4280e-05,1.1457
1.4284e-05,1.14641
1.4288e-05,1.1507
1.4292e-05,1.14461
1.4296e-05,1.14555
1.4300e-05,1.14297
1.4304e-05,1.13766
1.4308e-05,1.13852
1.4312e-05,1.14016
1.4316e-05,1.13625
1.4320e-05,1.13906
1.4324e-05,1.13672
1.4328e-05,1.13602
1.4332e-05,1.13305
1.4336e-05,1.13109
1.4340e-05,1.12938
1.4344e-05,1.13156
1.4348e-05,1.12945
1.4352e-05,1.12953
1.4356e-05,1.12805
1.4360e-05,1.12758
1.4364e-05,1.12742
1.4368e-05,1.12656
1.4372e-05,1.12469
1.4376e-05,1.12813
1.4380e-05,1.12516
1.4384e-05,1.11945
1.4388e-05,1.12172
1.4392e-05,1.12172
1.4396e-05,1.12203
1.4400e-05,1.1218
1.4404e-05,1.12008
1.4408e-05,1.11945
1.4412e-05,1.11766
1.4416e-05,1.11289
1.4420e-05,1.11055
1.4424e-05,1.11148
1.4428e-05,1.11117
1.4432e-05,1.10938
1.4436e-05,1.10805
1.4440e-05,1.10758
1.4444e-05,1.10523
1.4448e-05,1.10625
1.4452e-05,1.10344
1.4456e-05,1.10516
1.4460e-05,1.105
1.4464e-05,1.10125
1.4468e-05,1.1025
1.4472e-05,1.09711
1.4476e-05,1.09883
1.4480e-05,1.10078
1.4484e-05,1.09828
1.4488e-05,1.09578
1.4492e-05,1.10008
1.4496e-05,1.09281
1.4500e-05,1.09563
1.4504e-05,1.09711
1.4508e-05,1.09352
1.4512e-05,1.09352
