Model,MDO32
2.100e-08,1.34594
2.200e-08,1.35242
2.300e-08,1.35742
2.400e-08,1.36281
2.500e-08,1.36938
2.600e-08,1.37164
2.700e-08,1.37945
2.800e-08,1.38445
2.900e-08,1.38867
3.000e-08,1.39258
3.100e-08,1.40469
3.200e-08,1.40938
3.300e-08,1.40961
3.400e-08,1.41789
3.500e-08,1.42047
3.600e-08,1.42719
3.700e-08,1.43094
3.800e-08,1.43938
3.900e-08,1.44602
4.000e-08,1.44922
4.100e-08,1.45781
4.200e-08,1.46359
4.300e-08,1.46586
4.400e-08,1.47219
4.500e-08,1.4768
4.600e-08,1.48867
4.700e-08,1.48812
4.800e-08,1.49586
4.900e-08,1.50125
5.000e-08,1.50781
5.100e-08,1.51391
5.200e-08,1.51641
5.300e-08,1.52078
5.400e-08,1.52492
5.500e-08,1.53344
5.600e-08,1.53547
5.700e-08,1.54
5.800e-08,1.54375
5.900e-08,1.54836
6.000e-08,1.55438
6.100e-08,1.56219
6.200e-08,1.56672
6.300e-08,1.56773
6.400e-08,1.57672
6.500e-08,1.57992
6.600e-08,1.58359
6.700e-08,1.59031
6.800e-08,1.59289
6.900e-08,1.60016
7.000e-08,1.60445
7.100e-08,1.60805
7.200e-08,1.61539
7.300e-08,1.6168
7.400e-08,1.62305
7.500e-08,1.62727
7.600e-08,1.63484
7.700e-08,1.64062
7.800e-08,1.64414
7.900e-08,1.64609
8.000e-08,1.65703
8.100e-08,1.66453
8.200e-08,1.66328
8.300e-08,1.67469
8.400e-08,1.67625
8.500e-08,1.68336
8.600e-08,1.68117
8.700e-08,1.6907
8.800e-08,1.69469
8.900e-08,1.70078
9.000e-08,1.70523
9.100e-08,1.70938
9.200e-08,1.71141
9.300e-08,1.71742
9.400e-08,1.72109
9.500e-08,1.73039
9.600e-08,1.73117
9.700e-08,1.73102
9.800e-08,1.74055
9.900e-08,1.74594
1.000e-07,1.74703
1.010e-07,1.75633
1.020e-07,1.75914
1.030e-07,1.76531
1.040e-07,1.76805
1.050e-07,1.77531
1.060e-07,1.78133
1.070e-07,1.78023
1.080e-07,1.78805
1.090e-07,1.79563
1.100e-07,1.79406
1.110e-07,1.80148
1.120e-07,1.80797
1.130e-07,1.81305
1.140e-07,1.81484
1.150e-07,1.81789
1.160e-07,1.81984
1.170e-07,1.82828
1.180e-07,1.82859
1.190e-07,1.83508
1.200e-07,1.84164
1.210e-07,1.84039
1.220e-07,1.84664
1.230e-07,1.85281
1.240e-07,1.86078
1.250e-07,1.86094
1.260e-07,1.86938
1.270e-07,1.87141
1.280e-07,1.87711
1.290e-07,1.87828
1.300e-07,1.88172
1.310e-07,1.88641
1.320e-07,1.88844
1.330e-07,1.89414
1.340e-07,1.89922
1.350e-07,1.9
1.360e-07,1.90922
1.370e-07,1.91352
1.380e-07,1.91414
1.390e-07,1.92437
1.400e-07,1.92625
1.410e-07,1.93047
1.420e-07,1.93039
1.430e-07,1.93758
1.440e-07,1.94312
1.450e-07,1.94383
1.460e-07,1.94906
1.470e-07,1.9507
1.480e-07,1.95719
1.490e-07,1.96305
1.500e-07,1.96602
1.510e-07,1.97258
1.520e-07,1.97719
1.530e-07,1.97914
1.540e-07,1.98148
1.550e-07,1.98547
1.560e-07,1.9893
1.570e-07,1.99273
1.580e-07,1.99523
1.590e-07,2.00188
1.600e-07,2.00148
1.610e-07,2.01086
1.620e-07,2.01063
1.630e-07,2.01727
1.640e-07,2.02633
1.650e-07,2.02898
1.660e-07,2.02914
1.670e-07,2.03688
1.680e-07,2.0393
1.690e-07,2.0418
1.700e-07,2.04758
1.710e-07,2.04695
1.720e-07,2.04953
1.730e-07,2.05766
1.740e-07,2.0618
1.750e-07,2.06609
1.760e-07,2.06844
1.770e-07,2.07437
1.780e-07,2.07711
1.790e-07,2.08102
1.800e-07,2.08336
1.810e-07,2.08555
1.820e-07,2.08922
1.830e-07,2.09273
1.840e-07,2.10125
1.850e-07,2.09977
1.860e-07,2.10555
1.870e-07,2.10555
1.880e-07,2.10977
1.890e-07,2.11375
1.900e-07,2.1168
1.910e-07,2.12273
1.920e-07,2.12547
1.930e-07,2.12594
1.940e-07,2.13539
1.950e-07,2.13453
1.960e-07,2.13867
1.970e-07,2.14203
1.980e-07,2.14531
1.990e-07,2.14516
2.000e-07,2.15109
2.010e-07,2.15484
2.020e-07,2.15641
2.030e-07,2.16031
2.040e-07,2.16383
2.050e-07,2.1668
2.060e-07,2.17367
2.070e-07,2.17852
2.080e-07,2.17687
2.090e-07,2.18539
2.100e-07,2.18352
2.110e-07,2.18852
2.120e-07,2.19133
2.130e-07,2.19211
2.140e-07,2.19516
2.150e-07,2.19961
2.160e-07,2.2068
2.170e-07,2.205
2.180e-07,2.21008
2.190e-07,2.21383
2.200e-07,2.21656
2.210e-07,2.2193
2.220e-07,2.22313
2.230e-07,2.2275
2.240e-07,2.22758
2.250e-07,2.23094
2.260e-07,2.23695
2.270e-07,2.23711
2.280e-07,2.24453
2.290e-07,2.24656
2.300e-07,2.24914
2.310e-07,2.25148
2.320e-07,2.25547
2.330e-07,2.26187
2.340e-07,2.26031
2.350e-07,2.26438
2.360e-07,2.26891
2.370e-07,2.27414
2.380e-07,2.27945
2.390e-07,2.27656
2.400e-07,2.2793
2.410e-07,2.28664
2.420e-07,2.28836
2.430e-07,2.28969
2.440e-07,2.29055
2.450e-07,2.29914
2.460e-07,2.29461
2.470e-07,2.30273
2.480e-07,2.30422
2.490e-07,2.30891
2.500e-07,2.30922
2.510e-07,2.31281
2.520e-07,2.31422
2.530e-07,2.32664
2.540e-07,2.32187
2.550e-07,2.32547
2.560e-07,2.32969
2.570e-07,2.33633
2.580e-07,2.33367
2.590e-07,2.33461
2.600e-07,2.34094
2.610e-07,2.34094
2.620e-07,2.34367
2.630e-07,2.34773
2.640e-07,2.34797
2.650e-07,2.35414
2.660e-07,2.35789
2.670e-07,2.35961
2.680e-07,2.36367
2.690e-07,2.36539
2.700e-07,2.36437
2.710e-07,2.37125
2.720e-07,2.37203
2.730e-07,2.37539
2.740e-07,2.37969
2.750e-07,2.38023
2.760e-07,2.38352
2.770e-07,2.38633
2.780e-07,2.39359
2.790e-07,2.39688
2.800e-07,2.39813
2.810e-07,2.39813
2.820e-07,2.40437
2.830e-07,2.40258
2.840e-07,2.40625
2.850e-07,2.41328
2.860e-07,2.41344
2.870e-07,2.41648
2.880e-07,2.41594
2.890e-07,2.41758
2.900e-07,2.42687
2.910e-07,2.42617
2.920e-07,2.42813
2.930e-07,2.43195
2.940e-07,2.43375
2.950e-07,2.43695
2.960e-07,2.4393
2.970e-07,2.44578
2.980e-07,2.44437
2.990e-07,2.44563
3.000e-07,2.45164
3.010e-07,2.45141
3.020e-07,2.45516
3.030e-07,2.45086
3.040e-07,2.45906
3.050e-07,2.45906
3.060e-07,2.46406
3.070e-07,2.46273
3.080e-07,2.46797
3.090e-07,2.47258
3.100e-07,2.47094
3.110e-07,2.47539
3.120e-07,2.48102
3.130e-07,2.48016
3.140e-07,2.48336
3.150e-07,2.48422
3.160e-07,2.48797
3.170e-07,2.49234
3.180e-07,2.49094
3.190e-07,2.49227
3.200e-07,2.49641
3.210e-07,2.50055
3.220e-07,2.50281
3.230e-07,2.50352
3.240e-07,2.505
3.250e-07,2.50742
3.260e-07,2.51211
3.270e-07,2.51453
3.280e-07,2.51359
3.290e-07,2.52078
3.300e-07,2.51883
3.310e-07,2.52031
3.320e-07,2.52695
3.330e-07,2.52211
3.340e-07,2.52711
3.350e-07,2.53258
3.360e-07,2.5332
3.370e-07,2.53469
3.380e-07,2.53563
3.390e-07,2.54242
3.400e-07,2.54211
3.410e-07,2.54234
3.420e-07,2.54797
3.430e-07,2.55148
3.440e-07,2.55703
3.450e-07,2.55438
3.460e-07,2.55602
3.470e-07,2.56156
3.480e-07,2.55969
3.490e-07,2.56297
3.500e-07,2.56313
3.510e-07,2.57047
3.520e-07,2.57422
3.530e-07,2.56883
3.540e-07,2.57703
3.550e-07,2.57711
3.560e-07,2.57852
3.570e-07,2.58109
3.580e-07,2.58047
3.590e-07,2.58516
3.600e-07,2.58453
3.610e-07,2.59063
3.620e-07,2.59469
3.630e-07,2.59633
3.640e-07,2.59672
3.650e-07,2.59789
3.660e-07,2.59984
3.670e-07,2.60289
3.680e-07,2.60578
3.690e-07,2.60656
3.700e-07,2.60617
3.710e-07,2.60859
3.720e-07,2.61062
3.730e-07,2.61414
3.740e-07,2.61633
3.750e-07,2.61961
3.760e-07,2.62328
3.770e-07,2.61781
3.780e-07,2.62039
3.790e-07,2.62641
3.800e-07,2.63047
3.810e-07,2.62742
3.820e-07,2.6307
3.830e-07,2.63641
3.840e-07,2.63867
3.850e-07,2.63836
3.860e-07,2.64055
3.870e-07,2.64078
3.880e-07,2.64062
3.890e-07,2.64813
3.900e-07,2.65422
3.910e-07,2.64758
3.920e-07,2.65273
3.930e-07,2.65367
3.940e-07,2.65656
3.950e-07,2.65883
3.960e-07,2.66008
3.970e-07,2.66367
3.980e-07,2.66344
3.990e-07,2.66305
4.000e-07,2.66578
4.010e-07,2.66891
4.020e-07,2.6707
4.030e-07,2.67672
4.040e-07,2.67781
4.050e-07,2.67594
4.060e-07,2.67938
4.070e-07,2.67719
4.080e-07,2.68398
4.090e-07,2.6825
4.100e-07,2.68672
4.110e-07,2.68836
4.120e-07,2.69
4.130e-07,2.69102
4.140e-07,2.69477
4.150e-07,2.69719
4.160e-07,2.69313
4.170e-07,2.70281
4.180e-07,2.70156
4.190e-07,2.70305
4.200e-07,2.70437
4.210e-07,2.70258
4.220e-07,2.70484
4.230e-07,2.7057
4.240e-07,2.71
4.250e-07,2.7132
4.260e-07,2.7182
4.270e-07,2.71789
4.280e-07,2.7193
4.290e-07,2.71883
4.300e-07,2.7207
4.310e-07,2.72094
4.320e-07,2.72508
4.330e-07,2.72805
4.340e-07,2.72969
4.350e-07,2.72875
4.360e-07,2.72977
4.370e-07,2.73359
4.380e-07,2.73625
4.390e-07,2.73773
4.400e-07,2.73961
4.410e-07,2.74063
4.420e-07,2.7425
4.430e-07,2.74375
4.440e-07,2.7457
4.450e-07,2.74453
4.460e-07,2.74797
4.470e-07,2.74797
4.480e-07,2.75609
4.490e-07,2.75086
4.500e-07,2.75633
4.510e-07,2.75445
4.520e-07,2.75883
4.530e-07,2.75984
4.540e-07,2.76375
4.550e-07,2.75867
4.560e-07,2.76125
4.570e-07,2.76523
4.580e-07,2.7682
4.590e-07,2.7693
4.600e-07,2.76906
4.610e-07,2.76852
4.620e-07,2.77562
4.630e-07,2.77555
4.640e-07,2.77453
4.650e-07,2.77789
4.660e-07,2.77906
4.670e-07,2.78078
4.680e-07,2.78234
4.690e-07,2.78336
4.700e-07,2.78508
4.710e-07,2.7875
4.720e-07,2.78461
4.730e-07,2.78695
4.740e-07,2.78766
4.750e-07,2.78945
4.760e-07,2.79297
4.770e-07,2.79383
4.780e-07,2.79367
4.790e-07,2.79438
4.800e-07,2.79672
4.810e-07,2.79797
4.820e-07,2.79375
4.830e-07,2.79961
4.840e-07,2.79992
4.850e-07,2.80156
4.860e-07,2.80047
4.870e-07,2.80102
4.880e-07,2.80258
4.890e-07,2.80242
4.900e-07,2.80445
4.910e-07,2.80414
4.920e-07,2.80773
4.930e-07,2.80695
4.940e-07,2.80703
4.950e-07,2.81117
4.960e-07,2.81531
4.970e-07,2.81656
4.980e-07,2.81523
4.990e-07,2.81937
5.000e-07,2.81602
5.010e-07,2.81906
5.020e-07,2.82172
5.030e-07,2.82289
5.040e-07,2.82141
5.050e-07,2.82445
5.060e-07,2.82453
5.070e-07,2.82906
5.080e-07,2.82867
5.090e-07,2.82758
5.100e-07,2.83336
5.110e-07,2.83289
5.120e-07,2.83141
5.130e-07,2.83742
5.140e-07,2.83258
5.150e-07,2.83508
5.160e-07,2.83695
5.170e-07,2.84242
5.180e-07,2.84445
5.190e-07,2.84203
5.200e-07,2.84617
5.210e-07,2.84711
5.220e-07,2.84922
5.230e-07,2.84875
5.240e-07,2.85
5.250e-07,2.85359
5.260e-07,2.85195
5.270e-07,2.85406
5.280e-07,2.85594
5.290e-07,2.8557
5.300e-07,2.85852
5.310e-07,2.85883
5.320e-07,2.85992
5.330e-07,2.86039
5.340e-07,2.86172
5.350e-07,2.86516
5.360e-07,2.86563
5.370e-07,2.8675
5.380e-07,2.86984
5.390e-07,2.87164
5.400e-07,2.87008
5.410e-07,2.87008
5.420e-07,2.87188
5.430e-07,2.87
5.440e-07,2.87469
5.450e-07,2.87305
5.460e-07,2.87445
5.470e-07,2.87531
5.480e-07,2.87758
5.490e-07,2.88305
5.500e-07,2.87969
5.510e-07,2.88344
5.520e-07,2.88805
5.530e-07,2.88766
5.540e-07,2.88836
5.550e-07,2.88984
5.560e-07,2.88836
5.570e-07,2.8893
5.580e-07,2.8893
5.590e-07,2.89477
5.600e-07,2.89133
5.610e-07,2.89352
5.620e-07,2.89195
5.630e-07,2.89602
5.640e-07,2.89867
5.650e-07,2.90281
5.660e-07,2.90078
5.670e-07,2.90305
5.680e-07,2.90297
5.690e-07,2.90125
5.700e-07,2.89914
5.710e-07,2.90508
5.720e-07,2.90766
5.730e-07,2.90648
5.740e-07,2.90781
5.750e-07,2.91141
5.760e-07,2.91078
5.770e-07,2.91227
5.780e-07,2.90828
5.790e-07,2.91414
5.800e-07,2.91453
5.810e-07,2.91703
5.820e-07,2.91797
5.830e-07,2.92063
5.840e-07,2.91898
5.850e-07,2.91891
5.860e-07,2.91961
5.870e-07,2.92359
5.880e-07,2.92383
5.890e-07,2.91992
5.900e-07,2.92258
5.910e-07,2.92188
5.920e-07,2.92914
5.930e-07,2.93117
5.940e-07,2.92719
5.950e-07,2.93133
5.960e-07,2.92938
5.970e-07,2.93469
5.980e-07,2.93711
5.990e-07,2.93789
6.000e-07,2.9368
6.010e-07,2.93555
6.020e-07,2.93992
6.030e-07,2.93953
6.040e-07,2.93898
6.050e-07,2.94109
6.060e-07,2.9407
6.070e-07,2.94375
6.080e-07,2.94375
6.090e-07,2.94414
6.100e-07,2.94422
6.110e-07,2.94953
6.120e-07,2.9468
6.130e-07,2.95125
6.140e-07,2.95
6.150e-07,2.9475
6.160e-07,2.95164
6.170e-07,2.95258
6.180e-07,2.95516
6.190e-07,2.9557
6.200e-07,2.9582
6.210e-07,2.95875
6.220e-07,2.96289
6.230e-07,2.96047
6.240e-07,2.95914
6.250e-07,2.96172
6.260e-07,2.96172
6.270e-07,2.96555
6.280e-07,2.9643
6.290e-07,2.96086
6.300e-07,2.96172
6.310e-07,2.96437
6.320e-07,2.97047
6.330e-07,2.96852
6.340e-07,2.96844
6.350e-07,2.97008
6.360e-07,2.97313
6.370e-07,2.97523
6.380e-07,2.97016
6.390e-07,2.97727
6.400e-07,2.9757
6.410e-07,2.97891
6.420e-07,2.9768
6.430e-07,2.98008
6.440e-07,2.97953
6.450e-07,2.97625
6.460e-07,2.98117
6.470e-07,2.97844
6.480e-07,2.98172
6.490e-07,2.97883
6.500e-07,2.98383
6.510e-07,2.98523
6.520e-07,2.98539
6.530e-07,2.99141
6.540e-07,2.98547
6.550e-07,2.99109
6.560e-07,2.98578
6.570e-07,2.99148
6.580e-07,2.98898
6.590e-07,2.99219
6.600e-07,2.99453
6.610e-07,2.99313
6.620e-07,2.98984
6.630e-07,2.99812
6.640e-07,2.99492
6.650e-07,2.99453
6.660e-07,2.99625
6.670e-07,2.9968
6.680e-07,2.9993
6.690e-07,2.99609
6.700e-07,3.00125
6.710e-07,3.0018
6.720e-07,3.00328
6.730e-07,3.00359
6.740e-07,3.00414
6.750e-07,3.00375
6.760e-07,3.00109
6.770e-07,3.00742
6.780e-07,3.01148
6.790e-07,3.01086
6.800e-07,3.00984
6.810e-07,3.01094
6.820e-07,3.01258
6.830e-07,3.01219
6.840e-07,3.01336
6.850e-07,3.01195
6.860e-07,3.01141
6.870e-07,3.01367
6.880e-07,3.01539
6.890e-07,3.01727
6.900e-07,3.01578
6.910e-07,3.02078
6.920e-07,3.01805
6.930e-07,3.01812
6.940e-07,3.02164
6.950e-07,3.01859
6.960e-07,3.02219
6.970e-07,3.02008
6.980e-07,3.02266
6.990e-07,3.02555
7.000e-07,3.02273
7.010e-07,3.02141
7.020e-07,3.0232
7.030e-07,3.02477
7.040e-07,3.02906
7.050e-07,3.03
7.060e-07,3.02734
7.070e-07,3.02781
7.080e-07,3.03148
7.090e-07,3.03063
7.100e-07,3.03102
7.110e-07,3.03664
7.120e-07,3.03594
7.130e-07,3.03281
7.140e-07,3.03359
7.150e-07,3.03594
7.160e-07,3.03844
7.170e-07,3.03586
7.180e-07,3.03398
7.190e-07,3.04391
7.200e-07,3.03781
7.210e-07,3.04195
7.220e-07,3.0432
7.230e-07,3.0407
7.240e-07,3.04195
7.250e-07,3.04492
7.260e-07,3.03898
7.270e-07,3.04648
7.280e-07,3.0425
7.290e-07,3.04047
7.300e-07,3.04828
7.310e-07,3.04766
7.320e-07,3.04695
7.330e-07,3.0482
7.340e-07,3.05391
7.350e-07,3.05109
7.360e-07,3.04937
7.370e-07,3.04672
7.380e-07,3.0518
7.390e-07,3.05617
7.400e-07,3.05039
7.410e-07,3.05125
7.420e-07,3.05313
7.430e-07,3.05586
7.440e-07,3.05406
7.450e-07,3.05359
7.460e-07,3.05703
7.470e-07,3.05641
7.480e-07,3.0568
7.490e-07,3.05836
7.500e-07,3.05953
7.510e-07,3.06156
7.520e-07,3.05938
7.530e-07,3.06164
7.540e-07,3.06273
7.550e-07,3.05891
7.560e-07,3.05859
7.570e-07,3.05953
7.580e-07,3.06414
7.590e-07,3.06734
7.600e-07,3.06344
7.610e-07,3.06414
7.620e-07,3.06633
7.630e-07,3.06844
7.640e-07,3.06734
7.650e-07,3.06617
7.660e-07,3.0675
7.670e-07,3.06922
7.680e-07,3.07039
7.690e-07,3.07078
7.700e-07,3.06984
7.710e-07,3.06937
7.720e-07,3.07828
7.730e-07,3.07602
7.740e-07,3.07547
7.750e-07,3.07688
7.760e-07,3.07477
7.770e-07,3.07937
7.780e-07,3.07805
7.790e-07,3.08
7.800e-07,3.08
7.810e-07,3.08078
7.820e-07,3.07859
7.830e-07,3.07797
7.840e-07,3.08227
7.850e-07,3.08
7.860e-07,3.08266
7.870e-07,3.08023
7.880e-07,3.08039
7.890e-07,3.08039
7.900e-07,3.08734
7.910e-07,3.0818
7.920e-07,3.08156
7.930e-07,3.08508
7.940e-07,3.08711
7.950e-07,3.08727
7.960e-07,3.08836
7.970e-07,3.08609
7.980e-07,3.08961
7.990e-07,3.0918
8.000e-07,3.09125
8.010e-07,3.09234
8.020e-07,3.09211
8.030e-07,3.08625
8.040e-07,3.08945
8.050e-07,3.0932
8.060e-07,3.08977
8.070e-07,3.09031
8.080e-07,3.09844
8.090e-07,3.09047
8.100e-07,3.09641
8.110e-07,3.09555
8.120e-07,3.09414
8.130e-07,3.09898
8.140e-07,3.09711
8.150e-07,3.09797
8.160e-07,3.10008
8.170e-07,3.10047
8.180e-07,3.09602
8.190e-07,3.09789
8.200e-07,3.0968
8.210e-07,3.09852
8.220e-07,3.10156
8.230e-07,3.09984
8.240e-07,3.09945
8.250e-07,3.1043
8.260e-07,3.10078
8.270e-07,3.10234
8.280e-07,3.10078
8.290e-07,3.10305
8.300e-07,3.10414
8.310e-07,3.1025
8.320e-07,3.10539
8.330e-07,3.10359
8.340e-07,3.10703
8.350e-07,3.10406
8.360e-07,3.10344
8.370e-07,3.1082
8.380e-07,3.10836
8.390e-07,3.10516
8.400e-07,3.10633
8.410e-07,3.10953
8.420e-07,3.10664
8.430e-07,3.11148
8.440e-07,3.11008
8.450e-07,3.10758
8.460e-07,3.10977
8.470e-07,3.10813
8.480e-07,3.11086
8.490e-07,3.11141
8.500e-07,3.11445
8.510e-07,3.11422
8.520e-07,3.11602
8.530e-07,3.11258
8.540e-07,3.1132
8.550e-07,3.11242
8.560e-07,3.11453
8.570e-07,3.11258
8.580e-07,3.11484
8.590e-07,3.11602
8.600e-07,3.11578
8.610e-07,3.11664
8.620e-07,3.11359
8.630e-07,3.11734
8.640e-07,3.11602
8.650e-07,3.11656
8.660e-07,3.11898
8.670e-07,3.1168
8.680e-07,3.11734
8.690e-07,3.12055
8.700e-07,3.12414
8.710e-07,3.12
8.720e-07,3.11977
8.730e-07,3.11977
8.740e-07,3.12359
8.750e-07,3.12383
8.760e-07,3.12258
8.770e-07,3.12492
8.780e-07,3.12625
8.790e-07,3.12648
8.800e-07,3.12758
8.810e-07,3.12648
8.820e-07,3.12453
8.830e-07,3.12531
8.840e-07,3.12742
8.850e-07,3.12875
8.860e-07,3.12938
8.870e-07,3.12992
8.880e-07,3.13141
8.890e-07,3.1257
8.900e-07,3.13242
8.910e-07,3.12914
8.920e-07,3.12992
8.930e-07,3.125
8.940e-07,3.13297
8.950e-07,3.12867
8.960e-07,3.13336
8.970e-07,3.13266
8.980e-07,3.13211
8.990e-07,3.13391
9.000e-07,3.13742
9.010e-07,3.13445
9.020e-07,3.13672
9.030e-07,3.13578
9.040e-07,3.13695
9.050e-07,3.13445
9.060e-07,3.13578
9.070e-07,3.13875
9.080e-07,3.13641
9.090e-07,3.13664
9.100e-07,3.13672
9.110e-07,3.13828
9.120e-07,3.13836
9.130e-07,3.13984
9.140e-07,3.14133
9.150e-07,3.14062
9.160e-07,3.14187
9.170e-07,3.14148
9.180e-07,3.13977
9.190e-07,3.13859
9.200e-07,3.14055
9.210e-07,3.14539
9.220e-07,3.1432
9.230e-07,3.14602
9.240e-07,3.14195
9.250e-07,3.14086
9.260e-07,3.14594
9.270e-07,3.14578
9.280e-07,3.14352
9.290e-07,3.14766
9.300e-07,3.14273
9.310e-07,3.14523
9.320e-07,3.14523
9.330e-07,3.14227
9.340e-07,3.14242
9.350e-07,3.14602
9.360e-07,3.14281
9.370e-07,3.14555
9.380e-07,3.1525
9.390e-07,3.14742
9.400e-07,3.15266
9.410e-07,3.14734
9.420e-07,3.1443
9.430e-07,3.1507
9.440e-07,3.14945
9.450e-07,3.15156
9.460e-07,3.15055
9.470e-07,3.15148
9.480e-07,3.15359
9.490e-07,3.15156
9.500e-07,3.15164
9.510e-07,3.15594
9.520e-07,3.15313
9.530e-07,3.15273
9.540e-07,3.15391
9.550e-07,3.15297
9.560e-07,3.15352
9.570e-07,3.15547
9.580e-07,3.15703
9.590e-07,3.15469
9.600e-07,3.15914
9.610e-07,3.15594
9.620e-07,3.15711
9.630e-07,3.15578
9.640e-07,3.15672
9.650e-07,3.15773
9.660e-07,3.15992
9.670e-07,3.16219
9.680e-07,3.15844
9.690e-07,3.15945
9.700e-07,3.16133
9.710e-07,3.15906
9.720e-07,3.15977
9.730e-07,3.1568
9.740e-07,3.16039
9.750e-07,3.15914
9.760e-07,3.1618
9.770e-07,3.16227
9.780e-07,3.16312
9.790e-07,3.16656
9.800e-07,3.16461
9.810e-07,3.1643
9.820e-07,3.16422
9.830e-07,3.16305
9.840e-07,3.16406
9.850e-07,3.16055
9.860e-07,3.16391
9.870e-07,3.16391
9.880e-07,3.16516
9.890e-07,3.16148
9.900e-07,3.1643
9.910e-07,3.16586
9.920e-07,3.16344
9.930e-07,3.16789
9.940e-07,3.16836
9.950e-07,3.16289
9.960e-07,3.16758
9.970e-07,3.16641
9.980e-07,3.16766
9.990e-07,3.16578
1.000e-06,3.16648
1.001e-06,3.16844
1.002e-06,3.16875
1.003e-06,3.1693
1.004e-06,3.16805
1.005e-06,3.16992
1.006e-06,3.16891
1.007e-06,3.17336
1.008e-06,3.17273
1.009e-06,3.17172
1.010e-06,3.1693
1.011e-06,3.17375
1.012e-06,3.16945
1.013e-06,3.17328
1.014e-06,3.17336
1.015e-06,3.17555
1.016e-06,3.17242
1.017e-06,3.17273
1.018e-06,3.17789
1.019e-06,3.17367
1.020e-06,3.17633
1.021e-06,3.17625
1.022e-06,3.17437
1.023e-06,3.17156
1.024e-06,3.17586
1.025e-06,3.17406
1.026e-06,3.1807
1.027e-06,3.17422
1.028e-06,3.17789
1.029e-06,3.17445
1.030e-06,3.17789
1.031e-06,3.17766
1.032e-06,3.17836
1.033e-06,3.17516
1.034e-06,3.1757
1.035e-06,3.17727
1.036e-06,3.17883
1.037e-06,3.17773
1.038e-06,3.17836
1.039e-06,3.17734
1.040e-06,3.17773
1.041e-06,3.17687
1.042e-06,3.17945
1.043e-06,3.18273
1.044e-06,3.1825
1.045e-06,3.17727
1.046e-06,3.18352
1.047e-06,3.18094
1.048e-06,3.18125
1.049e-06,3.1793
1.050e-06,3.18398
1.051e-06,3.18008
1.052e-06,3.18211
1.053e-06,3.18078
1.054e-06,3.18797
1.055e-06,3.1818
1.056e-06,3.18227
1.057e-06,3.18047
1.058e-06,3.18484
1.059e-06,3.18477
1.060e-06,3.18828
1.061e-06,3.18594
1.062e-06,3.18781
1.063e-06,3.18977
1.064e-06,3.18453
1.065e-06,3.18406
1.066e-06,3.18719
1.067e-06,3.1857
1.068e-06,3.18719
1.069e-06,3.18508
1.070e-06,3.1843
1.071e-06,3.18633
1.072e-06,3.18477
1.073e-06,3.19141
1.074e-06,3.18727
1.075e-06,3.18805
1.076e-06,3.18805
1.077e-06,3.18688
1.078e-06,3.19281
1.079e-06,3.18703
1.080e-06,3.19016
1.081e-06,3.18813
1.082e-06,3.19156
1.083e-06,3.19086
1.084e-06,3.19125
1.085e-06,3.18898
1.086e-06,3.19398
1.087e-06,3.19305
1.088e-06,3.18594
1.089e-06,3.19008
1.090e-06,3.19586
1.091e-06,3.19375
1.092e-06,3.1907
1.093e-06,3.19297
1.094e-06,3.1932
1.095e-06,3.19523
1.096e-06,3.19727
1.097e-06,3.19227
1.098e-06,3.19313
1.099e-06,3.1932
1.100e-06,3.19383
1.101e-06,3.19516
1.102e-06,3.19805
1.103e-06,3.1968
1.104e-06,3.20094
1.105e-06,3.19141
1.106e-06,3.19359
1.107e-06,3.19164
1.108e-06,3.19633
1.109e-06,3.19523
1.110e-06,3.19969
1.111e-06,3.19953
1.112e-06,3.19625
1.113e-06,3.19648
1.114e-06,3.19891
1.115e-06,3.19773
1.116e-06,3.19477
1.117e-06,3.19641
1.118e-06,3.19867
1.119e-06,3.19922
1.120e-06,3.19828
1.121e-06,3.1993
1.122e-06,3.20039
1.123e-06,3.19367
1.124e-06,3.19898
1.125e-06,3.19813
1.126e-06,3.19555
1.127e-06,3.20063
1.128e-06,3.20047
1.129e-06,3.20063
1.130e-06,3.20023
1.131e-06,3.20039
1.132e-06,3.20031
1.133e-06,3.20312
1.134e-06,3.20141
1.135e-06,3.19781
1.136e-06,3.20063
1.137e-06,3.20125
1.138e-06,3.2025
1.139e-06,3.20195
1.140e-06,3.20125
1.141e-06,3.20469
1.142e-06,3.19906
1.143e-06,3.20266
1.144e-06,3.20492
1.145e-06,3.20141
1.146e-06,3.20297
1.147e-06,3.20609
1.148e-06,3.20367
1.149e-06,3.20547
1.150e-06,3.20297
1.151e-06,3.20539
1.152e-06,3.20672
1.153e-06,3.20641
1.154e-06,3.20648
1.155e-06,3.20297
1.156e-06,3.21109
1.157e-06,3.2057
1.158e-06,3.20617
1.159e-06,3.2068
1.160e-06,3.20641
1.161e-06,3.20609
1.162e-06,3.20828
1.163e-06,3.20672
1.164e-06,3.20562
1.165e-06,3.20961
1.166e-06,3.20664
1.167e-06,3.21242
1.168e-06,3.20586
1.169e-06,3.20867
1.170e-06,3.20953
1.171e-06,3.20508
1.172e-06,3.20828
1.173e-06,3.20891
1.174e-06,3.20758
1.175e-06,3.21117
1.176e-06,3.20969
1.177e-06,3.2082
1.178e-06,3.20773
1.179e-06,3.20922
1.180e-06,3.2125
1.181e-06,3.20977
1.182e-06,3.20781
1.183e-06,3.20758
1.184e-06,3.20984
1.185e-06,3.20906
1.186e-06,3.21031
1.187e-06,3.20992
