time	V(vout2)
Step Information: C=100p R=500  (Step: 1/25)
4.703365195940256e-07	2.572816e+00
4.713130820940256e-07	2.572625e+00
4.732662070940256e-07	2.572188e+00
4.752193320940256e-07	2.571687e+00
4.771724570940256e-07	2.571139e+00
4.772029746721507e-07	2.571136e+00
4.772640098284006e-07	2.571116e+00
4.773860801409006e-07	2.571078e+00
4.776302207659007e-07	2.571003e+00
4.776912559221506e-07	2.570985e+00
4.778133262346506e-07	2.570950e+00
4.778171409319163e-07	2.570949e+00
4.778247703264475e-07	2.570947e+00
4.778400291155100e-07	2.570942e+00
4.778705466936351e-07	2.570934e+00
4.779315818498850e-07	2.570917e+00
4.780536521623850e-07	2.570883e+00
4.782977927873851e-07	2.570815e+00
4.787860740373850e-07	2.570678e+00
4.797626365373851e-07	2.570383e+00
4.817157615373851e-07	2.569724e+00
4.836688865373851e-07	2.569006e+00
4.856220115373852e-07	2.568240e+00
4.875751365373852e-07	2.567435e+00
4.895282615373853e-07	2.566580e+00
4.914813865373853e-07	2.565677e+00
4.934345115373854e-07	2.564739e+00
4.953876365373854e-07	2.563750e+00
4.973407615373855e-07	2.562725e+00
4.992938865373855e-07	2.561651e+00
5.012470115373856e-07	2.560546e+00
5.032001365373856e-07	2.559387e+00
5.051532615373857e-07	2.558203e+00
5.071063865373857e-07	2.556960e+00
5.090595115373858e-07	2.555700e+00
5.093036521623858e-07	2.555537e+00
5.093112815569171e-07	2.555533e+00
5.093131889055498e-07	2.555531e+00
5.093170036028154e-07	2.555529e+00
5.093246329973467e-07	2.555523e+00
5.093398917864092e-07	2.555513e+00
5.093437064836748e-07	2.555511e+00
5.093513358782061e-07	2.555505e+00
5.093665946672686e-07	2.555495e+00
5.093971122453937e-07	2.555475e+00
5.094581474016436e-07	2.555434e+00
5.095802177141436e-07	2.555355e+00
5.098243583391437e-07	2.555199e+00
5.098853934953936e-07	2.555161e+00
5.100074638078936e-07	2.555084e+00
5.102516044328937e-07	2.554933e+00
5.107398856828936e-07	2.554627e+00
5.117164481828936e-07	2.553989e+00
5.136695731828937e-07	2.552639e+00
5.156226981828937e-07	2.551226e+00
5.175758231828938e-07	2.549769e+00
5.195289481828938e-07	2.548279e+00
5.214820731828939e-07	2.546743e+00
5.234351981828939e-07	2.545174e+00
5.253883231828940e-07	2.543566e+00
5.273414481828940e-07	2.541927e+00
5.273719657610191e-07	2.541902e+00
5.273795951555503e-07	2.541895e+00
5.273948539446128e-07	2.541882e+00
5.274253715227379e-07	2.541856e+00
5.274330009172691e-07	2.541849e+00
5.274482597063316e-07	2.541836e+00
