time	V(vout)	V(vout2)
6.277733965130705e-08	1.260616e-01	1.641443e+00
6.280077714977683e-08	1.260617e-01	1.641445e+00
6.284765214671639e-08	1.260619e-01	1.641447e+00
6.285937089595128e-08	1.260619e-01	1.641448e+00
6.288280839442106e-08	1.260620e-01	1.641449e+00
6.292968339136062e-08	1.260622e-01	1.641451e+00
6.294140214059551e-08	1.260622e-01	1.641452e+00
6.296483963906530e-08	1.260623e-01	1.641453e+00
6.301171463600486e-08	1.260625e-01	1.641456e+00
6.302343338523975e-08	1.260625e-01	1.641457e+00
6.304687088370953e-08	1.260626e-01	1.641458e+00
6.309374588064909e-08	1.260628e-01	1.641460e+00
6.310546462988398e-08	1.260629e-01	1.641461e+00
6.312890212835376e-08	1.260630e-01	1.641462e+00
6.317577712529332e-08	1.260631e-01	1.641465e+00
6.318749587452821e-08	1.260632e-01	1.641465e+00
6.321093337299799e-08	1.260633e-01	1.641466e+00
6.325780836993755e-08	1.260635e-01	1.641469e+00
6.326952711917244e-08	1.260635e-01	1.641469e+00
6.329296461764222e-08	1.260636e-01	1.641470e+00
6.333983961458178e-08	1.260638e-01	1.641472e+00
6.335155836381667e-08	1.260638e-01	1.641473e+00
6.337499586228645e-08	1.260639e-01	1.641474e+00
6.342187085922601e-08	1.260641e-01	1.641476e+00
6.343358960846091e-08	1.260642e-01	1.641477e+00
6.345702710693069e-08	1.260643e-01	1.641478e+00
6.350390210387025e-08	1.260644e-01	1.641480e+00
6.351562085310514e-08	1.260645e-01	1.641480e+00
6.353905835157492e-08	1.260646e-01	1.641481e+00
6.358593334851448e-08	1.260648e-01	1.641483e+00
6.359765209774937e-08	1.260648e-01	1.641484e+00
6.362108959621915e-08	1.260649e-01	1.641484e+00
6.366796459315871e-08	1.260651e-01	1.641486e+00
6.367968334239360e-08	1.260651e-01	1.641487e+00
6.370312084086338e-08	1.260653e-01	1.641488e+00
6.374999583780294e-08	1.260654e-01	1.641489e+00
6.376171458703783e-08	1.260655e-01	1.641490e+00
6.378515208550761e-08	1.260656e-01	1.641491e+00
6.383202708244717e-08	1.260658e-01	1.641492e+00
6.384374583168206e-08	1.260658e-01	1.641493e+00
6.386718333015184e-08	1.260659e-01	1.641494e+00
6.391405832709141e-08	1.260661e-01	1.641495e+00
6.392577707632630e-08	1.260661e-01	1.641496e+00
6.394921457479608e-08	1.260662e-01	1.641496e+00
6.399608957173564e-08	1.260664e-01	1.641498e+00
6.400780832097053e-08	1.260665e-01	1.641498e+00
6.403124581944031e-08	1.260666e-01	1.641499e+00
6.407812081637987e-08	1.260668e-01	1.641501e+00
6.408983956561476e-08	1.260668e-01	1.641501e+00
6.411327706408454e-08	1.260669e-01	1.641502e+00
6.416015206102410e-08	1.260671e-01	1.641503e+00
6.417187081025899e-08	1.260671e-01	1.641504e+00
6.419530830872877e-08	1.260672e-01	1.641505e+00
6.424218330566833e-08	1.260674e-01	1.641506e+00
6.425390205490322e-08	1.260675e-01	1.641506e+00
6.427733955337300e-08	1.260676e-01	1.641507e+00
6.432421455031256e-08	1.260678e-01	1.641509e+00
6.433593329954745e-08	1.260678e-01	1.641509e+00
6.435937079801723e-08	1.260679e-01	1.641510e+00
6.440624579495680e-08	1.260681e-01	1.641511e+00
6.441796454419169e-08	1.260681e-01	1.641511e+00
6.444140204266147e-08	1.260682e-01	1.641512e+00
6.448827703960103e-08	1.260684e-01	1.641514e+00
6.449999578883592e-08	1.260685e-01	1.641514e+00
6.452343328730570e-08	1.260686e-01	1.641515e+00
6.457030828424526e-08	1.260688e-01	1.641516e+00
6.458202703348015e-08	1.260688e-01	1.641516e+00
6.460546453194993e-08	1.260689e-01	1.641517e+00
6.465233952888949e-08	1.260691e-01	1.641518e+00
6.466405827812438e-08	1.260691e-01	1.641519e+00
6.468749577659416e-08	1.260692e-01	1.641519e+00
6.473437077353372e-08	1.260694e-01	1.641521e+00
6.474608952276861e-08	1.260695e-01	1.641521e+00
6.476952702123839e-08	1.260696e-01	1.641522e+00
6.481640201817795e-08	1.260698e-01	1.641523e+00
6.482812076741284e-08	1.260698e-01	1.641523e+00
6.485155826588263e-08	1.260699e-01	1.641524e+00
6.489843326282219e-08	1.260701e-01	1.641525e+00
6.491015201205708e-08	1.260701e-01	1.641526e+00
6.493358951052686e-08	1.260702e-01	1.641526e+00
6.498046450746642e-08	1.260704e-01	1.641528e+00
6.499218325670131e-08	1.260705e-01	1.641528e+00
6.501562075517109e-08	1.260706e-01	1.641529e+00
6.506249575211065e-08	1.260708e-01	1.641530e+00
6.507421450134554e-08	1.260708e-01	1.641530e+00
6.509765199981532e-08	1.260709e-01	1.641531e+00
6.514452699675488e-08	1.260711e-01	1.641532e+00
6.515624574598977e-08	1.260711e-01	1.641532e+00
6.517968324445955e-08	1.260712e-01	1.641533e+00
6.522655824139911e-08	1.260714e-01	1.641534e+00
6.523827699063400e-08	1.260715e-01	1.641535e+00
6.526171448910378e-08	1.260716e-01	1.641535e+00
6.530858948604334e-08	1.260718e-01	1.641536e+00
6.532030823527823e-08	1.260718e-01	1.641537e+00
6.534374573374802e-08	1.260719e-01	1.641537e+00
6.539062073068758e-08	1.260721e-01	1.641539e+00
6.540233947992247e-08	1.260721e-01	1.641539e+00
6.542577697839225e-08	1.260722e-01	1.641540e+00
6.547265197533181e-08	1.260724e-01	1.641541e+00
6.548437072456670e-08	1.260725e-01	1.641541e+00
6.550780822303648e-08	1.260726e-01	1.641542e+00
6.555468321997604e-08	1.260727e-01	1.641543e+00
6.556640196921093e-08	1.260728e-01	1.641543e+00
6.558983946768071e-08	1.260729e-01	1.641544e+00
6.563671446462027e-08	1.260731e-01	1.641545e+00
6.564843321385516e-08	1.260731e-01	1.641545e+00
6.567187071232494e-08	1.260732e-01	1.641546e+00
6.571874570926450e-08	1.260734e-01	1.641547e+00
6.573046445849939e-08	1.260735e-01	1.641548e+00
6.575390195696917e-08	1.260736e-01	1.641548e+00
6.580077695390874e-08	1.260738e-01	1.641549e+00
6.581249570314363e-08	1.260738e-01	1.641550e+00
6.583593320161341e-08	1.260739e-01	1.641550e+00
6.588280819855297e-08	1.260741e-01	1.641551e+00
6.589452694778786e-08	1.260741e-01	1.641552e+00
6.591796444625764e-08	1.260742e-01	1.641552e+00
6.596483944319720e-08	1.260744e-01	1.641554e+00
6.597655819243209e-08	1.260745e-01	1.641554e+00
6.599999569090187e-08	1.260746e-01	1.641554e+00
6.604687068784143e-08	1.260748e-01	1.641556e+00
6.605858943707632e-08	1.260748e-01	1.641556e+00
6.608202693554610e-08	1.260749e-01	1.641557e+00
6.612890193248566e-08	1.260751e-01	1.641558e+00
6.614062068172055e-08	1.260751e-01	1.641558e+00
6.616405818019033e-08	1.260752e-01	1.641559e+00
6.621093317712989e-08	1.260754e-01	1.641560e+00
6.622265192636478e-08	1.260755e-01	1.641560e+00
6.624608942483456e-08	1.260756e-01	1.641561e+00
6.629296442177413e-08	1.260758e-01	1.641562e+00
6.630468317100902e-08	1.260758e-01	1.641562e+00
6.632812066947880e-08	1.260759e-01	1.641563e+00
6.637499566641836e-08	1.260761e-01	1.641564e+00
6.638671441565325e-08	1.260761e-01	1.641564e+00
6.641015191412303e-08	1.260762e-01	1.641565e+00
6.645702691106259e-08	1.260764e-01	1.641566e+00
6.646874566029748e-08	1.260765e-01	1.641566e+00
6.649218315876726e-08	1.260766e-01	1.641567e+00
6.653905815570682e-08	1.260768e-01	1.641568e+00
6.655077690494171e-08	1.260768e-01	1.641569e+00
6.657421440341149e-08	1.260769e-01	1.641569e+00
6.662108940035105e-08	1.260771e-01	1.641570e+00
6.663280814958594e-08	1.260771e-01	1.641571e+00
6.665624564805572e-08	1.260772e-01	1.641571e+00
6.670312064499528e-08	1.260774e-01	1.641572e+00
6.671483939423017e-08	1.260775e-01	1.641573e+00
6.673827689269995e-08	1.260776e-01	1.641573e+00
6.678515188963952e-08	1.260778e-01	1.641575e+00
6.679687063887441e-08	1.260778e-01	1.641575e+00
6.682030813734419e-08	1.260779e-01	1.641575e+00
6.686718313428375e-08	1.260781e-01	1.641577e+00
6.687890188351864e-08	1.260781e-01	1.641577e+00
6.690233938198842e-08	1.260782e-01	1.641577e+00
6.694921437892798e-08	1.260784e-01	1.641579e+00
6.696093312816287e-08	1.260785e-01	1.641579e+00
6.698437062663265e-08	1.260786e-01	1.641580e+00
6.703124562357221e-08	1.260788e-01	1.641581e+00
6.704296437280710e-08	1.260788e-01	1.641581e+00
6.706640187127688e-08	1.260789e-01	1.641582e+00
6.711327686821644e-08	1.260791e-01	1.641583e+00
6.712499561745133e-08	1.260791e-01	1.641583e+00
6.714843311592111e-08	1.260792e-01	1.641584e+00
6.719530811286067e-08	1.260794e-01	1.641585e+00
6.720702686209556e-08	1.260795e-01	1.641585e+00
6.723046436056535e-08	1.260796e-01	1.641586e+00
6.727733935750491e-08	1.260798e-01	1.641587e+00
6.728905810673980e-08	1.260798e-01	1.641587e+00
6.731249560520958e-08	1.260799e-01	1.641588e+00
6.735937060214914e-08	1.260801e-01	1.641589e+00
6.737108935138403e-08	1.260801e-01	1.641590e+00
6.739452684985381e-08	1.260802e-01	1.641590e+00
6.744140184679337e-08	1.260804e-01	1.641591e+00
6.745312059602826e-08	1.260805e-01	1.641592e+00
6.747655809449804e-08	1.260806e-01	1.641592e+00
6.752343309143760e-08	1.260808e-01	1.641593e+00
6.753515184067249e-08	1.260808e-01	1.641594e+00
6.755858933914227e-08	1.260809e-01	1.641594e+00
6.760546433608183e-08	1.260811e-01	1.641596e+00
6.761718308531672e-08	1.260811e-01	1.641596e+00
6.764062058378650e-08	1.260812e-01	1.641597e+00
6.768749558072606e-08	1.260814e-01	1.641598e+00
6.769921432996096e-08	1.260815e-01	1.641598e+00
6.772265182843074e-08	1.260816e-01	1.641599e+00
6.776952682537030e-08	1.260817e-01	1.641600e+00
6.778124557460519e-08	1.260818e-01	1.641600e+00
6.780468307307497e-08	1.260819e-01	1.641601e+00
6.785155807001453e-08	1.260821e-01	1.641602e+00
6.786327681924942e-08	1.260821e-01	1.641602e+00
6.788671431771920e-08	1.260822e-01	1.641603e+00
6.793358931465876e-08	1.260824e-01	1.641604e+00
6.794530806389365e-08	1.260825e-01	1.641605e+00
6.796874556236343e-08	1.260826e-01	1.641605e+00
6.801562055930299e-08	1.260827e-01	1.641606e+00
6.802733930853788e-08	1.260828e-01	1.641607e+00
6.805077680700766e-08	1.260829e-01	1.641607e+00
6.809765180394722e-08	1.260831e-01	1.641609e+00
6.810937055318211e-08	1.260831e-01	1.641609e+00
6.813280805165189e-08	1.260832e-01	1.641610e+00
6.817968304859146e-08	1.260834e-01	1.641611e+00
6.819140179782635e-08	1.260834e-01	1.641611e+00
6.821483929629613e-08	1.260835e-01	1.641612e+00
6.826171429323569e-08	1.260837e-01	1.641613e+00
6.827343304247058e-08	1.260838e-01	1.641613e+00
6.829687054094036e-08	1.260839e-01	1.641614e+00
6.834374553787992e-08	1.260841e-01	1.641615e+00
6.835546428711481e-08	1.260841e-01	1.641616e+00
6.837890178558459e-08	1.260842e-01	1.641616e+00
6.842577678252415e-08	1.260844e-01	1.641618e+00
6.843749553175904e-08	1.260844e-01	1.641618e+00
6.846093303022882e-08	1.260845e-01	1.641618e+00
6.850780802716838e-08	1.260847e-01	1.641620e+00
6.851952677640327e-08	1.260848e-01	1.641620e+00
6.854296427487305e-08	1.260849e-01	1.641621e+00
6.858983927181261e-08	1.260851e-01	1.641622e+00
6.860155802104750e-08	1.260851e-01	1.641622e+00
6.862499551951728e-08	1.260852e-01	1.641623e+00
6.867187051645685e-08	1.260854e-01	1.641624e+00
6.868358926569174e-08	1.260854e-01	1.641625e+00
6.870702676416152e-08	1.260855e-01	1.641625e+00
6.875390176110108e-08	1.260857e-01	1.641627e+00
6.876562051033597e-08	1.260858e-01	1.641627e+00
6.878905800880575e-08	1.260859e-01	1.641628e+00
6.883593300574531e-08	1.260860e-01	1.641629e+00
6.884765175498020e-08	1.260861e-01	1.641629e+00
6.887108925344998e-08	1.260862e-01	1.641630e+00
6.891796425038954e-08	1.260864e-01	1.641631e+00
6.892968299962443e-08	1.260864e-01	1.641631e+00
6.895312049809421e-08	1.260865e-01	1.641632e+00
6.899999549503377e-08	1.260867e-01	1.641634e+00
6.901171424426866e-08	1.260868e-01	1.641634e+00
6.903515174273844e-08	1.260868e-01	1.641634e+00
6.908202673967800e-08	1.260870e-01	1.641636e+00
6.909374548891289e-08	1.260871e-01	1.641636e+00
6.911718298738267e-08	1.260872e-01	1.641637e+00
6.916405798432224e-08	1.260874e-01	1.641638e+00
6.917577673355713e-08	1.260874e-01	1.641639e+00
6.919921423202691e-08	1.260875e-01	1.641639e+00
6.924608922896647e-08	1.260877e-01	1.641641e+00
6.925780797820136e-08	1.260877e-01	1.641641e+00
6.928124547667114e-08	1.260878e-01	1.641641e+00
6.932812047361070e-08	1.260880e-01	1.641643e+00
6.933983922284559e-08	1.260881e-01	1.641643e+00
6.936327672131537e-08	1.260882e-01	1.641644e+00
6.941015171825493e-08	1.260884e-01	1.641645e+00
6.942187046748982e-08	1.260884e-01	1.641646e+00
6.944530796595960e-08	1.260885e-01	1.641646e+00
6.949218296289916e-08	1.260887e-01	1.641648e+00
6.950390171213405e-08	1.260887e-01	1.641648e+00
6.952733921060383e-08	1.260888e-01	1.641649e+00
6.957421420754339e-08	1.260890e-01	1.641650e+00
6.958593295677828e-08	1.260891e-01	1.641650e+00
6.960937045524807e-08	1.260892e-01	1.641651e+00
6.965624545218763e-08	1.260893e-01	1.641652e+00
6.966796420142252e-08	1.260894e-01	1.641653e+00
6.969140169989230e-08	1.260895e-01	1.641654e+00
6.973827669683186e-08	1.260897e-01	1.641655e+00
6.974999544606675e-08	1.260897e-01	1.641655e+00
6.977343294453653e-08	1.260898e-01	1.641656e+00
6.982030794147609e-08	1.260900e-01	1.641657e+00
6.983202669071098e-08	1.260900e-01	1.641658e+00
6.985546418918076e-08	1.260901e-01	1.641658e+00
6.990233918612032e-08	1.260903e-01	1.641660e+00
6.991405793535521e-08	1.260904e-01	1.641660e+00
6.993749543382499e-08	1.260905e-01	1.641661e+00
6.998437043076455e-08	1.260907e-01	1.641662e+00
6.999608917999944e-08	1.260907e-01	1.641663e+00
7.001952667846922e-08	1.260908e-01	1.641663e+00
7.006640167540878e-08	1.260910e-01	1.641665e+00
7.007812042464368e-08	1.260910e-01	1.641665e+00
7.010155792311346e-08	1.260911e-01	1.641666e+00
7.014843292005302e-08	1.260913e-01	1.641667e+00
7.016015166928791e-08	1.260914e-01	1.641668e+00
7.018358916775769e-08	1.260915e-01	1.641668e+00
7.023046416469725e-08	1.260916e-01	1.641670e+00
7.024218291393214e-08	1.260917e-01	1.641670e+00
7.026562041240192e-08	1.260918e-01	1.641671e+00
7.031249540934148e-08	1.260920e-01	1.641672e+00
7.032421415857637e-08	1.260920e-01	1.641673e+00
7.034765165704615e-08	1.260921e-01	1.641673e+00
7.039452665398571e-08	1.260923e-01	1.641675e+00
7.040624540322060e-08	1.260924e-01	1.641675e+00
7.042968290169038e-08	1.260924e-01	1.641676e+00
7.047655789862994e-08	1.260926e-01	1.641677e+00
7.048827664786483e-08	1.260927e-01	1.641678e+00
7.051171414633461e-08	1.260928e-01	1.641678e+00
7.055858914327418e-08	1.260930e-01	1.641680e+00
7.057030789250907e-08	1.260930e-01	1.641680e+00
7.059374539097885e-08	1.260931e-01	1.641681e+00
7.064062038791841e-08	1.260933e-01	1.641683e+00
7.065233913715330e-08	1.260933e-01	1.641683e+00
7.067577663562308e-08	1.260934e-01	1.641684e+00
7.072265163256264e-08	1.260936e-01	1.641685e+00
7.073437038179753e-08	1.260937e-01	1.641685e+00
7.075780788026731e-08	1.260938e-01	1.641686e+00
7.080468287720687e-08	1.260940e-01	1.641688e+00
7.081640162644176e-08	1.260940e-01	1.641688e+00
7.083983912491154e-08	1.260941e-01	1.641689e+00
7.088671412185110e-08	1.260943e-01	1.641690e+00
7.089843287108599e-08	1.260943e-01	1.641691e+00
7.092187036955577e-08	1.260944e-01	1.641691e+00
7.096874536649533e-08	1.260946e-01	1.641693e+00
7.098046411573022e-08	1.260947e-01	1.641693e+00
7.100390161420000e-08	1.260947e-01	1.641694e+00
7.105077661113957e-08	1.260949e-01	1.641696e+00
7.106249536037446e-08	1.260950e-01	1.641696e+00
7.108593285884424e-08	1.260951e-01	1.641697e+00
7.113280785578380e-08	1.260953e-01	1.641698e+00
7.114452660501869e-08	1.260953e-01	1.641699e+00
7.116796410348847e-08	1.260954e-01	1.641699e+00
7.121483910042803e-08	1.260956e-01	1.641701e+00
7.122655784966292e-08	1.260956e-01	1.641701e+00
7.124999534813270e-08	1.260957e-01	1.641702e+00
7.129687034507226e-08	1.260959e-01	1.641704e+00
7.130858909430715e-08	1.260960e-01	1.641704e+00
7.133202659277693e-08	1.260961e-01	1.641705e+00
7.137890158971649e-08	1.260962e-01	1.641706e+00
7.139062033895138e-08	1.260963e-01	1.641707e+00
7.141405783742116e-08	1.260964e-01	1.641707e+00
7.146093283436072e-08	1.260966e-01	1.641709e+00
7.147265158359561e-08	1.260966e-01	1.641709e+00
7.149608908206539e-08	1.260967e-01	1.641710e+00
7.154296407900496e-08	1.260969e-01	1.641712e+00
7.155468282823985e-08	1.260969e-01	1.641712e+00
7.157812032670963e-08	1.260970e-01	1.641713e+00
7.162499532364919e-08	1.260972e-01	1.641714e+00
7.163671407288408e-08	1.260973e-01	1.641715e+00
7.166015157135386e-08	1.260974e-01	1.641716e+00
7.170702656829342e-08	1.260976e-01	1.641717e+00
7.171874531752831e-08	1.260976e-01	1.641718e+00
7.174218281599809e-08	1.260977e-01	1.641719e+00
7.178905781293765e-08	1.260979e-01	1.641720e+00
7.180077656217254e-08	1.260979e-01	1.641720e+00
7.182421406064232e-08	1.260980e-01	1.641721e+00
7.183007343525977e-08	1.260981e-01	1.641721e+00
7.184179218449466e-08	1.260981e-01	1.641722e+00
7.186522968296444e-08	1.260982e-01	1.641723e+00
7.191210467990400e-08	1.260984e-01	1.641724e+00
7.192382342913889e-08	1.260984e-01	1.641724e+00
7.194726092760867e-08	1.260985e-01	1.641725e+00
7.199413592454823e-08	1.260987e-01	1.641727e+00
7.200585467378312e-08	1.260988e-01	1.641727e+00
7.202929217225290e-08	1.260988e-01	1.641728e+00
7.207616716919246e-08	1.260990e-01	1.641729e+00
7.208788591842735e-08	1.260991e-01	1.641729e+00
7.211132341689713e-08	1.260992e-01	1.641730e+00
7.215819841383669e-08	1.260994e-01	1.641731e+00
7.216991716307158e-08	1.260994e-01	1.641732e+00
7.219335466154136e-08	1.260995e-01	1.641732e+00
7.224022965848093e-08	1.260997e-01	1.641734e+00
7.225194840771582e-08	1.260997e-01	1.641734e+00
7.227538590618560e-08	1.260998e-01	1.641735e+00
7.232226090312516e-08	1.261000e-01	1.641736e+00
7.233397965236005e-08	1.261001e-01	1.641737e+00
7.235741715082983e-08	1.261002e-01	1.641737e+00
7.240429214776939e-08	1.261003e-01	1.641739e+00
7.241601089700428e-08	1.261004e-01	1.641739e+00
7.243944839547406e-08	1.261005e-01	1.641740e+00
7.248632339241362e-08	1.261007e-01	1.641741e+00
7.249804214164851e-08	1.261007e-01	1.641742e+00
7.252147964011829e-08	1.261008e-01	1.641742e+00
7.256835463705785e-08	1.261010e-01	1.641744e+00
7.258007338629274e-08	1.261010e-01	1.641744e+00
7.260351088476252e-08	1.261012e-01	1.641745e+00
7.265038588170208e-08	1.261013e-01	1.641746e+00
7.266210463093697e-08	1.261014e-01	1.641747e+00
7.268554212940675e-08	1.261015e-01	1.641747e+00
7.273241712634632e-08	1.261017e-01	1.641749e+00
7.274413587558121e-08	1.261017e-01	1.641749e+00
7.276757337405099e-08	1.261018e-01	1.641750e+00
7.281444837099055e-08	1.261020e-01	1.641752e+00
7.282616712022544e-08	1.261020e-01	1.641752e+00
7.284960461869522e-08	1.261021e-01	1.641753e+00
7.289647961563478e-08	1.261023e-01	1.641754e+00
7.290819836486967e-08	1.261024e-01	1.641755e+00
7.293163586333945e-08	1.261025e-01	1.641755e+00
7.297851086027901e-08	1.261027e-01	1.641757e+00
7.299022960951390e-08	1.261027e-01	1.641757e+00
7.301366710798368e-08	1.261028e-01	1.641758e+00
7.306054210492324e-08	1.261030e-01	1.641760e+00
7.307226085415813e-08	1.261030e-01	1.641760e+00
7.309569835262791e-08	1.261031e-01	1.641761e+00
7.314257334956747e-08	1.261033e-01	1.641763e+00
7.315429209880236e-08	1.261034e-01	1.641763e+00
7.317772959727215e-08	1.261035e-01	1.641764e+00
7.322460459421171e-08	1.261037e-01	1.641766e+00
7.323632334344660e-08	1.261037e-01	1.641766e+00
7.325976084191638e-08	1.261038e-01	1.641767e+00
7.330663583885594e-08	1.261040e-01	1.641768e+00
7.331835458809083e-08	1.261040e-01	1.641769e+00
7.334179208656061e-08	1.261041e-01	1.641770e+00
7.338866708350017e-08	1.261043e-01	1.641771e+00
7.340038583273506e-08	1.261044e-01	1.641772e+00
7.342382333120484e-08	1.261045e-01	1.641773e+00
7.347069832814440e-08	1.261046e-01	1.641774e+00
7.348241707737929e-08	1.261047e-01	1.641775e+00
7.350585457584907e-08	1.261048e-01	1.641775e+00
7.355272957278863e-08	1.261050e-01	1.641777e+00
7.356444832202352e-08	1.261050e-01	1.641778e+00
7.358788582049330e-08	1.261051e-01	1.641778e+00
7.363476081743286e-08	1.261053e-01	1.641780e+00
7.364647956666776e-08	1.261054e-01	1.641781e+00
7.366991706513754e-08	1.261054e-01	1.641781e+00
7.371679206207710e-08	1.261056e-01	1.641783e+00
7.372851081131199e-08	1.261057e-01	1.641784e+00
7.375194830978177e-08	1.261058e-01	1.641785e+00
7.379882330672133e-08	1.261060e-01	1.641786e+00
7.381054205595622e-08	1.261060e-01	1.641787e+00
7.383397955442600e-08	1.261061e-01	1.641788e+00
7.388085455136556e-08	1.261063e-01	1.641789e+00
7.389257330060045e-08	1.261064e-01	1.641790e+00
7.391601079907023e-08	1.261064e-01	1.641791e+00
7.396288579600979e-08	1.261066e-01	1.641792e+00
7.397460454524468e-08	1.261067e-01	1.641793e+00
7.399804204371446e-08	1.261068e-01	1.641794e+00
7.404491704065402e-08	1.261070e-01	1.641796e+00
7.405663578988891e-08	1.261070e-01	1.641796e+00
7.408007328835869e-08	1.261071e-01	1.641797e+00
7.412694828529826e-08	1.261073e-01	1.641799e+00
7.413866703453315e-08	1.261073e-01	1.641799e+00
7.416210453300293e-08	1.261074e-01	1.641800e+00
7.420897952994249e-08	1.261076e-01	1.641802e+00
7.422069827917738e-08	1.261077e-01	1.641802e+00
7.424413577764716e-08	1.261078e-01	1.641803e+00
7.429101077458672e-08	1.261080e-01	1.641805e+00
7.430272952382161e-08	1.261080e-01	1.641805e+00
7.432616702229139e-08	1.261081e-01	1.641806e+00
7.437304201923095e-08	1.261083e-01	1.641808e+00
7.438476076846584e-08	1.261083e-01	1.641809e+00
7.440819826693562e-08	1.261084e-01	1.641809e+00
7.445507326387518e-08	1.261086e-01	1.641811e+00
7.446679201311007e-08	1.261087e-01	1.641812e+00
7.449022951157985e-08	1.261088e-01	1.641813e+00
7.453710450851941e-08	1.261090e-01	1.641814e+00
7.454882325775430e-08	1.261090e-01	1.641815e+00
7.457226075622408e-08	1.261091e-01	1.641816e+00
7.461913575316365e-08	1.261093e-01	1.641818e+00
7.463085450239854e-08	1.261093e-01	1.641818e+00
7.465429200086832e-08	1.261094e-01	1.641819e+00
7.470116699780788e-08	1.261096e-01	1.641821e+00
7.471288574704277e-08	1.261097e-01	1.641821e+00
7.473632324551255e-08	1.261098e-01	1.641822e+00
7.478319824245211e-08	1.261100e-01	1.641824e+00
7.479491699168700e-08	1.261100e-01	1.641825e+00
7.481835449015678e-08	1.261101e-01	1.641826e+00
7.486522948709634e-08	1.261103e-01	1.641827e+00
7.487694823633123e-08	1.261103e-01	1.641828e+00
7.490038573480101e-08	1.261104e-01	1.641829e+00
7.494726073174057e-08	1.261106e-01	1.641831e+00
7.495897948097546e-08	1.261107e-01	1.641831e+00
7.498241697944524e-08	1.261108e-01	1.641832e+00
7.502929197638480e-08	1.261110e-01	1.641834e+00
7.504101072561969e-08	1.261110e-01	1.641835e+00
7.506444822408948e-08	1.261111e-01	1.641836e+00
7.511132322102904e-08	1.261113e-01	1.641837e+00
7.512304197026393e-08	1.261113e-01	1.641838e+00
7.514647946873371e-08	1.261114e-01	1.641839e+00
7.519335446567327e-08	1.261116e-01	1.641841e+00
7.520507321490816e-08	1.261117e-01	1.641841e+00
7.522851071337794e-08	1.261118e-01	1.641842e+00
7.527538571031750e-08	1.261119e-01	1.641844e+00
7.528710445955239e-08	1.261120e-01	1.641845e+00
7.531054195802217e-08	1.261121e-01	1.641846e+00
7.535741695496173e-08	1.261123e-01	1.641847e+00
7.536913570419662e-08	1.261123e-01	1.641848e+00
7.539257320266640e-08	1.261124e-01	1.641849e+00
7.543944819960596e-08	1.261126e-01	1.641851e+00
7.545116694884085e-08	1.261127e-01	1.641851e+00
7.547460444731063e-08	1.261128e-01	1.641852e+00
7.552147944425019e-08	1.261129e-01	1.641854e+00
7.553319819348508e-08	1.261130e-01	1.641855e+00
7.555663569195487e-08	1.261131e-01	1.641856e+00
7.560351068889443e-08	1.261133e-01	1.641858e+00
7.561522943812932e-08	1.261133e-01	1.641858e+00
7.563866693659910e-08	1.261134e-01	1.641859e+00
7.568554193353866e-08	1.261136e-01	1.641861e+00
7.569726068277355e-08	1.261137e-01	1.641862e+00
7.572069818124333e-08	1.261137e-01	1.641863e+00
7.576757317818289e-08	1.261139e-01	1.641865e+00
7.577929192741778e-08	1.261140e-01	1.641865e+00
7.580272942588756e-08	1.261141e-01	1.641866e+00
7.584960442282712e-08	1.261143e-01	1.641868e+00
7.586132317206201e-08	1.261143e-01	1.641869e+00
7.588476067053179e-08	1.261144e-01	1.641870e+00
7.593163566747135e-08	1.261146e-01	1.641872e+00
7.594335441670624e-08	1.261147e-01	1.641872e+00
7.596679191517602e-08	1.261147e-01	1.641873e+00
7.601366691211559e-08	1.261149e-01	1.641875e+00
7.602538566135048e-08	1.261150e-01	1.641876e+00
7.604882315982026e-08	1.261151e-01	1.641877e+00
7.609569815675982e-08	1.261153e-01	1.641879e+00
7.610741690599471e-08	1.261153e-01	1.641879e+00
7.613085440446449e-08	1.261154e-01	1.641880e+00
7.617772940140405e-08	1.261156e-01	1.641882e+00
7.618944815063894e-08	1.261156e-01	1.641883e+00
7.621288564910872e-08	1.261157e-01	1.641884e+00
7.625976064604828e-08	1.261159e-01	1.641886e+00
7.627147939528317e-08	1.261160e-01	1.641886e+00
7.629491689375295e-08	1.261161e-01	1.641887e+00
7.634179189069251e-08	1.261163e-01	1.641889e+00
7.635351063992740e-08	1.261163e-01	1.641890e+00
7.637694813839718e-08	1.261164e-01	1.641891e+00
7.642382313533674e-08	1.261166e-01	1.641893e+00
7.643554188457163e-08	1.261166e-01	1.641893e+00
7.645897938304141e-08	1.261167e-01	1.641894e+00
7.650585437998098e-08	1.261169e-01	1.641896e+00
7.651757312921587e-08	1.261170e-01	1.641897e+00
7.654101062768565e-08	1.261171e-01	1.641898e+00
7.658788562462521e-08	1.261173e-01	1.641900e+00
7.659960437386010e-08	1.261173e-01	1.641901e+00
7.662304187232988e-08	1.261174e-01	1.641902e+00
7.666991686926944e-08	1.261176e-01	1.641904e+00
7.668163561850433e-08	1.261176e-01	1.641904e+00
7.670507311697411e-08	1.261177e-01	1.641905e+00
7.675194811391367e-08	1.261179e-01	1.641907e+00
7.676366686314856e-08	1.261180e-01	1.641908e+00
7.678710436161834e-08	1.261181e-01	1.641909e+00
7.683397935855790e-08	1.261183e-01	1.641911e+00
7.684569810779279e-08	1.261183e-01	1.641912e+00
